rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
2981,e7cd1555-05b1-466f-9f45-8d40b3bd17e1,Linimed GmbH,Private,1,,Seniors Housing & Care,Erfurt,Seniors Housing & Care,Erfurt,Thuringia,,2012-08-15 00:00:00
2982,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Erhard & Stern,Private,1,,Hotel,Heidelberg,Hotel,Heidelberg,Baden-Wurttemberg,,2019-07-10 00:00:00
2983,2a7c7d3e-b739-4d17-9c5b-c4176a75247d,planquadr.at,Private,1,7599.81456,Dev Site,Tegernsee,Dev Site; Hotel,Tegernsee,Bavaria,,2022-11-04 00:00:00
2984,3260d8e5-622c-466f-bcb0-053bbb65e2a0,City of Worms,User/Other,1,89997.0548544,Dev Site,Worms,Dev Site,Worms,Rhineland-Palatinate,,2015-02-28 00:00:00
2985,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Implementum GmbH,Private,1,10714.738554,Retail,Gladbeck,Retail,Gladbeck,North Rhine-Westphalia,,2016-03-11 00:00:00
2986,45433272-9309-43f0-b583-49f3cc14f721,TD Retail Sarl-,Private,1,23228.4332124,Retail,Krefeld,Retail,Krefeld,North Rhine-Westphalia,,2014-06-30 00:00:00
2987,d70729ce-3c27-4b2d-817d-c66360dc3e11,SAFE-BOX Self Storage GmbH,Private,1,24199.40952,Self Storage,Duisburg,Self Storage,Duisburg,North Rhine-Westphalia,,2014-09-30 00:00:00
2988,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Hesselmann Family,Private,1,2486.9393172,Retail,Bochum,Retail,Bochum,North Rhine-Westphalia,,2013-03-04 00:00:00
2989,4c48b00f-c8f6-419c-a5d2-da2b723242e8,SPF Holding (Germany),Private,1,4911.8801472,Retail,Gelsenkirchen,Retail,Gelsenkirchen,North Rhine-Westphalia,,2022-02-01 00:00:00
2990,4c48b00f-c8f6-419c-a5d2-da2b723242e8,City of Andernach,Private,1,5499.8658,Retail,Andernach,Retail,Andernach,Rhineland-Palatinate,,2021-11-19 00:00:00
2991,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Pinchas Schapira,Private,1,999.9756,Retail,Krefeld,Retail,Krefeld,North Rhine-Westphalia,,2015-09-29 00:00:00
2992,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Samuel Schapira,Private,1,999.9756,Retail,Krefeld,Retail,Krefeld,North Rhine-Westphalia,,2015-09-29 00:00:00
2993,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Gastro-Konzept Trosch GmbH,Private,1,,Hotel,Bexbach,Hotel,Bexbach,Saarland,,2024-03-19 00:00:00
2994,d05c6b7b-487c-4a51-9c69-ede4167f0523,ACHAT Hotels,Private,1,,Hotel,Reilingen,Hotel,Reilingen,Baden-Wurttemberg,,2011-01-15 00:00:00
2995,4c48b00f-c8f6-419c-a5d2-da2b723242e8,b2 Immobilien Invest GmbH,Private,1,1085.9735016,Retail,Grebenstein,Retail,Grebenstein,Hesse,,2020-12-15 00:00:00
2996,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Schultheiss Projektentwicklung GmbH,Private,1,7399.81944,Dev Site,Nuremberg,Dev Site,Nuremberg,Bavaria,,2013-09-19 00:00:00
2997,f444d93f-18e1-448d-b20e-a0fbf0fa27dd,TGW Logistics Group,User/Other,1,17199.58032,Industrial,Rohrdorf,Industrial,Stephanskirchen; Rohrdorf,Bavaria,,2023-06-14 00:00:00
2998,4c48b00f-c8f6-419c-a5d2-da2b723242e8,ZEVENS Grundbesitz GmbH & Co.KG,Private,1,9999.756,Retail,Wesel,Retail,Wesel,North Rhine-Westphalia,,2024-05-11 00:00:00
2999,9fb084fd-768b-4fcd-a8bb-1bb39b729065,BOAG Beteiligungs AG,Private,1,1992.9513708,Dev Site,Hamburg,Dev Site; Apartment,Hamburg; Berlin,Hamburg; Berlin,,2021-01-28 00:00:00
3000,4c48b00f-c8f6-419c-a5d2-da2b723242e8,MBM Hochbau GmbH,Private,1,10999.7316,Dev Site,Gelsenkirchen,Dev Site,Gelsenkirchen,North Rhine-Westphalia,,2014-11-18 00:00:00
