rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
801,94d18684-1c5f-4a61-b2ef-fb839be48fbc,Westcore Properties,Private,2,80556.0343848,Office; Industrial,Frankfurt am Main; Bitterfeld-Wolfen,Office; Industrial,Berlin; Frankfurt am Main; Bitterfeld-Wolfen,Berlin; Hesse; Saxony-Anhalt,Westcore Europe,2018-04-30 00:00:00
802,3bcb2151-1692-4dc8-915e-8d41eafd0e31,TMAN 6,CMBS,2,105056.4365604,Apartment,,Apartment; Retail,Duisburg,North Rhine-Westphalia,,2012-10-08 00:00:00
803,fe2b5a93-cb26-4b5d-a098-bc93e3858951,Wegner & Schoofs,Private,2,3290.9196996,Retail,Heidelberg,Retail,Heidelberg; Ettlingen; Eschweiler,Baden-Wurttemberg; North Rhine-Westphalia,,2019-03-01 00:00:00
804,f05409f6-013e-49e8-957e-6dbf5eaba96f,Luder Unternehmensgruppe GmbH,Private,2,32215.2139296,Retail,Augsburg; Raunheim,Retail,Garbsen; Augsburg; Raunheim,Lower Saxony; Bavaria; Hesse,,2023-06-28 00:00:00
805,58e76ea3-8d92-4923-b375-6a2ae88a0cfd,KSW Immobilien,Private,2,33999.1704,Office; Dev Site,Leipzig,Hotel; Industrial; Apartment,Leipzig; Halle (Saale),Saxony; Saxony-Anhalt,,2022-04-13 00:00:00
806,e4ef6281-d05e-4e07-809c-36ae4ff02f75,Residia Asset Management AG,Institutional,2,15699.61692,Office,Oberhaching; Munich,Office; Hotel; Dev Site,Munich; Taufkirchen; Oberhaching,Bavaria,,2020-08-17 00:00:00
807,b30b9231-f9f0-4b01-89d3-3a5d6945f235,Lesser GmbH,Private,2,11915.61008122013,Office,Konigsbrunn; Furstenfeldbruck,Office; Retail,Munich; Konigsbrunn; Wiesbaden,Bavaria; Hesse; Saxony-Anhalt,,2020-04-17 00:00:00
808,5a038447-7694-436e-961e-bac63f2cbe42,Realgrund,Private,2,8799.78528,Dev Site; Apartment,Neu-Ulm,Apartment; Dev Site,Frankfurt am Main; Neu-Ulm; Darmstadt,Hesse; Bavaria; Baden-Wurttemberg,,2020-08-09 00:00:00
809,d00adfda-e81f-4bb9-ae80-9f20aea91662,A Levy Investments & Building,Private,2,48998.396569,Office; Industrial,Frankfurt am Main; Munich,Office; Industrial,Jettingen-Scheppach; Munich; Frankfurt am Main,Bavaria; Hesse,A. Levi Investment & Construction Ltd,2014-04-28 00:00:00
810,72c330ab-9fed-4965-872b-3e8e0fc1843b,LC Liegenschaft Consulting,Private,2,15999.6096,Apartment; Office,Stuttgart; Filderstadt,Apartment; Office; Retail,Stuttgart; Leinfelden-Echterdingen; Filderstadt,Baden-Wurttemberg,,2021-07-30 00:00:00
811,2a4d5fed-6303-4d00-858d-75c75a0bc3fa,Arsatec GmbH,Private,2,16899.58764,Dev Site,Bochum,Dev Site; Apartment; Office,Essen; Bochum; Gelsenkirchen,North Rhine-Westphalia,,2019-12-01 00:00:00
812,374a2f36-f711-4183-88c1-c835c018112f,Bien-Ries AG,Private,2,12989.683044,Dev Site,Frankfurt am Main,Apartment; Office; Dev Site,"Hanau, Bruder-Grimm-Stadt; Frankfurt am Main; Wiesbaden",Hesse,,2020-04-16 00:00:00
813,c798333c-2517-459f-b97f-42da4fc43f06,Melchers Group,Private,2,9901.7583912,Office; Industrial,Mainz; Hamburg,Office; Industrial,Essen; Mainz; Hamburg,North Rhine-Westphalia; Rhineland-Palatinate; Hamburg,,2020-12-17 00:00:00
814,1cae1038-12e9-48f6-acf3-6f65ba8f4367,Munitor Gruppe,Private,2,9857.759464800001,Retail,Burscheid; Dorsten,Office; Retail; Industrial,Saarbrucken; Burscheid; Baden-Baden,North Rhine-Westphalia; Saarland; Baden-Wurttemberg,,2022-12-31 00:00:00
815,e8e6b071-cd50-4e2e-96d2-dc6184e8ad13,Unternehmensgruppe Engel,Private,2,9259.774056,Office; Dev Site,Leinfelden-Echterdingen; Bonn,Office; Apartment; Retail,Bremen; Potsdam; Griesheim,North Rhine-Westphalia; Bremen; Brandenburg,,2015-01-08 00:00:00
816,0a1cc4aa-473b-4b75-a21b-8ba2e8031ec2,Decathlon,Private,2,22299.45588,Retail,Cologne; Weiterstadt,Retail; Dev Site,Cologne; Weiterstadt; Schwetzingen,North Rhine-Westphalia; Hesse; Baden-Wurttemberg,,2019-09-18 00:00:00
817,0560c0a6-d17f-4d01-aae8-5ccce43b20f8,Geis Global Logistics,User/Other,2,9215.7751296,Industrial,Ludwigsburg; Gochsheim,Industrial,Erlangen; Nuremberg; Ludwigsburg,Bavaria; Baden-Wurttemberg; Thuringia,,2021-07-29 00:00:00
818,f8855373-5927-4fd5-b6ae-a1d1d0a67cf4,Continuum Capital Investment,Private,2,10499.7438,Hotel,Munich; Stuttgart,Hotel; Office,Stuttgart; Munich,Baden-Wurttemberg; Bavaria,,2021-10-19 00:00:00
819,0dcf5a9b-5c2b-46b8-98b0-22815762f93a,BGFG Baugenossenschaft,User/Other,2,21713.4701784,Dev Site; Apartment,Hamburg,Apartment; Dev Site,Hamburg,Hamburg,,2021-06-14 00:00:00
820,786f0d41-9dc8-4163-80bd-9e88e9e620df,Mitiska REIM,Institutional,2,47849.83243559999,Retail,Freiberg; Monchengladbach,Retail,Braunschweig; Freiberg; Monchengladbach,Lower Saxony; Saxony; North Rhine-Westphalia,,2020-02-03 00:00:00
