rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
941,8abf9752-47bb-4e75-85a4-4e769a7c777a,City of Detmold,User/Other,2,13599.66816,Dev Site; Office,Detmold,Dev Site; Office,Detmold,North Rhine-Westphalia,,2024-02-02 00:00:00
942,b9293a95-8a23-4cfb-a553-e09aea7afed1,Alpha Invest Projekt,Private,2,16999.4437211096,Apartment,Munich,Apartment; Industrial; Office,Munich; Biebesheim am Rhein,Bavaria; Hesse,,2012-11-27 00:00:00
943,4c48b00f-c8f6-419c-a5d2-da2b723242e8,CMS Projekt Entwicklung GmbH,Private,2,28999.2924,Dev Site,Munich,Dev Site,Munich,Bavaria,,2022-11-07 00:00:00
944,f9cb0840-fd71-4f29-b4ea-b852a05a6abe,UTB Projekt,Private,2,72998.2188,Dev Site,Munster; Greifswald,Dev Site,Munster; Greifswald,North Rhine-Westphalia; Mecklenburg-West Pomerania,,2023-12-20 00:00:00
945,bec64494-a53b-4197-8c9a-2b1711951ff5,KZVK,Institutional,2,28979.292888,Apartment; Office,Dortmund; Munich,Retail; Apartment; Office,Bochum; Dortmund; Munich,North Rhine-Westphalia; Bavaria,,2020-12-31 00:00:00
946,773d9bbc-28e6-4c37-8b25-fb9a438414a1,Sassenscheidt,Private,2,22648.4473644,Dev Site,Dusseldorf; Essen,Dev Site; Apartment,Dresden; Dusseldorf; Markranstadt,Saxony; North Rhine-Westphalia,,2023-03-01 00:00:00
947,c3fa818c-2799-4be7-bf74-59b0c9eed030,Tyburn Lane Private Equity,Institutional,2,63159.1492205206,Office,Wiesbaden,Office; Retail,Wiesbaden; Dusseldorf,Hesse; North Rhine-Westphalia,,2016-06-06 00:00:00
948,f7002fa9-f52f-42ae-935a-4cad2cc9d05f,Asschenfeldt Invest,Private,2,9624.756789000001,Retail; Office,Dortmund; Iserlohn,Retail; Office,Wankendorf; Dortmund; Iserlohn,Schleswig-Holstein; North Rhine-Westphalia,,2017-11-03 00:00:00
949,b52b4f3b-75c9-4f06-b7fc-898656fb713a,GRED - German Real Estate Development,Private,2,6529.840668000001,Office; Industrial,Dortmund; Essen,Office; Industrial,Dortmund; Essen,North Rhine-Westphalia,,2023-10-01 00:00:00
950,2408a34e-e34a-492a-89f3-0c87233ceb90,Iron Mountain,Public,2,47291.8460508,Dev Site; Data Center,Frankfurt am Main,Data Center; Dev Site,Frankfurt am Main,Hesse,,2021-09-23 00:00:00
951,4a8bb585-beaf-4163-9902-e6c012ed95f5,PMM Group,Institutional,2,18199.55592,Apartment,Berlin,Apartment; Retail,Berlin; Dinslaken,Berlin; North Rhine-Westphalia,,2015-12-04 00:00:00
952,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Friedrich Boysen GmbH,User/Other,2,88497.8406,Dev Site,Achim; Plauen,Dev Site,Achim; Plauen,Lower Saxony; Saxony,,2015-03-31 00:00:00
953,957c3a40-621c-4165-98b7-910c0659579d,City of Aalen,User/Other,2,44998.90199999999,Dev Site; Apartment,Aalen,Dev Site; Apartment,Aalen,Baden-Wurttemberg,Wohnungsbau Aalen,2017-09-18 00:00:00
954,323be254-5147-4489-bb4e-1147e2f26400,HRS Grundbesitz Invest,Private,2,9651.7644912,Retail; Apartment,Grimma; Dresden,Retail; Apartment,Gera; Grimma; Dresden,Saxony; Thuringia; Mecklenburg-West Pomerania,,2019-11-22 00:00:00
955,2dcad25c-b772-4b62-8941-541d39d3f078,Itelligence AG,User/Other,2,10099.75356,Office,Dresden; Bautzen,Office,Dresden; Bautzen,Saxony,,2017-04-03 00:00:00
956,a807b06e-b958-4b92-863b-b82d6bafb36f,Theed.Projekt,Private,2,47998.8288,Dev Site,Muhlau; Augustusburg,Seniors Housing & Care; Dev Site,Plauen; Muhlau; Augustusburg,Saxony,,2022-10-13 00:00:00
957,0d50f21a-0059-42a7-81a6-4eeb086078c7,Baugenossenschaft Schwarzwald-Baar,Private,2,3999.9024,Apartment,Donaueschingen,Apartment,Donaueschingen,Baden-Wurttemberg,,2011-06-15 00:00:00
958,ec492709-4e54-49e3-b888-5133ec4984d2,[id] Immobilien in Deutschland,Public,2,14059.656936,Office; Apartment,Berlin; Potsdam,Office; Apartment,Berlin; Potsdam,Berlin; Brandenburg,,2015-06-22 00:00:00
959,5f68d389-3e8f-48da-ae5a-ca3bf3baa545,Horizon AM,Private,2,895.9781376,Retail; Other General,Leipzig; Aachen,Retail; Other General,Leipzig; Aachen,Saxony; North Rhine-Westphalia,,2018-03-01 00:00:00
960,1c9bedb5-09f3-4517-8419-ba284da83cb0,Versorgungseinrichtung der Bezirksarztekammer Koblenz,Institutional,2,6215.848329599999,Dev Site; Office,Koblenz; Berlin,Dev Site; Office,Koblenz; Berlin,Rhineland-Palatinate; Berlin,,2017-11-01 00:00:00
