rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
661,01e54eb7-ce95-44c7-a4eb-5783734d774b,WBG Aufbau,Private,3,6499.8414,Apartment; Dev Site,Gera; Jena,Apartment; Dev Site,Gera; Jena,Thuringia,,2012-05-15 00:00:00
662,441be632-d25c-4a82-8f79-3d5a444905cf,Ludger Inholte GmbH,Private,3,17291.5780752,Dev Site,Frankfurt am Main; Berlin; Planegg,Office; Dev Site; Retail,Berlin; Planegg; Frankfurt am Main,Berlin; Bavaria; Hesse,,2020-12-31 00:00:00
663,e59ef3d3-78e1-4b3d-b765-7a7003ce86c2,Plassmeier GmbH,Private,3,93227.725188,Dev Site; Retail,Oberhausen,Dev Site; Hotel; Retail,Oberhausen,North Rhine-Westphalia,,2024-03-12 00:00:00
664,d47179fa-ce9b-478b-9d45-f896efa4cf19,Skyland Development,User/Other,3,248991.91835456,Dev Site,Berlin; Schonwolkau; Leipzig,Dev Site,Berlin; Leipzig; Schonwolkau,Saxony; Berlin,,2022-04-20 00:00:00
665,2d7b8edb-36d0-4fc0-a568-647c79db8027,AVANA Invest,Institutional,3,25720.3724076,Industrial; Seniors Housing & Care,Gersthofen; Dusseldorf; Brunnthal,Industrial; Seniors Housing & Care,Gersthofen; Dusseldorf; Brunnthal,Bavaria; North Rhine-Westphalia,,2020-04-01 00:00:00
666,c8b11298-ec9d-4089-b925-d79a6526271b,M Projekt,Private,3,115996.337216,Dev Site; Office,Bremen,Seniors Housing & Care; Apartment; Dev Site,Bremen; Schwanewede; Hamburg,Bremen; Lower Saxony; Hamburg,,2021-01-08 00:00:00
667,a11bc191-02fd-45e8-9539-f5bb71b7d185,HCRE GmbH,Private,3,8999.7804,Dev Site; Hotel,Huckelhoven; Paderborn; Stadthagen,Dev Site; Hotel,Huckelhoven; Paderborn; Stadthagen,North Rhine-Westphalia; Lower Saxony,,2022-06-14 00:00:00
668,a80846cc-2c46-4f7e-8a96-100f689d9119,Mirae Asset Daewoo,Institutional,3,155694.2009688,Office; Industrial,Cologne; Dortmund; Dusseldorf,Office; Industrial,Cologne; Dortmund; Dusseldorf,North Rhine-Westphalia,,2019-12-05 00:00:00
669,8d91de18-05fb-4415-a70b-b8be46110395,Profi Partner AG,Private,3,38399.06304,Office; Dev Site,Berlin,Office; Dev Site,Berlin,Berlin,,2018-10-09 00:00:00
670,810da083-fb02-4a6c-be01-7499be5ac3d7,Arag Lebensversicherungs AG,Institutional,3,28348.3082844,Office; Apartment,Frankfurt (Oder); Dusseldorf; Cologne,Office; Apartment,Frankfurt (Oder); Dusseldorf; Cologne,North Rhine-Westphalia; Brandenburg,,2011-12-21 00:00:00
671,b3fdca80-2f64-4851-8c1a-2d1e8a9f567c,LWB,Private,3,88202.847798,Apartment,Leipzig Städte,Apartment,Leipzig; Leipzig Städte,Saxony,,2016-06-01 00:00:00
672,acfc0397-11d7-427c-9c2d-e1430a763ac0,Schwarzer Group,Institutional,3,16999.5852,Apartment; Condo,Glienicke/Nordbahn; Leipzig,Apartment; Condo,Glienicke/Nordbahn; Leipzig,Brandenburg; Saxony,,2015-02-02 00:00:00
673,221d7ec7-57db-4593-8fc4-866b6a1a98a7,ATS Beteiligungsverwaltung,Private,3,60298.52868,Dev Site; Office,Munich; Augsburg,Hotel; Office; Dev Site,Augsburg; Munich,Bavaria,,2022-03-24 00:00:00
674,c71e473b-cd03-4f27-be2e-bfe176d4dd89,Kirkbi A/S,Private,3,49971.7806588,Office; Dev Site,Munich; Hamburg,Retail; Office; Dev Site,Munich; Hamburg,Bavaria; Hamburg,,2023-12-19 00:00:00
675,b360328a-fb19-42ea-9dd6-7d732ab4a67b,Montea,Public,3,164497.9861512,Industrial; Dev Site,Mannheim; Leverkusen; Hamburg,Industrial; Dev Site,Mannheim; Leverkusen; Hamburg,Baden-Wurttemberg; North Rhine-Westphalia; Hamburg,,2024-03-26 00:00:00
676,59bc949b-7a0e-44c5-ae39-d6fc1d7324f8,Gemeinnutzige Baugenossenschaft Steglitz,User/Other,3,17999.5608,Apartment; Retail,Berlin,Apartment; Retail; Seniors Housing & Care,Berlin,Berlin,,2016-01-14 00:00:00
677,2702a336-5cb4-4fc4-8962-4a0e5cdbd38c,Allegron Group,Private,3,77388.111684,Office,Russelsheim; Neuss; Heusenstamm,Office,Russelsheim; Neuss; Heusenstamm,Hesse; North Rhine-Westphalia,,2020-12-16 00:00:00
678,83370032-3adb-40c3-af3b-9527cec043ad,ERAFP,Institutional,3,72698.22612,Office; Apartment,Dresden; Munich; Hamburg,Office; Apartment,Dresden; Munich; Hamburg,Saxony; Bavaria; Hamburg,,2017-11-28 00:00:00
679,e11b9174-6747-4603-9253-1d1a54c95fbe,DKW Gruppe,Private,3,83897.95284,Dev Site; Apartment,Hanover; Berlin,Dev Site; Apartment; Office,Berlin; Hanover; Poing,Berlin; Lower Saxony; Bavaria,,2023-01-01 00:00:00
680,c497cc8b-9fab-43c0-97ae-eb73c4e01149,Samsung Securities,Institutional,3,238994.1684,Industrial; Office,Monchengladbach; Dusseldorf; Garbsen,Industrial; Office,Monchengladbach; Dusseldorf; Garbsen,North Rhine-Westphalia; Lower Saxony,,2019-09-03 00:00:00
