rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
261,807d6783-a4b9-4ffc-a018-0b45520b7eb7,SAB Spar- und Anlageberatung,Private,7,54682.6657104,Office; Apartment,Frankfurt am Main; Fulda; Offenbach am Main,Office; Apartment; Hotel,Frankfurt am Main; Fulda; Offenbach am Main,Hesse; Lower Saxony; Berlin,,2009-07-15 00:00:00
262,1da8cba3-c665-4ea3-b230-e321e2c97c2c,Sienna Real Estate,Institutional,7,100326.5519724,Industrial; Office,Dusseldorf; Garbsen; Schortens,Office; Industrial; Retail,Berlin; Dusseldorf; Garbsen,Berlin; North Rhine-Westphalia; Lower Saxony,,2023-10-10 00:00:00
263,627735ca-f77b-4f6c-953e-42ec632eb753,TM Property Gruppe,Private,7,35969.122332,Apartment,Halle (Saale); Wiesbaden; Porta Westfalica,Apartment,Halle (Saale); Wiesbaden; Porta Westfalica,Hesse; Baden-Wurttemberg; Saxony-Anhalt,,2022-07-25 00:00:00
264,3c313830-6ac8-4670-98e0-cf7a480c73f8,Tamax Grundinvest,Private,7,66298.38228,Dev Site; Industrial,Machern; Chemnitz; Prenzlau,Dev Site; Industrial; Office,Machern; Chemnitz; Prenzlau,Brandenburg; Saxony,,2024-03-21 00:00:00
265,b30979ba-10ff-4dca-8b67-f5e9adf9e545,Bauverein zu Lunen eG,User/Other,7,76597.78135872,Apartment; Dev Site,Lunen; Bonen,Apartment; Dev Site; Office,Lunen; Selm; Bonen,North Rhine-Westphalia,,2023-04-24 00:00:00
266,f3b04ae3-8728-4a41-8487-502abcec47e4,Berliner Jungens,Private,7,18311.5531872,Apartment; Office,Berlin; Cottbus; Oranienburg,Apartment; Office; Industrial,Berlin; Cottbus; Oranienburg,Brandenburg; Berlin,,2022-12-31 00:00:00
267,8b359cf5-58a6-4017-868d-5b3857670690,Curata Care,Private,7,11699.71452,Seniors Housing & Care,Ellrich; Lubeck; Malchow,Seniors Housing & Care,Ellrich; Neustadt am Rubenberge; Wedemark,Lower Saxony; Bavaria; North Rhine-Westphalia,,2021-01-12 00:00:00
268,4a77beb6-5298-49a3-88b6-df1191a2bf97,City of Dresden,User/Other,7,340690.854536,Dev Site; Hotel,Dresden,Dev Site; Apartment; Office,Dresden; Freital,Saxony,,2024-04-01 00:00:00
269,48c9012f-b915-41fb-aa57-0a25dd690630,Family Value Management,Private,7,81092.0213064,Office; Industrial,"Uberlingen, Stadt; Bodenheim; Dresden",Office; Industrial; Dev Site,"Hamburg; Uberlingen, Stadt; Bodenheim",Rhineland-Palatinate; Hamburg; Baden-Wurttemberg,,2023-10-05 00:00:00
270,0ad32341-b611-4f1b-92c5-de6f2036e936,BBG GmbH,Private,7,69273.30969,Dev Site; Retail,Boblingen; Schonaich,Dev Site; Office; Retail,Boblingen; Schonaich,Baden-Wurttemberg,,2024-06-18 00:00:00
