rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
621,873a40f8-db5c-413c-a9fc-50c2e51aa862,TWC,Private,3,,Hotel,Seligenstadt; Much; Hann. Munden,Hotel,Seligenstadt; Much; Hann. Munden,Hesse; North Rhine-Westphalia; Lower Saxony,,2017-02-09 00:00:00
622,a6258199-01f7-43c2-91e1-ca0d915a668b,LVM Versicherungen,Institutional,3,28999.2924,Apartment; Dev Site,Dortmund; Dusseldorf,Apartment; Dev Site; Office,Dortmund; Berlin; Dusseldorf,Baden-Wurttemberg; North Rhine-Westphalia; Berlin,,2015-07-08 00:00:00
623,3e2ec0b8-ab33-4870-b4bd-aa30e65dedb9,Realdaptive,Private,3,10175.7517056,Retail; Office,Selters (Taunus); Gau-Odernheim; Zwickau,Retail; Office,Selters (Taunus); Gau-Odernheim; Zwickau,Hesse; Rhineland-Palatinate; Saxony,,2024-02-07 00:00:00
624,90a55299-9fc0-43fa-8d32-0b4aa5697b0f,AVW Immobilien AG,Private,3,323490.02564,Dev Site; Retail,Weinheim; Selb; Grosshansdorf,Retail; Dev Site; Office,Weinheim; Hamburg; Bremen,Schleswig-Holstein; Baden-Wurttemberg; Hamburg,,2022-06-30 00:00:00
625,8eb45ce1-2089-46ab-a9d5-507af858a399,ITG,Institutional,3,43998.9264,Dev Site; Office,ubach-Palenberg; Herford; Gronau (Westf.),Retail; Dev Site; Office,ubach-Palenberg; Wetter (Ruhr); Grimma,North Rhine-Westphalia; Lower Saxony; Saxony,,2019-12-01 00:00:00
626,0a8718fc-f6d8-489a-b66b-5db2d4bbbda0,NH Invt & Securities,Institutional,3,151436.304864,Industrial,Werne; Alzenau; Chemnitz,Industrial,Werne; Alzenau; Chemnitz,North Rhine-Westphalia; Bavaria; Saxony,,2020-02-19 00:00:00
627,0497f70d-9a00-4a63-902b-518c97b4e6dc,HOOPP (Healthcare of Ontario Pension Plan),Institutional,3,144225.7732616,Dev Site; Industrial,Emstek; Chemnitz; Weilheim im OB,Industrial; Dev Site,Chemnitz; Werne; Alzenau,Bavaria; Saxony; North Rhine-Westphalia,,2020-11-26 00:00:00
628,fc131150-aa9f-44ec-86af-594da6680f45,EDGE Technologies (OVG),Private,3,18847.5401088,Dev Site,Berlin,Office; Dev Site,Berlin; Hamburg; Frankfurt am Main,Berlin; Hamburg; Hesse,,2020-12-17 00:00:00
629,a397d553-7fe5-42f7-b1c4-a07a620c2ce0,Mapfre,Institutional,3,21844.466982,Office,Hamburg; Berlin,Office,Hamburg; Berlin,Hamburg; Berlin,,2022-12-16 00:00:00
630,1e300570-3dff-4f98-ae02-ef015695512b,Winfried Stocker,Private,3,23122.4357988,Retail; Office,Gorlitz,Retail; Office,Gorlitz,Saxony,,2018-02-09 00:00:00
631,088ce06e-94e6-4455-8245-229e849d6c3b,Stiftung Abendrot,Institutional,3,50498.7678,Dev Site,Berlin; Grenzach-Wyhlen,Dev Site,Berlin; Grenzach-Wyhlen,Berlin; Baden-Wurttemberg,,2021-09-13 00:00:00
632,503a3019-583d-4b87-9f0d-1cc013d6fde7,Belle Epoque,Private,3,67344.35675759999,Office; Apartment,Dresden; Berlin; Potsdam,Office; Apartment,Berlin; Dresden; Potsdam,Berlin; Saxony; Brandenburg,,2021-10-18 00:00:00
633,a637cc2a-abac-46da-95bf-265e6f7be783,JAAS Gruppe,Private,3,4402.8925668,Dev Site,Berlin,Dev Site,Berlin,Berlin,,2024-01-31 00:00:00
634,ae2aa870-14c7-43cb-9b26-c5bdd389c6a6,Hansa Baugenossenschaft,Private,3,21509.475156,Dev Site; Apartment,Hamburg,Apartment; Dev Site,Hamburg,Hamburg; Schleswig-Holstein,,2015-08-17 00:00:00
635,5e405f4c-8c40-448b-948f-033e630c228f,MWG Wohnungsgenossenschaft eG Magdeburg,Private,3,,Apartment,Magdeburg,Apartment,Magdeburg,Saxony-Anhalt,,2015-01-13 00:00:00
636,ae9fd9f7-708d-4ee0-aa15-9c2b2ccd8087,CapitaLand Ascott Trust,Public,3,25481.3782392,Hotel,Munich; Berlin; Hamburg,Hotel,Munich; Berlin; Hamburg,Bavaria; Berlin; Hamburg,Ascott Residence Trust,2012-10-29 00:00:00
637,6c67647b-1403-493e-93c4-81fe3e85b4cd,Aeris Capital Real Estate,Private,3,14607.6435648,Office; Retail,Heidelberg; Eschweiler,Office; Retail,Heidelberg; Eschweiler,Baden-Wurttemberg; North Rhine-Westphalia,,2014-12-01 00:00:00
638,e24c7e42-e1f3-4779-8085-c1a0e7912757,Zweirad-Center Stadler,User/Other,3,57198.60432,Dev Site; Retail,Mannheim; Neuss; Leipzig,Retail; Dev Site,Berlin; Mannheim; Neuss,Berlin; Baden-Wurttemberg; North Rhine-Westphalia,,2022-03-01 00:00:00
639,ffac05d6-9066-48b6-bdf5-63193332d475,Steuerberaterversorgung NI,Institutional,3,115147.19034,Office; Hotel,Hamburg; Frankfurt am Main; Cologne,Office; Hotel,Hamburg; Frankfurt am Main; Cologne,Hamburg; Hesse; North Rhine-Westphalia,,2019-11-19 00:00:00
640,14ab2051-f29c-4a68-82be-44f85d20e679,HGHI Holding GmbH,Private,3,16409.599596,Dev Site; Retail,Berlin,Office; Dev Site; Retail,Berlin,Berlin,,2021-04-01 00:00:00
