rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1801,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,oleg Osnabrücker Land-Entwicklungsgesellschaft,User/Other,1,129996.828,Dev Site,Dissen am Teutoburger Wald,Dev Site,Dissen am Teutoburger Wald,Lower Saxony,,2022-09-29 00:00:00
1802,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Municipality of Planegg,User/Other,1,13499.6706,Dev Site,Planegg,Dev Site,Planegg,Bavaria,,2023-02-28 00:00:00
1803,4c48b00f-c8f6-419c-a5d2-da2b723242e8,KMM Immobilien Verwaltungs GmbH,Private,1,10499.7438,Retail,Tuttlingen,Retail,Tuttlingen,Baden-Wurttemberg,,2013-04-15 00:00:00
1804,0b553320-41cb-4c68-9b59-f8b7137695c4,Areal Immobilien,Private,1,6657.8375448,Dev Site,Pulheim,Retail; Office; Dev Site,Gelsenkirchen; Cologne; Pulheim,North Rhine-Westphalia,,2013-04-18 00:00:00
1805,a04c382f-d309-44c7-98bb-832fb8ff1167,FirstRetail Group,Private,1,7999.8048,Dev Site,Krefeld,Seniors Housing & Care; Apartment; Dev Site,Krefeld; Bad Eilsen; Duisburg,North Rhine-Westphalia; Lower Saxony,,2023-12-08 00:00:00
1806,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Dierk Mohring,Private,1,7499.817,Dev Site,Bonen,Dev Site; Seniors Housing & Care,Bonen,North Rhine-Westphalia,,2016-12-31 00:00:00
1807,dc12ef88-45b8-4c25-8b21-9fbfaee2fb65,Rurbau GmbH,Private,1,,Hotel,Julich,Hotel,Julich,North Rhine-Westphalia,,2012-05-01 00:00:00
1808,38f8a29a-061a-4ff6-9109-f7705183bc56,raumvision,Private,1,43498.9386,Dev Site,Solingen,Apartment; Dev Site,Solingen,North Rhine-Westphalia,,2020-01-31 00:00:00
1809,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Lupp Bau- und Immobilienmanagement GmbH,Private,1,23499.4266,Dev Site,Nidda,Dev Site,Nidda,Hesse,,2022-04-14 00:00:00
1810,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Kaiserschild Stiftung,Private,1,4299.89508,Retail,Siegburg,Retail,Siegburg,North Rhine-Westphalia,,2019-06-14 00:00:00
1811,29705626-6af3-47f3-be13-ca38384378ed,Jacob Bohme Schule,User/Other,1,25999.14918016,Dev Site,Gorlitz,Dev Site,Gorlitz,Saxony,,2019-04-04 00:00:00
1812,4c48b00f-c8f6-419c-a5d2-da2b723242e8,SAAR Investment GmbH,Private,1,14527.5162,Industrial,Giessen,Industrial,Giessen,Hesse,,2020-08-24 00:00:00
1813,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Ventafonds GmbH,Private,1,13999.6584,Dev Site,Bad Oeynhausen,Dev Site,Bad Oeynhausen,North Rhine-Westphalia,,2012-06-07 00:00:00
1814,8a71225f-3244-4324-8123-930582d6c827,City of Bad Oeynhausen,User/Other,1,7154.825418,Retail,Bad Oeynhausen,Dev Site; Retail,Bad Oeynhausen,North Rhine-Westphalia,,2024-05-14 00:00:00
1815,bd5657ae-402e-4677-a035-dc18a547bcae,Baugenossenschaft Holstein (BGH) eG,User/Other,1,11999.7072,Dev Site,Boostedt,Dev Site,Boostedt,Schleswig-Holstein,,2014-02-19 00:00:00
1816,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Schunk GmbH & Co KG Spann- Und Greiftechnik,User/Other,1,1699.95852,Industrial,Lauffen am Neckar,Industrial,Lauffen am Neckar,Baden-Wurttemberg,,2019-07-23 00:00:00
1817,6cd19f09-4cd8-43e2-b885-1b0a3a2fdc0a,AK Immobilien,Private,1,3359.918016,Office,Mainz,Dev Site; Apartment; Office,Leverkusen; Berlin; Mainz,North Rhine-Westphalia; Berlin; Rhineland-Palatinate,,2021-05-08 00:00:00
1818,b9c4b1b3-5ae5-4ec4-8b47-2adc34eb08cc,Deutsche Seereederei GmbH,Private,1,9499.7682,Dev Site,Mittenwald,Dev Site,Mittenwald,Bavaria,,2021-06-08 00:00:00
1819,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Uniplus Projektentwicklungsgesellschaft mbH,User/Other,1,24999.39,Dev Site,Neu-Ulm,Dev Site,Neu-Ulm,Bavaria,,2012-08-07 00:00:00
1820,07ebd41b-d764-49ff-84cb-9b7e8ef802fb,City Centre Holdings,Private,1,8499.72186055482,Office,Quickborn,Office,Quickborn,Schleswig-Holstein,,2007-11-14 00:00:00
