rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
5081,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Kuchen Aktuell,User/Other,1,8499.7926,Dev Site,Wuppertal,Dev Site,Wuppertal,North Rhine-Westphalia,,2010-02-08 00:00:00
5082,e3d89f4c-a236-463c-945a-99a1d61b8d5c,Werbellin Invest,Private,1,,Apartment,,Apartment,,Brandenburg,,2010-01-28 00:00:00
5083,92aa945f-79a5-40c6-9d09-8ea45fc5bf1e,Volks-Bau-und Sparverein Frankfurt,Private,1,,Apartment,,Apartment,,Hesse,,2010-01-15 00:00:00
5084,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Consus Property Group,Private,1,46998.8532,Apartment,,Apartment,,North Rhine-Westphalia,,2009-12-09 00:00:00
5085,8c8538fd-5166-42e8-9532-07c1b89951c3,WWL GmbH,Private,1,55248.6519,Apartment,,Apartment,,Saxony-Anhalt,,2009-12-08 00:00:00
5086,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Wohnbau Salzgitter GmbH,Private,1,,Apartment,Peine,Apartment,Peine,Lower Saxony,,2009-09-28 00:00:00
5087,4c48b00f-c8f6-419c-a5d2-da2b723242e8,RE Kronberg,Private,1,76598.13096,Apartment,,Apartment,,Berlin,,2009-09-17 00:00:00
5088,4c48b00f-c8f6-419c-a5d2-da2b723242e8,DWF Deutscher Wohnfonds 01 GmbH & Co,Private,1,1327.9675968,Apartment,Cologne,Apartment,Cologne,North Rhine-Westphalia,,2009-09-16 00:00:00
5089,3a72f125-77aa-4343-be85-35f876c567f8,Asgard Objekte,Private,1,24369.405372,Apartment,,Apartment,,Berlin,,2009-08-28 00:00:00
5090,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Treibreu Group,Private,1,,Apartment,,Apartment,,,,2009-06-26 00:00:00
5091,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Werntges Studios,User/Other,1,1499.9634,Dev Site,Gladbeck,Dev Site,Gladbeck,North Rhine-Westphalia,,2009-03-20 00:00:00
5092,ddc4e2bb-d0c1-4c2c-929d-d30a81ccf33c,Bakkenist & Emmens,Institutional,1,,Retail,,Retail,,,,2009-02-10 00:00:00
5093,a4907f0b-64b6-4804-96b3-cfc02a0d68c0,REIP Holding,Institutional,1,31999.2192,Apartment,,Apartment,,Hesse,,2008-12-16 00:00:00
5094,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Storchen Immobilien Management GmbH,Private,1,1399.96584,Office,Munich,Office,Munich,Bavaria,,2024-07-25 00:00:00
5095,ee1227c9-8833-4d1a-8e97-cb361baf99bd,AP Capital GmbH,Private,1,12999.6828,Apartment,Chemnitz,Apartment,Chemnitz,Saxony,,2024-07-01 00:00:00
5096,3e5d5f2f-169a-4af3-9d32-43a486532d1d,Mattes GmbH,<unknown>,1,64998.414,Office,,Office,,,,2024-06-12 00:00:00
5097,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Doser+Partner Baugesellschaft,Private,1,6499.8414,Industrial,Singen (Hohentwiel),Industrial,Singen (Hohentwiel),Baden-Wurttemberg,,2024-05-28 00:00:00
5098,4c48b00f-c8f6-419c-a5d2-da2b723242e8,KHW Kommunale Haus und Wohnen GmbH,Private,1,1499.9634,Apartment,Gutersloh,Apartment,Gutersloh,North Rhine-Westphalia,,2024-04-02 00:00:00
5099,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Backerei Kress,User/Other,1,1999.9512,Dev Site,Offenbach am Main,Dev Site,Offenbach am Main,Hesse,,2024-03-19 00:00:00
5100,4c48b00f-c8f6-419c-a5d2-da2b723242e8,N17 Projects Gmbh,Private,1,1599.96096,Dev Site,Frankfurt am Main,Dev Site,Frankfurt am Main,Hesse,,2024-03-11 00:00:00
