rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
3861,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Stadt Hilden,User/Other,1,3324.91887,Dev Site,Hilden,Dev Site,Hilden,North Rhine-Westphalia,,2012-07-23 00:00:00
3862,4c48b00f-c8f6-419c-a5d2-da2b723242e8,HPI Heberger Projektentwicklung Immobilien GmbH,Private,1,10099.75356,Dev Site,Offenbach am Main,Dev Site,Offenbach am Main,Hesse,,2019-03-26 00:00:00
3863,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Rehau AG + Co,User/Other,1,27999.3168,Dev Site,Bayreuth,Dev Site,Bayreuth,Bavaria,,2016-09-15 00:00:00
3864,4c48b00f-c8f6-419c-a5d2-da2b723242e8,per invest,Private,1,3399.91704,Retail,Dusseldorf,Retail,Dusseldorf,North Rhine-Westphalia,,2024-07-18 00:00:00
3865,4c48b00f-c8f6-419c-a5d2-da2b723242e8,B+S Immobilien GmbH,Private,1,3499.9146,Dev Site,Paderborn,Dev Site,Paderborn,North Rhine-Westphalia,,2016-08-18 00:00:00
3866,4c48b00f-c8f6-419c-a5d2-da2b723242e8,northgate enterprises group AG,Private,1,20999.4876,Industrial,Markranstadt,Industrial,Markranstadt,Saxony,,2021-03-24 00:00:00
3867,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Alpha Immobilienmanagement GmbH,Private,1,89997.804,Industrial,Nuremberg,Industrial,Nuremberg,Bavaria,,2020-06-29 00:00:00
3868,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Wilco SE,User/Other,1,32999.1948,Dev Site,Dortmund,Dev Site,Dortmund,North Rhine-Westphalia,,2013-02-28 00:00:00
3869,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Wilo SE,User/Other,1,12999.6828,Dev Site,Dortmund,Dev Site,Dortmund,North Rhine-Westphalia,,2013-02-28 00:00:00
3870,a2352026-48f2-4a58-bd7e-d4e3b1cdf9d4,Schuco International,User/Other,1,99996.5600244,Dev Site,Gutersloh,Industrial; Dev Site,Gutersloh; Gross-Rohrheim; Grossrohrsdorf,North Rhine-Westphalia; Hesse; Saxony,,2023-08-21 00:00:00
3871,68a10d5c-4d80-4499-b4be-bc901163dc00,CONCEPT Generalbau und Verwaltungs GmbH,Institutional,1,,Apartment,Bingen am Rhein,Apartment,Bingen am Rhein,Rhineland-Palatinate,,2024-05-16 00:00:00
3872,4c48b00f-c8f6-419c-a5d2-da2b723242e8,First Property One GmbH & Co. KG,Private,1,5999.8536,Industrial,Berlin,Industrial,Berlin,Berlin,,2016-12-31 00:00:00
3873,e1f8c12f-15bf-46fa-9463-814288356d2d,The TJX Cos,User/Other,1,2499.939,Retail,Erlangen,Retail,Erlangen,Bavaria,,2016-09-30 00:00:00
3874,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Enno Onken,Private,1,8249.7987,Retail,Dusseldorf,Retail,Dusseldorf,North Rhine-Westphalia,,2013-06-30 00:00:00
3875,1378a7e0-702a-466d-be70-7deaae37a84c,Sparkasse Erlangen,Institutional,1,8199.79992,Office,Erlangen,Office,Erlangen,Bavaria,,2020-12-01 00:00:00
3876,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Thienel Holding GmbH,Private,1,31999.2192,Dev Site,Nordlingen,Dev Site,Nordlingen,Bavaria,,2012-08-09 00:00:00
3877,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Wirtschaftsfurderungsgesellschaft Tubingen,Private,1,12999.497,Dev Site,Tubingen,Dev Site,Tubingen,Baden-Wurttemberg,,2008-03-15 00:00:00
3878,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Domus Kompakt,Private,1,6754.835178,Dev Site,Oer-Erkenschwick,Dev Site,Oer-Erkenschwick,North Rhine-Westphalia,,2017-06-01 00:00:00
3879,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Luise Handlmaier Immobilien GmbH & Co. KG,Private,1,4179.898008,Office,Regensburg,Office,Regensburg,Bavaria,,2017-11-15 00:00:00
3880,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,S-Polytec GmbH,User/Other,1,2599.93656,Industrial,Kranenburg,Industrial,Kranenburg,North Rhine-Westphalia,,2021-11-05 00:00:00
