rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
4761,8fdcabc4-0697-4076-b2ba-146d8c150cfb,LR Immobilienverwaltung,Private,1,,Office,Munich,Hotel; Office,Munich,Bavaria,,2017-09-30 00:00:00
4762,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Psychosomatische Klinik GmbH & Co. Windach / Ammersee KG,Private,1,2499.939,Office,Munich,Office,Munich,Bavaria,,2013-09-23 00:00:00
4763,9acce215-0cc5-45a3-b609-1d7fa4ddea4c,Andreas Deilmann Familienstiftung,Private,1,8565.7909896,Office,Dortmund,Office,Dortmund,North Rhine-Westphalia,,2023-05-02 00:00:00
4764,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Silvia and Hartmut Lerche,Private,1,5199.87312,Other General,Huy,Hotel; Other General,Huy,Saxony-Anhalt,,2019-03-20 00:00:00
4765,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Dirk Mohrle,Private,1,3338.9185284,Retail,Elmshorn,Retail,Elmshorn,Schleswig-Holstein,,2014-01-15 00:00:00
4766,95cff7a1-43e2-4e30-a05c-b919825a8852,Keystone Property,Private,1,3489.914844,Office,Dortmund,Office,Dortmund,North Rhine-Westphalia,,2017-05-11 00:00:00
4767,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Fernseh Berlet GmbH und Co. KG,User/Other,1,4199.89752,Office,Hamm,Office,Hamm,North Rhine-Westphalia,,2011-12-01 00:00:00
4768,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Brune & Company,Private,1,5999.8536,Dev Site,Norderney,Dev Site,Norderney,Lower Saxony,,2020-06-01 00:00:00
4769,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Beinbrech GmbH & Co. KG,User/Other,1,11199.72672,Dev Site,Bad Sobernheim,Dev Site,Bad Sobernheim,Rhineland-Palatinate,,2023-01-30 00:00:00
4770,07d925e8-9cf1-43ab-a4d3-7b7ee2879fe7,HKM Management,Private,1,5999.8536,Dev Site,Boblingen,Retail; Dev Site,Boblingen; Dorsten,Baden-Wurttemberg; North Rhine-Westphalia,,2017-12-12 00:00:00
4771,c82cd812-af82-4554-8727-610d76783206,Mount Row Capital,Institutional,1,22766.4444852,Retail,Arnsberg,Retail,Arnsberg,North Rhine-Westphalia,,2007-02-19 00:00:00
4772,7393e71a-682f-47bd-b560-5f90176349a9,City of Tarp,User/Other,1,384475.618566,Dev Site,Tarp,Dev Site,Tarp,Schleswig-Holstein,,2009-12-15 00:00:00
4773,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Semcoglas Holding GmbH,User/Other,1,7199.82432,Dev Site,Dulmen,Dev Site,Dulmen,North Rhine-Westphalia,,2017-07-02 00:00:00
4774,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Hugh Curran,Private,1,799.973822169865,Retail,Leverkusen,Retail,Leverkusen,North Rhine-Westphalia,,2007-08-10 00:00:00
4775,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,J.P. Gorgens GmbH,User/Other,1,3499.9146,Retail,Leverkusen,Retail,Leverkusen,North Rhine-Westphalia,,2019-04-30 00:00:00
4776,00ff8f5f-fa0e-4b86-97d7-3da621347336,Tai Tak Estates,Private,1,18999.5364,Hotel,Frankfurt am Main,Hotel,Frankfurt am Main,Hesse,,2017-12-08 00:00:00
4777,7d5cd916-3f07-44c1-9132-e3d1ae51b051,CDL,Public,1,18999.5364,Hotel,Frankfurt am Main,Hotel,Frankfurt am Main,Hesse,,2017-12-08 00:00:00
4778,8a257122-7503-44d7-9997-8c89c872a727,GSWG Senne,Private,1,,Apartment,Remscheid,Apartment,Remscheid,North Rhine-Westphalia,,2015-09-10 00:00:00
4779,a28b808c-9ae5-481f-be7e-a4437cbf227e,Mulheimer Wohnungsbau,Private,1,,Apartment,,Office; Apartment,Mulheim an der Ruhr,North Rhine-Westphalia,,2021-04-15 00:00:00
4780,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Gotz+Moriz GmbH,User/Other,1,5899.85604,Dev Site,Lorrach,Dev Site,Lorrach,Baden-Wurttemberg,,2014-07-30 00:00:00
