rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
2361,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Entwicklungsgesellschaft Schiffenberger Weg,Private,1,59998.536,Office,Giessen,Office,Giessen,Hesse,,2009-08-15 00:00:00
2362,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Property Service Group,Private,1,18999.5364,Industrial,Berlin,Industrial,Berlin,Berlin,,2009-09-25 00:00:00
2363,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Hillstreet Capital Holding GmbH,Private,1,2899.92924,Retail,Rodenbach,Retail,Rodenbach,Hesse,,2022-10-04 00:00:00
2364,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Backerei Burkard GmbH,Private,1,8799.78528,Dev Site,Adelsdorf,Dev Site,Adelsdorf,Bavaria,,2013-08-01 00:00:00
2365,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Stadtwerke Dachau,User/Other,1,4899.88044,Dev Site,Dachau,Dev Site,Dachau,Bavaria,,2013-02-22 00:00:00
2366,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Synergy Bauprojekt GmbH,Private,1,12399.69744,Dev Site,Munich,Dev Site,Munich,Bavaria,,2007-04-25 00:00:00
2367,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,020-EPOS GmbH,User/Other,1,2499.939,Office,Castrop-Rauxel,Office,Castrop-Rauxel,North Rhine-Westphalia,,2019-01-30 00:00:00
2368,642b8a25-83d0-4535-97e6-ec9f56627b0e,Shinhan Financial Group,Institutional,1,151996.2912,Industrial,Monchengladbach,Industrial,Monchengladbach,North Rhine-Westphalia,,2019-09-03 00:00:00
2369,1f903631-a219-4de8-a325-3a8b3301efb0,KB Financial Group,Institutional,1,151996.2912,Industrial,Monchengladbach,Industrial,Monchengladbach,North Rhine-Westphalia,KB Securities Co Ltd,2019-09-03 00:00:00
2370,6f8ee8cc-7261-4aec-83bf-22313cb602d4,Capital & Concept,Private,1,17699.4208155083,Industrial,Weyarn,Industrial,Weyarn,Bavaria,,2008-06-15 00:00:00
2371,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Mainsite GmbH & Co.KG,User/Other,1,175994.24060416,Dev Site,Erlenbach am Main,Dev Site; Industrial,Erlenbach am Main,Bavaria,,2020-06-30 00:00:00
2372,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Bien Ries AG,Private,1,8199.6327,Dev Site,Timmendorfer Strand,Dev Site,Timmendorfer Strand,Schleswig-Holstein,,2008-04-15 00:00:00
2373,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Real Invest GmbH,Private,1,2499.939,Retail,Goldbach,Retail,Goldbach,Bavaria,,2018-11-30 00:00:00
2374,6944e006-3ae6-4701-a1cf-38983f330575,Werne Gruppe,Private,1,7499.817,Dev Site,Albbruck,Dev Site,Albbruck,Baden-Wurttemberg,,2015-11-24 00:00:00
2375,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Myslik Bau GmbH,Private,1,7999.8048,Dev Site,Grabenstatt,Dev Site,Grabenstatt,Bavaria,,2019-09-26 00:00:00
2376,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Mieter- und Bauverein Karlsruhe eG,Private,1,10556.7424092,Condo,Eggenstein-Leopoldshafen,Condo,Eggenstein-Leopoldshafen,Baden-Wurttemberg,,2019-12-03 00:00:00
2377,b685ecac-25b8-4d46-90d6-398d48a7d373,White Star RE,Private,1,4699.88532,Dev Site,Cologne,Office; Industrial; Dev Site,Cologne; Moosthenning,North Rhine-Westphalia; Bavaria,AIG/Lincoln,2017-12-08 00:00:00
2378,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Eukalin Spezial-Klebstoff Fabrik GmbH,User/Other,1,2499.939,Industrial,Eschweiler,Industrial,Eschweiler,North Rhine-Westphalia,,2016-01-28 00:00:00
2379,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,System 180,User/Other,1,7399.81944,Industrial,Berlin,Industrial,Berlin,Berlin,,2015-03-31 00:00:00
2380,7e8f4c18-8e90-425d-9749-036d7adcb4bc,KerVita Betriebs GmbH,Private,1,3999.9024,Dev Site,Hamburg,Dev Site,Hamburg,Hamburg,,2016-01-04 00:00:00
