rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1501,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Deka Center GmbH,Private,1,3649.91094,Retail,Weiterstadt,Retail,Weiterstadt,Hesse,,2019-09-25 00:00:00
1502,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Steelpaint GmbH,User/Other,1,2009.950956,Industrial,Kitzingen,Industrial,Kitzingen,Bavaria,,2014-09-22 00:00:00
1503,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Projekt 95 Baumanagement GmbH,Private,1,82497.987,Industrial,Ilmenau,Industrial,Ilmenau,Thuringia,,2022-03-21 00:00:00
1504,0431024b-29f7-4683-ac6f-83ef6355d1f5,metaWERK,Private,1,10499.7438,Office,Zwickau,Industrial; Office,Meerane; Leipzig; Feuchtwangen,Saxony; Bavaria,,2021-01-28 00:00:00
1505,8363640c-3333-4f11-a24c-73a780567016,Jost Hurler,Private,1,,Hotel,Munich,Retail; Hotel,Schwabach; Munich; Gagelow,Bavaria; Mecklenburg-West Pomerania,,2016-06-01 00:00:00
1506,a5363abb-ff74-4f35-8249-722c73f46426,Pforzheimer Bau und Grund,Private,1,5149.87434,Apartment,Pforzheim,Apartment,Pforzheim,Baden-Wurttemberg,,2023-10-23 00:00:00
1507,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Wilhelm Hinghaus Handels & Verwaltung GmbH & Co KG,Private,1,8699.78772,Industrial,Dissen am Teutoburger Wald,Industrial,Dissen am Teutoburger Wald,Lower Saxony,,2010-03-01 00:00:00
1508,01d9b6a3-4645-4bd6-ac34-4c7c6778041d,Yondr Group,Private,1,35998.82194176,Dev Site,Bischofsheim,Dev Site,Bischofsheim,Hesse,,2021-01-25 00:00:00
1509,4c48b00f-c8f6-419c-a5d2-da2b723242e8,IHK Wurzburg-Schweinfurt KdöR,Private,1,3249.9207,Dev Site,Wurzburg,Dev Site,Wurzburg,Bavaria,,2013-07-30 00:00:00
1510,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Hamburg Port Authority,User/Other,1,64998.414,Dev Site,Hamburg,Dev Site,Hamburg,Hamburg,,2013-02-14 00:00:00
1511,4c48b00f-c8f6-419c-a5d2-da2b723242e8,raab.schmale Architekten und Ingenieure GmbH,Private,1,14999.634,Dev Site,Bad Nauheim,Dev Site,Bad Nauheim,Hesse,,2014-05-23 00:00:00
1512,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Lower Saxony,User/Other,1,9999.756,Dev Site,Stade,Dev Site,Stade,Lower Saxony,,2012-03-01 00:00:00
1513,230d8e62-9bca-45d6-a320-901a96b29ebe,City of Stade ,User/Other,1,,Parking Facility,Stade,Dev Site; Parking Facility,Stade,Lower Saxony,,2015-02-19 00:00:00
1514,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Meffert AG Farbwerke,User/Other,1,27659.325096,Dev Site,Bad Kreuznach,Dev Site,Bad Kreuznach,Rhineland-Palatinate,,2021-03-17 00:00:00
1515,f0ef5012-a34b-4f16-bccc-11d47543c299,Dressler Bau GmbH,Private,1,4599.88776,Dev Site,Kelsterbach,Office; Dev Site; Seniors Housing & Care,Karlsruhe; Kelsterbach; Heppenheim (Bergstrasse),Hesse; Baden-Wurttemberg,,2022-10-25 00:00:00
1516,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,accadis Hochschule,User/Other,1,5326.8700212,Office,Bad Homburg vor der Hohe,Office,Bad Homburg vor der Hohe,Hesse,,2021-02-26 00:00:00
1517,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Spezialmesserhersteller J. Schlenter,User/Other,1,2199.94632,Industrial,Aachen,Industrial,Aachen,North Rhine-Westphalia,,2016-06-27 00:00:00
1518,1ec122cc-bdcf-4234-baec-f50272542656,City of Hof,User/Other,1,79997.3820928,Dev Site,Hof,Dev Site,Hof,Bavaria,,2011-12-31 00:00:00
1519,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Brandschutztechnik Gorlitz GmbH,User/Other,1,25999.3656,Dev Site,Gorlitz,Dev Site,Gorlitz,Saxony,,2021-01-13 00:00:00
1520,c0a0ecab-61b5-4e1c-91d8-aa418a54af9a,Vesper Moscow,Private,1,2999.9268,Dev Site,Berlin,Dev Site,Berlin,Berlin,,2015-06-30 00:00:00
