rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1821,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Thomas Sommer,Private,1,11999.7072,Industrial,Simmelsdorf,Industrial,Simmelsdorf,Bavaria,,2014-07-23 00:00:00
1822,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Salco Group,Private,1,3799.90728,Dev Site,Langen (Hessen),Dev Site,Langen (Hessen),Hesse,,2019-11-14 00:00:00
1823,23a97c21-0e21-4f6c-9313-28c68c57c148,DKV Euro Service,User/Other,1,6499.8414,Dev Site,Ratingen,Dev Site,Ratingen,North Rhine-Westphalia,,2009-05-31 00:00:00
1824,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,GEFO Gesellschaft für Oeltransporte m.b.H.,User/Other,1,2318.9434164,Office,Hamburg,Office,Hamburg,Hamburg,,2011-06-01 00:00:00
1825,4c48b00f-c8f6-419c-a5d2-da2b723242e8,f-tronic GmbH,Private,1,41998.62559872,Dev Site,Saarbrucken,Dev Site,Saarbrucken,Saarland,,2024-05-23 00:00:00
1826,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,SLM Solutions Gmbh,User/Other,1,68998.3164,Dev Site,Lubeck,Dev Site,Lubeck,Schleswig-Holstein,,2016-01-13 00:00:00
1827,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Auxenia RE,Private,1,,Seniors Housing & Care,Beuren,Seniors Housing & Care,Beuren,Baden-Wurttemberg,,2023-05-03 00:00:00
1828,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Perschmann Property Management GmbH,Private,1,2299.94388,Office,Braunschweig,Office,Braunschweig,Lower Saxony,,2024-07-08 00:00:00
1829,15328936-3ed9-4e3f-be64-ed599babd1cd,Gluckstadter Heringsfischerei,Private,1,3952.9035468,Office,Cologne,Office,Cologne,North Rhine-Westphalia,,2012-01-01 00:00:00
1830,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Royal Immobilien,Private,1,2434.940586,Retail,Lorrach,Retail,Lorrach,Baden-Wurttemberg,,2014-01-01 00:00:00
1831,4c48b00f-c8f6-419c-a5d2-da2b723242e8,TSW Wohnbau,Private,1,3127.9236768,Office,Essen,Office,Essen,North Rhine-Westphalia,,2023-05-10 00:00:00
1832,53d84ba1-4860-4721-8212-117171525d4e,Bauer Family Office,Institutional,1,17955.5618736,Apartment,Hamburg,Apartment,Hamburg,Hamburg,,2023-02-15 00:00:00
1833,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Santiago Asset GmbH,Private,1,15443.6231664,Office,Nuremberg,Office,Nuremberg,Bavaria,,2015-09-25 00:00:00
1834,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Centro Hotel Group,Private,1,,Hotel,Frankfurt am Main,Hotel,Frankfurt am Main,Hesse,,2016-01-12 00:00:00
1835,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,telc GmbH,User/Other,1,9999.756,Office,Bad Homburg vor der Hohe,Office,Bad Homburg vor der Hohe,Hesse,,2021-02-24 00:00:00
1836,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Passion Mode GmbH,User/Other,1,3499.9146,Dev Site,Neuss,Dev Site,Neuss,North Rhine-Westphalia,,2015-11-11 00:00:00
1837,4c48b00f-c8f6-419c-a5d2-da2b723242e8,DEUWA REAL GmbH,Private,1,,Office,Mainz,Office,Mainz,Rhineland-Palatinate,,2018-11-27 00:00:00
1838,22ba2cba-7ffa-4384-b610-ac6d0ab9ab6d,HOPF IEG,Private,1,4199.89752,Dev Site,Essen,Apartment; Dev Site,Essen,North Rhine-Westphalia,,2016-12-16 00:00:00
1839,c74b2d5e-2276-4237-978d-a55627938690,City of Bonn,User/Other,1,3892.9050108,Office,Bonn,Dev Site; Office; Hotel,Bonn,North Rhine-Westphalia,,2019-09-06 00:00:00
1840,9a73dd03-9e6b-4c27-b782-2ce6a6c048fb,Harkai Zech,Private,1,4669.886052,Dev Site,Dresden,Apartment; Dev Site,Dresden; Hamburg,Saxony; Hamburg,,2018-03-22 00:00:00
