rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
681,65cb1f6a-138e-4579-a7ab-f469c4ae92c4,Schütt Gewerbebau GmbH,Private,3,5599.86336,Dev Site; Seniors Housing & Care,Lubeck; Frankfurt am Main,Retail; Dev Site; Seniors Housing & Care,Lubeck; Frankfurt am Main; Hamburg,Schleswig-Holstein; Hesse; Hamburg,,2022-07-01 00:00:00
682,f5b415c2-5ed8-4405-ad6c-8f7e018e024b,Pierre capitale SCPI,Private,3,46136.8742328,Retail; Hotel,Brunnthal; Munich; Frankfurt am Main,Retail; Hotel; Industrial,Brunnthal; Munich; Frankfurt am Main,Bavaria; Hesse,,2023-12-31 00:00:00
683,faf244bf-5070-4b89-b2ab-f632fa1eae9c,DIH,Institutional,3,23999.4144,Office; Retail,Troisdorf; Duisburg; Kiel,Retail; Office,Trier; Monchengladbach; Troisdorf,North Rhine-Westphalia; Rhineland-Palatinate; Schleswig-Holstein,,2017-08-31 00:00:00
684,76483490-5e84-4457-a36f-b44b07071773,LICON,Private,3,187994.01435772,Apartment; Dev Site,Berlin; Haar; Leipzig,Apartment; Dev Site; Office,Berlin; Neuss; Haar,Berlin; North Rhine-Westphalia; Bavaria,,2011-03-31 00:00:00
685,1f8ff4d7-e158-4aba-8c21-cd4625383f03,Zeitgeist Asset Management,Institutional,3,30792.2486508,Industrial; Office,Berlin; Aachen,Industrial; Office; Other General,Berlin; Aachen; Offenburg,Berlin; North Rhine-Westphalia; Baden-Wurttemberg,,2023-02-07 00:00:00
686,f56b6240-d204-49a4-b68f-61282069692f,tB Investments,Institutional,3,39285.0414216,Retail,Aurich; Wilhelmshaven; Neuwied,Retail,Aurich; Wilhelmshaven; Neuwied,Lower Saxony; Rhineland-Palatinate,,2014-10-27 00:00:00
687,0afc4f85-e823-4779-b8f5-c3d32d10d2f2,IFM Funds,Institutional,3,9012.7800828,Retail,Eckental; Obrigheim; Bad Oldesloe,Retail,Eckental; Obrigheim; Bad Oldesloe,Bavaria; Baden-Wurttemberg; Schleswig-Holstein,,2020-10-01 00:00:00
688,3d2c0703-c906-4031-8cf6-4970b82a1e61,Hellmann Worldwide Logistics,User/Other,3,114595.2038088,Industrial; Dev Site,Gersthofen; Neunkirchen,Industrial; Dev Site,Gersthofen; Bielefeld; Fritzlar,Bavaria; North Rhine-Westphalia; Hesse,,2020-02-28 00:00:00
689,886e42cd-d299-4cb4-b530-eb1e713ec2dc,Altonaer Spar- und Bauverein,User/Other,3,36759.103056,Dev Site; Industrial,Hamburg,Dev Site; Apartment; Industrial,Hamburg,Hamburg,,2021-04-07 00:00:00
690,a2cf5a4a-ad43-480a-8746-fa5f04d5070f,GIZ,User/Other,3,44698.90932,Office; Dev Site,Bonn; Eschborn,Office; Dev Site,Bonn; Eschborn,North Rhine-Westphalia; Hesse,,2020-12-07 00:00:00
691,cbe3c2b9-569b-41fd-a497-bcf9fc6409eb,ProCon Invest,Institutional,3,11160.7276716,Retail,Ulm; Freiburg im Breisgau; Coburg,Retail,Ulm; Freiburg im Breisgau; Coburg,Baden-Wurttemberg; Bavaria,,2019-08-02 00:00:00
692,800d051c-ab32-4181-abe1-24ac569bfffb,VSW Architektenkammer NRW,Institutional,3,26178.3612324,Office; Dev Site,Dusseldorf; Essen,Office; Dev Site,Dusseldorf; Essen,North Rhine-Westphalia,,2011-01-15 00:00:00
693,c31f5fc0-d131-4c1f-8834-e71c37744dd9,Equinix,Private,3,80288.7436196,Data Center,Frankfurt am Main,Data Center,Frankfurt am Main,Hesse,,2013-11-13 00:00:00
694,5a611ed0-4cf7-4aef-be25-9a5e651f853b,BHB Bautrager,Private,3,32762.2005828,Dev Site,Neufahrn bei Freising; Munich; Garching bei Munchen,Apartment; Dev Site; Hotel,Munich; Haar; Neufahrn bei Freising,Bavaria,,2022-01-18 00:00:00
695,18587a2e-b2ec-4601-9723-6ddc57fe72bc,Berliner Immobilienmanagement,Private,3,35384.136606,Retail; Dev Site,Berlin; Holzkirchen,Retail; Dev Site; Office,Berlin; Holzkirchen,Berlin; Bavaria,,2021-02-03 00:00:00
696,219f75fd-dd51-460c-bdff-fcf0d512386a,Hannoversche Volksbank,Institutional,3,8020.8042876,Office,Hanover,Office,Hanover,Lower Saxony,,2015-04-30 00:00:00
697,6a8e3c87-04d6-4020-a27a-602d2bbb06d8,Herimo Immobilien,Private,3,36049.12038,Retail,Aalen; Pentling; Kempten (Allgau),Retail,Aalen; Pentling; Kempten (Allgau),Bavaria; Baden-Wurttemberg,,2024-03-28 00:00:00
698,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Schewe Immobilien,Private,3,118797.10128,Dev Site,Bad Nenndorf; Dotlingen; Hodenhagen,Dev Site; Industrial,Hodenhagen; Bad Nenndorf; Dotlingen,Lower Saxony,,2023-06-06 00:00:00
699,e4e914d7-696f-4209-94e6-96de90ceffa4,KEG,Private,3,10299.74868,Dev Site; Retail,Frankfurt am Main; Siegen,Dev Site; Retail; Office,Frankfurt am Main; Siegen; Donaueschingen,Hesse; North Rhine-Westphalia; Baden-Wurttemberg,,2023-11-29 00:00:00
700,c409f61e-3bac-4956-a4ad-07912742d70e,Next Generation Fund,Institutional,3,12108.7045404,Retail,Otterberg; Johannesberg; Hassloch,Retail,Otterberg; Johannesberg; Hassloch,Rhineland-Palatinate; Bavaria,,2011-09-01 00:00:00
