rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
2641,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Atomis GmbH,Private,1,,Hotel,Nuremberg,Hotel,Nuremberg,Bavaria,,2023-02-20 00:00:00
2642,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Bauknecht Immobilien Holding AG,Private,1,12999.6828,Office,Bottrop,Office,Bottrop; Fellbach,North Rhine-Westphalia; Baden-Wurttemberg,,2022-12-31 00:00:00
2643,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Puro Capital Partners GmbH,Private,1,7999.8048,Industrial,Sarstedt,Industrial,Sarstedt,Lower Saxony,,2016-02-01 00:00:00
2644,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Elbe Haus GmbH,Private,1,39999.024,Dev Site,Lauenburg/ Elbe,Dev Site,Lauenburg/ Elbe,Schleswig-Holstein,,2016-06-07 00:00:00
2645,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Durrwang GmbH,User/Other,1,44798.90688,Dev Site,Dortmund,Dev Site,Dortmund,North Rhine-Westphalia,,2015-10-07 00:00:00
2646,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Gunther Kruse Immobiliengruppe,Private,1,4999.878,Office,Bonn,Office,Bonn,North Rhine-Westphalia,,2019-08-01 00:00:00
2647,4c48b00f-c8f6-419c-a5d2-da2b723242e8,RBL RheinBauLand AG,Private,1,32999.1948,Dev Site,Cologne,Dev Site,Cologne,North Rhine-Westphalia,,2021-04-29 00:00:00
2648,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Harmonie,Private,1,5249.8719,Dev Site,Bad Abbach,Dev Site,Bad Abbach,Bavaria,,2020-06-04 00:00:00
2649,4c48b00f-c8f6-419c-a5d2-da2b723242e8,G&G Immobilien,Private,1,2199.94632,Hotel,Munich,Hotel,Munich,Bavaria,,2024-06-11 00:00:00
2650,e32e774f-4512-4545-b3be-20b8c8482e02,Medcap Real Estate,Private,1,3999.9024,Retail,Frankfurt am Main,Retail,Frankfurt am Main,Hesse,,2021-05-06 00:00:00
2651,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Rheinisch-Westfalische Verlagsgesellschaft mbH,Private,1,,Office,Essen,Office,Essen,North Rhine-Westphalia,,2013-12-20 00:00:00
2652,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,GEBO Armaturen GmbH,User/Other,1,12739.689144,Industrial,Mettmann,Industrial,Mettmann,North Rhine-Westphalia,,2021-12-01 00:00:00
2653,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,AvD Automobilclub von Deutschland,User/Other,1,5699.86092,Office,Frankfurt am Main,Office,Frankfurt am Main,Hesse,,2016-12-31 00:00:00
2654,26e7a135-ee1d-45b5-a690-7cb8d4756428,Kalkmann Wohnwerte,Private,1,12899.68524,Dev Site,Heidelberg,Dev Site,Heidelberg,Baden-Wurttemberg,,2023-03-01 00:00:00
2655,a283231f-81d0-421e-8054-95750a23776a,Robert Zapp Grunstucksverwaltung GmbH,User/Other,1,1999.934478,Office,Frankfurt am Main,Office,Dusseldorf; Frankfurt am Main,North Rhine-Westphalia; Hesse,,2009-01-22 00:00:00
2656,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Hallmark Properties GmbH,Private,1,4334.894226,Office,Mainz,Office,Mainz,Rhineland-Palatinate,,2016-06-14 00:00:00
2657,a14c1a95-c3b8-4a55-8ac9-fda0a43260a6,SCPI Patrimmo Commerce,Private,1,10991.7317952,Retail,Bremen,Retail,Bremen,Bremen,,2017-12-31 00:00:00
2658,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Andrea Jeschke & Enno Kruse,Private,1,12999.6828,Dev Site,Emden,Dev Site,Emden,Lower Saxony,,2011-10-15 00:00:00
2659,4c48b00f-c8f6-419c-a5d2-da2b723242e8,RHE Grundbesitz KG,Private,1,4999.878,Dev Site,Brandenburg an der Havel,Dev Site,Brandenburg an der Havel,Brandenburg,,2021-04-04 00:00:00
2660,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Wilhelm Pickartz,Private,1,965.9764296,Office,Bonn,Office,Bonn,North Rhine-Westphalia,,2012-12-31 00:00:00
