rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
3601,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Hafen Hamm GmbH,Private,1,39999.024,Dev Site,Hamm,Dev Site,Hamm,North Rhine-Westphalia,,2014-08-31 00:00:00
3602,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Luxembourg Investment Group (LIG) S.A.,Private,1,10899.73404,Retail,Monchengladbach,Retail,Monchengladbach,North Rhine-Westphalia,,2017-09-05 00:00:00
3603,4c48b00f-c8f6-419c-a5d2-da2b723242e8,PMI Immobilien,Private,1,4375.8932256,Apartment,Hamburg,Apartment,Hamburg,Hamburg,,2024-05-17 00:00:00
3604,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,L'Osteria,User/Other,1,3999.9024,Dev Site,Hurth,Dev Site,Hurth,North Rhine-Westphalia,,2013-07-04 00:00:00
3605,115fe44e-fdcc-48db-be0e-e31a24e36a48,Dahmit Parkstadt Schwabing,Private,1,6139.850184,Apartment,Munich,Hotel; Apartment,Munich,Bavaria,,2016-07-05 00:00:00
3606,6333b594-e5c2-477d-937a-68e3008c4935,Abaton Real Estate,Private,1,20399.50224,Office,Frankfurt am Main,Office,Frankfurt am Main,Hesse,,2024-04-18 00:00:00
3607,8c638c1a-baaf-41e7-84d4-729cf8f76a1f,BBT Group,User/Other,1,539.986824,Apartment,Stuttgart,Apartment,Stuttgart,Baden-Wurttemberg,,2009-04-17 00:00:00
3608,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,IT-Informatik GmbH,User/Other,1,,Office,Ulm,Office,Ulm,Baden-Wurttemberg,,2013-06-29 00:00:00
3609,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Hidd Koeln Chorweiler,User/Other,1,22416.4530252,Retail,Cologne,Retail,Cologne,North Rhine-Westphalia,,2010-10-12 00:00:00
3610,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Satellite Office,Private,1,1999.9512,Office,Frankfurt am Main,Office,Frankfurt am Main,Hesse,,2023-04-01 00:00:00
3611,25c61072-dcb4-447b-9b47-cf58f594e004,Deutsche Denk Mal AG,Private,1,9399.77064,Dev Site,Oppenheim,Dev Site,Oppenheim,Rhineland-Palatinate,,2012-07-15 00:00:00
3612,4c48b00f-c8f6-419c-a5d2-da2b723242e8,ESWE Versorgung,Private,1,7999.73822169865,Office,Wiesbaden,Office,Wiesbaden,Hesse,,2008-01-15 00:00:00
3613,4c48b00f-c8f6-419c-a5d2-da2b723242e8,BS Logistikzentrum,Private,1,44998.5274272,Dev Site,Worms,Dev Site,Worms,Rhineland-Palatinate,,2022-01-06 00:00:00
3614,4c48b00f-c8f6-419c-a5d2-da2b723242e8,KM-Wohnbau GmbH,Private,1,1299.96828,Office,Munich,Office,Munich,Bavaria,,2018-07-31 00:00:00
3615,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Saud Al Rashed Group,Private,1,14700.6412956,Retail,Berlin,Retail,Berlin,Berlin,,2023-10-10 00:00:00
3616,4c48b00f-c8f6-419c-a5d2-da2b723242e8,GWI Bauunternehmung GmbH,Private,1,11499.7194,Dev Site,Dusseldorf,Apartment; Dev Site,Dusseldorf,North Rhine-Westphalia,,2016-04-25 00:00:00
3617,4c48b00f-c8f6-419c-a5d2-da2b723242e8,IFG Ingolstadt GmbH,Private,1,0.929,Dev Site,Ingolstadt,Dev Site,Ingolstadt,Bavaria,,2007-10-15 00:00:00
3618,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Darco Kosic,Private,1,,Hotel,Leverkusen,Hotel,Leverkusen,North Rhine-Westphalia,,2012-09-05 00:00:00
3619,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,CP.max Rotortechnik GmbH & Co. KG,User/Other,1,2437.9405128,Industrial,Dresden,Industrial,Dresden,Saxony,,2010-10-27 00:00:00
3620,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Lehrter Wohnungsbau GmbH,Private,1,6799.83408,Dev Site,Lehrte,Dev Site,Lehrte,Lower Saxony,,2014-12-31 00:00:00
