rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
3241,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Senioren-Wohnen Mühlhausen GmbH & Co. KG,Private,1,,Hotel,Muhlhausen/Thuringen,Hotel,Muhlhausen/Thuringen,Thuringia,,2016-06-16 00:00:00
3242,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Güray Celik,Private,1,1655.9595936,Office,Rosrath,Office,Rosrath,North Rhine-Westphalia,,2017-05-29 00:00:00
3243,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,A.-W. Heil & Sohn GmbH & Co.KG,User/Other,1,71998.2432,Dev Site,Sarstedt,Dev Site,Sarstedt,Lower Saxony,,2012-10-25 00:00:00
3244,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Heise Media Group,User/Other,1,12238.7013684,Office,Hanover,Office,Hanover,Lower Saxony,,2011-03-30 00:00:00
3245,e4db6bd4-8604-4951-95a0-76ccd1a2e81c,City of Recklinghausen,User/Other,1,14999.634,Other General,Recklinghausen,Dev Site; Other General,Recklinghausen,North Rhine-Westphalia,,2023-10-19 00:00:00
3246,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Inka Beteiligungs- und Verwaltungsgesellschaft,Private,1,,Hotel,Munich,Hotel,Munich,Bavaria,,2021-10-27 00:00:00
3247,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Projektbau Laatzen GmbH,Private,1,,Hotel,Laatzen,Hotel,Laatzen,Lower Saxony,,2017-06-19 00:00:00
3248,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Augsburger Mobelspedition Carl Domberger GmbH,User/Other,1,8562.7910628,Dev Site,Augsburg,Dev Site,Augsburg,Bavaria,,2019-01-28 00:00:00
3249,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,HAMA Trucks,User/Other,1,28499.3046,Dev Site,Gersthofen,Dev Site,Gersthofen,Bavaria,,2017-08-17 00:00:00
3250,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Ratz Aqua & Polymer Technik,User/Other,1,5706.8607492,Dev Site,Remscheid,Dev Site,Remscheid,North Rhine-Westphalia,,2018-04-04 00:00:00
3251,8ecdc22f-0615-4cfe-ae12-1aed3a0b9857,Ruddat Grundbesitz GmbH,Private,1,599.98536,Retail,Hanover,Retail,Hanover,Lower Saxony,,2013-05-13 00:00:00
3252,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Leihhaus Hannovera,User/Other,1,1699.95852,Retail,Hanover,Retail,Hanover,Lower Saxony,,2008-12-11 00:00:00
3253,cac8dc66-8ba5-42aa-aca9-49258b3dd581,City of Tauberbischofsheim,User/Other,1,722982.3588,Dev Site,Tauberbischofsheim,Dev Site,Tauberbischofsheim,Baden-Wurttemberg,,2012-05-25 00:00:00
3254,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Ganter Real Estate GmbH,Private,1,41498.9874,Dev Site,Tauberbischofsheim,Dev Site,Tauberbischofsheim,Baden-Wurttemberg,,2012-05-25 00:00:00
3255,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Inast Abfallbeseitigungs GmbH,User/Other,1,259993.656,Dev Site,Mosbach,Dev Site,Mosbach,Baden-Wurttemberg,,2015-02-17 00:00:00
3256,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Kurhessen Immobiliengruppe,Private,1,19999.512,Dev Site,Bad Zwesten,Dev Site,Bad Zwesten,Hesse,,2021-06-18 00:00:00
3257,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Immobilien Beratung Hoffmeister,Private,1,39999.024,Dev Site,Mulheim an der Ruhr,Dev Site,Mulheim an der Ruhr,North Rhine-Westphalia,,2011-06-30 00:00:00
3258,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Muehlheimer Wohnungsbay,User/Other,1,39999.024,Dev Site,Mulheim an der Ruhr,Dev Site,Mulheim an der Ruhr,North Rhine-Westphalia,,2011-06-30 00:00:00
3259,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Kaluza + Schmid GmbH,User/Other,1,9999.756,Industrial,Muhlenbecker Land,Industrial,Muhlenbecker Land,Brandenburg,,2019-03-28 00:00:00
3260,8f733309-ab3e-4605-986f-96d86818bfea,Harnisch & Partner,Private,1,999.9756,Dev Site,Berlin,Dev Site,Berlin,Berlin,,2010-04-15 00:00:00
