rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
21,19165dc1-76de-467d-a843-2738d896f0fd,Heitman,Institutional,38,218263.53273112,Apartment; Industrial,Bremen; Dortmund; Berlin,Apartment; Industrial; Dev Site,Bremen; Halle (Saale); Dortmund,North Rhine-Westphalia; Bremen; Lower Saxony,,2021-12-23 00:00:00
22,9c27aa7d-7320-4d3c-b3fb-9de06fa46be8,Noratis AG,Public,37,239991.1440732,Apartment,Frankfurt am Main; Bielefeld; Ratzeburg,Apartment,Frankfurt am Main; Celle; Munster,Hesse; North Rhine-Westphalia; Lower Saxony,,2023-02-09 00:00:00
23,97018f26-9c6b-45bc-9ce4-3a5c94463360,RLI Investors,Institutional,35,702261.8643924,Industrial,Ludwigsfelde; Monchengladbach; Bielefeld,Industrial; Office,Ludwigsfelde; Leipzig; Wurselen,North Rhine-Westphalia; Hesse; Lower Saxony,Realogis Real Estate GmbH,2020-03-31 00:00:00
24,5433211c-c308-4510-aa86-874db0209936,PGG,Institutional,35,49503.72716415618,Apartment; Retail,Berlin; Leipzig,Apartment; Dev Site; Retail,Berlin; Leipzig,Berlin; Saxony,,2018-11-12 00:00:00
25,02229a12-67f5-4a75-8148-40e5d2c9ba48,EB Group,Institutional,34,251396.8657668,Apartment; Office,Berlin; Potsdam; Dresden,Office; Apartment; Retail,Berlin; Dresden; Potsdam,Berlin; Saxony; Brandenburg,,2020-05-13 00:00:00
26,376f99d8-72fd-4533-b237-2269baeeef01,Orco Property Group,Public,34,398501.0097086,Apartment; Office,Berlin; Gelsenkirchen; Dortmund,Apartment; Office; Industrial,Berlin; Gelsenkirchen; Dortmund,North Rhine-Westphalia; Berlin; Hamburg,GSG Group; Orco Germany SA; Viterra AG,2021-12-31 00:00:00
27,87345650-90ce-4ae8-a88f-eca5904915ba,LFPI,Institutional,33,199467.1328832,Office; Hotel,Hamburg; Stuttgart; Bielefeld,Office; Hotel; Retail,Hamburg; Dusseldorf; Karlsruhe,Bavaria; Baden-Wurttemberg; North Rhine-Westphalia,FLE GmbH; LFPI Hotels Mgmt DL; Time-Hotels,2022-06-20 00:00:00
28,a4f16125-fcbb-4e08-853c-cdf4b963524c,Polis Immobilien,Public,33,215872.3494882543,Office,Dusseldorf; Cologne; Dresden,Office; Retail,Dusseldorf; Berlin; Hamburg,North Rhine-Westphalia; Berlin; Hamburg,,2023-12-09 00:00:00
29,be288673-c5f8-4663-a964-ad926ec4b147,Bauhaus,User/Other,32,597932.4100932,Retail; Dev Site,Hamburg; Berlin; Rostock,Retail; Dev Site; Industrial,Hamburg; Bonn; Bremen,North Rhine-Westphalia; Bavaria; Hamburg,,2023-01-10 00:00:00
30,d692597d-5c70-4573-930a-3d46255fde21,LB Immo Invest,Institutional,32,181482.2617484325,Hotel; Office,Karlsruhe; Ratingen; Dusseldorf,Hotel; Office; Retail,Karlsruhe; Ratingen; Dusseldorf,North Rhine-Westphalia; Baden-Wurttemberg; Hesse,,2010-12-22 00:00:00
