rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1981,4c48b00f-c8f6-419c-a5d2-da2b723242e8,NEUMAN & ESSER Deutschland GmbH & Co KG,Private,1,6999.8292,Industrial,ubach-Palenberg,Industrial,ubach-Palenberg,North Rhine-Westphalia,,2022-07-05 00:00:00
1982,6e75589e-0c3e-4114-b77a-b06a8f966c21,City of Winsen ,User/Other,1,35739.127944,Dev Site,Winsen (Luhe),Dev Site; Industrial,Winsen (Luhe),Lower Saxony,,2019-12-18 00:00:00
1983,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Artur Möller GmbH & Co. KG,User/Other,1,29999.268,Dev Site,Voerde (Niederrhein),Dev Site,Voerde (Niederrhein),North Rhine-Westphalia,,2015-03-01 00:00:00
1984,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Elsinghorst GmbH,User/Other,1,29999.268,Dev Site,Voerde (Niederrhein),Dev Site,Voerde (Niederrhein),North Rhine-Westphalia,,2011-07-15 00:00:00
1985,bd5657ae-402e-4677-a035-dc18a547bcae,Lebenshilfe Berlin,User/Other,1,5799.85848,Industrial,Berlin,Industrial,Berlin,Berlin,,2021-04-23 00:00:00
1986,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Xtrafit GmbH,User/Other,1,3599.91216,Office,Essen,Office,Essen,North Rhine-Westphalia,,2015-08-15 00:00:00
1987,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Baladna GmbH,User/Other,1,3799.90728,Industrial,Essen,Industrial,Essen,North Rhine-Westphalia,,2021-07-21 00:00:00
1988,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Widdel,Private,1,5972.8542588,Office,Braunschweig,Office,Braunschweig,Lower Saxony,,2016-10-10 00:00:00
1989,c56e0701-77f0-49bd-897d-dc29b8c6dc79,TEDi,User/Other,1,69998.292,Industrial,Dortmund,Industrial,Dortmund,North Rhine-Westphalia,,2008-10-15 00:00:00
1990,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,TEDi GmbH,User/Other,1,81435.335486,Industrial,Dortmund,Industrial,Dortmund,North Rhine-Westphalia,,2009-01-15 00:00:00
1991,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Albatros Real Estate GmbH,Private,1,634.984506,Apartment,Hamburg,Apartment,Hamburg,Hamburg,,2022-08-26 00:00:00
1992,79a33477-0ba8-48c1-9bfc-4c44a29a2f5e,W.I.V. Exclusivbau,Private,1,11929.708908,Dev Site,Augsburg,Dev Site; Apartment,Augsburg; Regensburg,Bavaria,,2022-01-27 00:00:00
1993,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Novomind AG,User/Other,1,5265.8715096,Office,Hamburg,Office,Hamburg,Hamburg,,2014-11-04 00:00:00
1994,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Preussenpark Living GmbH,Private,1,5759.859456,Dev Site,Berlin,Dev Site,Berlin,Berlin,,2017-04-29 00:00:00
1995,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Sels GmbH,Private,1,19499.5242,Industrial,Ludwigsfelde,Industrial,Ludwigsfelde,Brandenburg,,2011-12-02 00:00:00
1996,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,City of Bottrop,User/Other,1,14999.634,Dev Site,Bottrop,Dev Site,Bottrop,North Rhine-Westphalia,,2020-05-06 00:00:00
1997,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,ES-Tec GmbH,User/Other,1,2399.94144,Industrial,Wolfsburg,Industrial,Wolfsburg,Lower Saxony,,2018-02-26 00:00:00
1998,4c48b00f-c8f6-419c-a5d2-da2b723242e8,pack & ride - Display- und Werbemittelservice GmbH,Private,1,4879.880928,Office,Hamburg,Office,Hamburg,Hamburg,,2014-12-31 00:00:00
1999,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Grimme Landmaschinenfabrik GmbH,User/Other,1,29999.268,Dev Site,Neuenkirchen-Vorden,Dev Site,Neuenkirchen-Vorden,Lower Saxony,,2011-03-15 00:00:00
2000,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Kanada Bau,Private,1,329989.2011328,Dev Site,Braunschweig,Dev Site,Braunschweig,Lower Saxony,,2010-06-30 00:00:00
