rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
3081,4c48b00f-c8f6-419c-a5d2-da2b723242e8,VGP Industriebau GmbH,Private,1,9999.756,Dev Site,Tiefenbach,Dev Site,Tiefenbach,Rhineland-Palatinate,,2024-06-04 00:00:00
3082,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Bisontec GmbH,User/Other,1,29999.268,Dev Site,Herford,Dev Site,Herford,North Rhine-Westphalia,,2023-05-11 00:00:00
3083,4c48b00f-c8f6-419c-a5d2-da2b723242e8,KS-Logistic & Services GmbH & Co. KG,Private,1,14099.5386157439,Industrial,Schwerte an der Ruhr,Industrial,Schwerte an der Ruhr,North Rhine-Westphalia,,2008-08-13 00:00:00
3084,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Lietmeyer-Unternehmensgruppe,Private,1,,Apartment,Bad Oldesloe,Apartment,Bad Oldesloe,Schleswig-Holstein,,2022-10-24 00:00:00
3085,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Meta & Peter Beeken,User/Other,1,11199.72672,Dev Site,Schortens,Dev Site,Schortens,Lower Saxony,,2015-08-15 00:00:00
3086,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Backerei & Konditorei Staib GmbH,User/Other,1,17999.5608,Dev Site,Ulm,Dev Site,Ulm,Baden-Wurttemberg,,2010-08-15 00:00:00
3087,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Erich Doetsch Objektmanagement,Private,1,,Retail,Cremlingen,Retail,Cremlingen,Lower Saxony,,2011-12-23 00:00:00
3088,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Ballwanz Projektentwicklung GmbH & Co. KG,Private,1,6223.8481344,Office,Mainz,Apartment; Office,Mainz,Rhineland-Palatinate,,2018-06-04 00:00:00
3089,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Barth Logistik-Systeme GmbH + Co.KG,User/Other,1,49998.363808,Dev Site,Hechingen,Dev Site,Hechingen,Baden-Wurttemberg,,2015-07-03 00:00:00
3090,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Ewimed GmbH,Private,1,4999.878,Office,Hechingen,Office,Hechingen,Baden-Wurttemberg,,2022-12-01 00:00:00
3091,a0161b52-8e29-4264-a54d-8fe546e6c37b,Rhomberg Bau,Private,1,11499.7194,Dev Site,Kempten (Allgau),Dev Site,Kempten (Allgau),Bavaria,,2021-03-16 00:00:00
3092,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Kunstler Bahntechnik GmbH,User/Other,1,9999.756,Industrial,Hamm,Industrial,Hamm,North Rhine-Westphalia,,2017-07-13 00:00:00
3093,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Oker-Chemie GmbH,User/Other,1,8499.7926,Industrial,Goslar,Industrial,Goslar,Lower Saxony,,2017-05-08 00:00:00
3094,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Care Invest Deutschland I,Private,1,6999.8292,Seniors Housing & Care,Bergisch Gladbach,Seniors Housing & Care,Bergisch Gladbach,North Rhine-Westphalia,,2021-08-26 00:00:00
3095,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Otto Horntrich Kunststoffververarbeitung GmbH,User/Other,1,5199.87312,Industrial,Beilngries,Industrial,Beilngries,Bavaria,,2021-10-07 00:00:00
3096,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Ulrich Heuer,Private,1,29999.268,Dev Site,Efringen-Kirchen,Dev Site,Efringen-Kirchen,Baden-Wurttemberg,,2014-11-30 00:00:00
3097,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Conen Produkte GmbH,User/Other,1,15999.6096,Retail,Morbach,Retail,Morbach,Rhineland-Palatinate,,2011-12-20 00:00:00
3098,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Entwicklungsgesellschaft Petrisberg (EGP),Private,1,19999.512,Industrial,Trier,Industrial,Trier,Rhineland-Palatinate,,2010-10-24 00:00:00
3099,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Braun Gruppe,User/Other,1,7999.8048,Industrial,Karlsbad,Industrial,Karlsbad,Baden-Wurttemberg,,2016-10-19 00:00:00
3100,4c48b00f-c8f6-419c-a5d2-da2b723242e8,JEB Investment Advisory GmbH,Private,1,6999.8292,Office,Frankfurt (Oder),Office,Frankfurt (Oder),Brandenburg,,2022-05-10 00:00:00
