rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1901,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Winterdienst Borchers GmbH & Co. KG,User/Other,1,1821.9555432,Industrial,Hamburg,Industrial,Hamburg,Hamburg,,2021-06-23 00:00:00
1902,fb060dae-15b7-40aa-95cc-9ca3b602d086,Coherent Inc,User/Other,1,31999.2192,Dev Site,Lubeck,Industrial; Dev Site,Hamburg; Lubeck,Hamburg; Schleswig-Holstein,,2020-09-30 00:00:00
1903,4b5448d2-0435-47fc-8a64-681bb9987d9e,Moll Areal,Private,1,14999.634,Industrial,Lichtenfels,Office; Industrial,Unterfohring; Lichtenfels,Bavaria,,2024-02-22 00:00:00
1904,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Platin Bettinastrasse GmbH,Private,1,2215.9459296,Office,Frankfurt am Main,Office,Frankfurt am Main,Hesse,,2017-01-31 00:00:00
1905,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Alfred Ritter GmbH & Co. KG,User/Other,1,53998.6824,Dev Site,Dettenhausen,Dev Site,Dettenhausen,Baden-Wurttemberg,,2013-07-18 00:00:00
1906,4c48b00f-c8f6-419c-a5d2-da2b723242e8,GS Immobilien AG,Private,1,11999.7072,Dev Site,Aachen,Dev Site; Apartment,Aachen; Juchen,North Rhine-Westphalia,,2012-08-28 00:00:00
1907,f5ebfcde-e556-45da-b2a0-e803cb0bdddc,Quadflieg GmbH,Private,1,11999.7072,Dev Site,Aachen,Dev Site,Aachen,North Rhine-Westphalia,,2012-08-28 00:00:00
1908,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Phicomm Europe GmbH,User/Other,1,33899.17284,Dev Site,Unterhaching,Dev Site,Unterhaching,Bavaria,,2013-09-19 00:00:00
1909,bd5657ae-402e-4677-a035-dc18a547bcae,Herner Tafel,User/Other,1,1199.97072,Retail,Herne,Retail,Herne,North Rhine-Westphalia,,2018-10-05 00:00:00
1910,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Mars & Franke,Private,1,16736.5916172,Dev Site,Inning am Ammersee,Dev Site,Inning am Ammersee,Bavaria,,2023-04-01 00:00:00
1911,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Meerbiocare GmbH,User/Other,1,2873.9298744,Industrial,Hamburg,Industrial,Hamburg,Hamburg,,2021-06-23 00:00:00
1912,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,WIWA Kampfmittelbergung GmbH,User/Other,1,1039.974624,Industrial,Hamburg,Industrial,Hamburg,Hamburg,,2021-06-23 00:00:00
1913,685c9ef5-1212-44c9-a660-96e24f3aa1a9,WBI - Wohnungsbaugesellschaft Ingelheim,Private,1,36798.795762688,Dev Site,Ingelheim am Rhein,Dev Site,Ingelheim am Rhein,Rhineland-Palatinate,,2021-06-04 00:00:00
1914,3ce2eab3-11c7-462c-a2e7-9bbca246030c,Liebherr,User/Other,1,139996.584,Dev Site,Biberach an der Riss,Dev Site,Biberach an der Riss,Baden-Wurttemberg,,2011-12-15 00:00:00
1915,0a962bb5-d525-47a5-8444-656b0dd8d6c6,Drengenberg Family Office,Private,1,,Hotel,Bad Bramstedt,Hotel; Apartment,Bad Bramstedt; Leipzig,Schleswig-Holstein; Saxony,,2024-06-12 00:00:00
1916,4c48b00f-c8f6-419c-a5d2-da2b723242e8,CoRE Solutions,Private,1,1399.96584,Office,Warngau,Office,Warngau,Bavaria,,2023-05-17 00:00:00
1917,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,State of Berlin,User/Other,1,3679.910208,Office,Berlin,Office,Berlin,Berlin,,2010-09-01 00:00:00
1918,4c48b00f-c8f6-419c-a5d2-da2b723242e8,ICN Immobilien Consult Nürnberg GmbH & Co. KG,Private,1,3399.88874422193,Office,Berlin,Office; Retail,Berlin; Kempten (Allgau),Berlin; Bavaria,,2010-10-30 00:00:00
1919,4c48b00f-c8f6-419c-a5d2-da2b723242e8,ProVitare Commercial,Private,1,1548.2714,Industrial,Steinfurt,Industrial,Steinfurt,North Rhine-Westphalia,,2021-04-29 00:00:00
1920,7166910c-f23f-4090-a97c-3a174963cd6f,F&S Concept,Private,1,4499.8902,Dev Site,Duren,Dev Site,Duren,North Rhine-Westphalia,,2015-03-20 00:00:00
