rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1841,b44461c0-bb71-4495-8998-f007b6b3232f,WEP Projekt,Private,1,4669.886052,Dev Site,Dresden,Apartment; Dev Site,Dresden; Leipzig; Hamburg,Saxony; Hamburg,,2018-03-22 00:00:00
1842,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Hartlaub Immobilienstiftung,Private,1,3999.9024,Office,Munich,Office,Munich,Bavaria,,2003-12-01 00:00:00
1843,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,expert Warenvertrieb GmbH,User/Other,1,22999.4388,Dev Site,Langenhagen,Dev Site,Langenhagen,Lower Saxony,,2018-09-01 00:00:00
1844,43900671-dc60-421c-905d-6443019ff748,VSW Rechtsanwalte in Baden-Wurttemberg,Institutional,1,10299.74868,Office,Munich,Office,Munich,Bavaria,,2003-06-01 00:00:00
1845,560313e4-ca14-492f-b72f-7f37a33626c3,Angularis,Institutional,1,6518.8409364,Office,Munich,Office,Munich,Bavaria,,2021-05-31 00:00:00
1846,4c48b00f-c8f6-419c-a5d2-da2b723242e8,RET10,Private,1,7999.8048,Seniors Housing & Care,Gefrees,Seniors Housing & Care,Gefrees,Bavaria,,2023-07-07 00:00:00
1847,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,fischerwerke GmbH & Co. KG,User/Other,1,7999.8048,Industrial,Freiburg im Breisgau,Industrial,Freiburg im Breisgau,Baden-Wurttemberg,,2015-12-14 00:00:00
1848,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Hahn Pluswertfonds 154,Private,1,5079.876048,Retail,Schwerte an der Ruhr,Retail,Schwerte an der Ruhr,North Rhine-Westphalia,,2011-04-08 00:00:00
1849,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Herlach Immobilien Entwicklung,Private,1,5630.8626036,Office,Wittlich,Office,Wittlich,Rhineland-Palatinate,,2023-04-29 00:00:00
1850,4fa4d360-b6c9-4614-89e7-ceb227d1d227,Liwon Real Estate GmbH,Private,1,3999.9024,Dev Site,Hilden,Dev Site; Apartment,Hilden; Berlin,North Rhine-Westphalia; Berlin,,2024-02-01 00:00:00
1851,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Witt Real Estate,Private,1,3999.9024,Dev Site,Saarbrucken,Dev Site,Saarbrucken,Saarland,,2020-05-28 00:00:00
1852,9df15c2e-c971-4e06-bec0-d4c54b41989f,ABN AMRO,Institutional,1,23159.434896,Office,Berlin,Office,Frankfurt am Main; Berlin,Hesse; Berlin,,2003-09-01 00:00:00
1853,4c48b00f-c8f6-419c-a5d2-da2b723242e8,SNT,Private,1,1499.9634,Office,Frankfurt am Main,Office,Frankfurt am Main,Hesse,,2005-03-01 00:00:00
1854,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Haron Holding,Private,1,4087.9002528,Office,Frankfurt am Main,Office,Frankfurt am Main,Hesse,,2014-09-18 00:00:00
1855,338d6e90-98f2-442b-89f2-c5664fb4e2b0,Recommerz,Private,1,15999.6096,Industrial,Neuenkirchen,Industrial,Neuenkirchen,Lower Saxony,,2008-08-15 00:00:00
1856,3a60d6cd-ae09-47fb-9828-c829acedd999,MM Warburg & Co,Institutional,1,2499.939,Office,Berlin,Office,Berlin,Berlin,,2006-01-01 00:00:00
1857,75eb64d3-bb5e-4f39-8288-beb4d35a8a3c,Gruppo Statuto,Private,1,14384.649006,Hotel,Berlin,Hotel,Berlin,Berlin,,2024-03-30 00:00:00
1858,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Vieths Projekt GmbH,Private,1,,Apartment,Hamburg,Apartment,Hamburg,Hamburg,,2014-02-05 00:00:00
1859,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Delta Fleisch Handels GmbH,User/Other,1,39999.024,Dev Site,Norderstedt,Dev Site,Norderstedt,Schleswig-Holstein,,2017-05-23 00:00:00
1860,ac5ced8e-9c52-4f13-b86a-b3413fa77d61,Emscher Grundstuckgesellschaft,Private,1,3499.9146,Dev Site,Dusseldorf,Apartment; Dev Site,Dusseldorf; Ludwigshafen am Rhein; Berlin,North Rhine-Westphalia; Rhineland-Palatinate; Berlin,,2016-10-05 00:00:00
