rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1921,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Gesellschaft fur Infrastrukturvermogen des Kreises Duren,User/Other,1,4499.8902,Dev Site,Duren,Dev Site,Duren,North Rhine-Westphalia,,2015-03-20 00:00:00
1922,77793400-472d-4530-a467-cd45e85ff0fd,Suwag Energie AG,User/Other,1,10999.7316,Dev Site,Hofheim am Taunus,Office; Dev Site,Ludwigsburg; Hofheim am Taunus,Baden-Wurttemberg; Hesse,,2021-08-18 00:00:00
1923,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Schlossbräu Mariakirchen GmbH & Co. KG,Private,1,,Hotel,Remscheid,Hotel,Remscheid,North Rhine-Westphalia,,2015-01-22 00:00:00
1924,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Baktat Kardesler,User/Other,1,6616.8385452,Retail,Ludwigshafen am Rhein,Retail,Ludwigshafen am Rhein,Rhineland-Palatinate,,2010-03-01 00:00:00
1925,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Orange Hotels & Resort,Private,1,,Hotel,Bad Kissingen,Hotel,Bad Kissingen,Bavaria,,2019-04-08 00:00:00
1926,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Lueders Global GmbH,Private,1,1499.9634,Office,Dusseldorf,Office,Dusseldorf,North Rhine-Westphalia,,2015-12-21 00:00:00
1927,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Tubingen B 92 GmbH,Private,1,4999.878,Office,Tubingen,Office,Tubingen,Baden-Wurttemberg,,2015-07-10 00:00:00
1928,9a0ec1c5-cab7-412b-9d33-602452cb11cc,GAG Ludwigshafen,User/Other,1,2699.93412,Office,Ludwigshafen am Rhein,Dev Site; Office,Ludwigshafen am Rhein,Rhineland-Palatinate,,2018-06-24 00:00:00
1929,af3fdbae-077d-4fb3-b016-2a4dbdd1f8c8,Sto SE & Co KGaA,User/Other,1,9199.77552,Dev Site,Kriftel,Retail; Industrial; Dev Site,Berlin; Munster; Kriftel,Berlin; North Rhine-Westphalia; Hesse,,2019-09-30 00:00:00
1930,4c48b00f-c8f6-419c-a5d2-da2b723242e8,BVG GmbH,Private,1,8664.788574,Industrial,Chemnitz,Industrial,Chemnitz,Saxony,,2010-09-22 00:00:00
1931,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Urba Bau GmbH,Private,1,13999.6584,Dev Site,Hattingen,Dev Site,Hattingen,North Rhine-Westphalia,,2013-03-15 00:00:00
1932,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Eugen Gruninger Grossmetzgerei GmbH,User/Other,1,19999.512,Dev Site,Freiburg im Breisgau,Dev Site,Freiburg im Breisgau,Baden-Wurttemberg,,2009-02-15 00:00:00
1933,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Voyage (Germany) Prop Co II S.a.r.l.,Private,1,7813.8093384,Industrial,Uhingen,Industrial,Uhingen,Baden-Wurttemberg,,2023-01-11 00:00:00
1934,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Wolfgang Schafer,Private,1,2899.92924,Retail,Neunkirchen,Retail,Neunkirchen,Saarland,,2012-08-19 00:00:00
1935,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Glas Trosch AG,User/Other,1,49998.78,Dev Site,Mengen,Dev Site,Mengen,Baden-Wurttemberg,,2012-06-19 00:00:00
1936,2ebf1717-e0e0-4401-ada3-d43005fc3103,Areal Developers,Private,1,4999.83638856166,Office,Berlin,Office,Berlin,Berlin,,2008-05-31 00:00:00
1937,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Rathaus Friedrichshagen Projekt GmbH & Co. KG,Private,1,1699.95852,Office,Berlin,Office,Berlin,Berlin,,2014-01-09 00:00:00
1938,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Fitness Park Verwaltungs GmbH,Private,1,6999.8292,Retail,Heidelberg,Retail,Heidelberg,Baden-Wurttemberg,,2016-09-16 00:00:00
1939,0464321b-0ea4-418e-8a18-45f5e261a52e,NurnBerger Insurance,Institutional,1,7208.8241004,Office,Berlin,Seniors Housing & Care; Office,Berlin,Berlin,,2019-05-07 00:00:00
1940,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Turkish Consulate,User/Other,1,2249.9451,Dev Site,Nuremberg,Dev Site,Nuremberg,Bavaria,,2013-09-06 00:00:00
