rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
4741,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Deutsche Plasser Bahnmaschinen GmbH,User/Other,1,5299.87068,Dev Site,Leverkusen,Dev Site,Leverkusen,North Rhine-Westphalia,,2016-11-30 00:00:00
4742,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Deutsche Plasser Bahnbaumaschinen,User/Other,1,6899.83164,Industrial,Leverkusen,Industrial,Leverkusen,North Rhine-Westphalia,,2009-08-15 00:00:00
4743,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,City of Montabaur,User/Other,1,7999.8048,Dev Site,Montabaur,Dev Site,Montabaur,Rhineland-Palatinate,,2021-05-10 00:00:00
4744,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Kreis Recklinghausen,User/Other,1,2089931.6071744,Dev Site,Haltern am See,Dev Site,Haltern am See,North Rhine-Westphalia,,2016-06-14 00:00:00
4745,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Uniresta Capital Investors GmbH,Private,1,39999.024,Industrial,Lichtenfels,Industrial,Lichtenfels,Bavaria,,2022-07-05 00:00:00
4746,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Häcker Küchen GmbH & Co. KG,User/Other,1,14999.634,Dev Site,Rodinghausen,Dev Site,Rodinghausen,North Rhine-Westphalia,,2015-12-11 00:00:00
4747,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Clemens GmbH & Co KG,User/Other,1,39999.024,Dev Site,Wittlich,Dev Site,Wittlich,Rhineland-Palatinate,,2020-07-16 00:00:00
4748,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Cordes & Graefe Bremen KG,Private,1,129995.7459008,Dev Site,Selm,Dev Site,Selm,North Rhine-Westphalia,,2020-01-18 00:00:00
4749,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Mendler Vertriebs-GmbH,Private,1,8999.7804,Retail,Magdeburg,Retail,Magdeburg,Saxony-Anhalt,,2015-10-01 00:00:00
4750,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Rohrer Consulting GmbH,User/Other,1,1799.95608,Industrial,Forst,Industrial,Forst,Baden-Wurttemberg,,2015-06-01 00:00:00
4751,4c48b00f-c8f6-419c-a5d2-da2b723242e8,DW Verwaltungsgesellschaft Spanien mbH,Private,1,9999.756,Industrial,Wesel,Industrial,Wesel,North Rhine-Westphalia,,2014-07-31 00:00:00
4752,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Yabeo Management GmbH,Private,1,1939.952664,Apartment,Rosenheim,Apartment,Rosenheim,Bavaria,,2021-08-02 00:00:00
4753,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Baumann GmbH,User/Other,1,74998.17,Dev Site,Amberg,Dev Site,Amberg,Bavaria,,2015-11-16 00:00:00
4754,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,FAMO GmbH,User/Other,1,53998.6824,Dev Site,Oldenburg (Oldenburg),Dev Site,Oldenburg (Oldenburg),Lower Saxony,,2011-11-04 00:00:00
4755,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Schwetzingen,User/Other,1,69998.292,Dev Site,Schwetzingen,Dev Site,Schwetzingen,Baden-Wurttemberg,,2011-07-15 00:00:00
4756,8bd9143b-e4bd-4d56-b955-716ab458fc96,Eurinvest,Private,1,3999.9024,Retail,Wuppertal,Retail,Wuppertal,North Rhine-Westphalia,,2013-01-11 00:00:00
4757,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,MTW-Endoskopie W. Haag KG,User/Other,1,7999.8048,Dev Site,Wesel,Dev Site,Wesel,North Rhine-Westphalia,,2018-01-10 00:00:00
4758,8bc54894-1054-49e2-a1ff-d37bc4eb19c2,MDU Gruppe,Private,1,9899.75844,Office,Minden,Office; Apartment,Minden,North Rhine-Westphalia,,2019-12-10 00:00:00
4759,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Crealize GmbH,User/Other,1,9529.767468,Industrial,Essen,Industrial,Essen,North Rhine-Westphalia,,2021-04-19 00:00:00
4760,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,ADVISA Steuerberatungsgesellschaft mbH,User/Other,1,1092.903332508,Office,Essen,Office,Essen,North Rhine-Westphalia,,2019-04-11 00:00:00
