rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
4501,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Gerd Sauren,Private,1,7999.8048,Dev Site,Aachen,Dev Site,Aachen,North Rhine-Westphalia,,2016-04-13 00:00:00
4502,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Andres Czwicklinski und Dirk Michalski / CM Immobi,Private,1,14999.634,Apartment,Bad Oldesloe,Apartment,Bad Oldesloe,Schleswig-Holstein,,2011-08-13 00:00:00
4503,67d0c53a-2bb7-4d90-8dda-ecc513fe2bab,Oddo BHF,Institutional,1,4499.8902,Office,Dusseldorf,Office,Offenbach am Main; Dusseldorf,Hesse; North Rhine-Westphalia,,2024-04-19 00:00:00
4504,4c48b00f-c8f6-419c-a5d2-da2b723242e8,A-Medialynx,Private,1,6899.83164,Office,Berlin,Office,Berlin,Berlin,,2004-03-01 00:00:00
4505,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Noordkant Investment Partners,Private,1,,Hotel,Binz,Hotel,Binz,Mecklenburg-West Pomerania,,2024-07-11 00:00:00
4506,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Rück Immobilien GmbH & Co. Neue Mitte KG,Private,1,20699.49492,Office,Essen,Office,Essen,North Rhine-Westphalia,,2017-06-20 00:00:00
4507,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Claus Kellnberge,Private,1,11531.7186192,Office,Chemnitz,Office,Chemnitz,Saxony,,2010-01-12 00:00:00
4508,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Viessmann Werke GmbH,User/Other,1,3999.9024,Dev Site,Hanover,Dev Site,Hanover,Lower Saxony,,2011-11-15 00:00:00
4509,4c48b00f-c8f6-419c-a5d2-da2b723242e8,G-Eins,Private,1,5999.8536,Dev Site,Gutersloh,Dev Site,Gutersloh,North Rhine-Westphalia,,2016-04-27 00:00:00
4510,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Chinese Consular General,User/Other,1,12999.6828,Office,Frankfurt am Main,Office,Frankfurt am Main,Hesse,,2007-09-28 00:00:00
4511,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Kurt Krieger,Private,1,27836.3207772,Dev Site,Neuss,Dev Site,Neuss,North Rhine-Westphalia,,2015-11-19 00:00:00
4512,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Deutscher Bundeswehrverband,User/Other,1,5199.87312,Office,Berlin,Office,Berlin,Berlin,,2015-12-16 00:00:00
4513,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,SelfStorage Dein Lagerraum GmbH,User/Other,1,2999.9268,Dev Site,Bremen,Dev Site,Bremen,Bremen,,2022-03-28 00:00:00
4514,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Correal Immobilienmanagement GmbH,Private,1,777.9810168,Apartment,Hamburg,Apartment,Hamburg,Hamburg,,2022-04-25 00:00:00
4515,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Schneider Logistik GmbH,User/Other,1,6249.8475,Industrial,Ebersbach an der Fils,Industrial,Ebersbach an der Fils,Baden-Wurttemberg,,2014-01-27 00:00:00
4516,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Gerhard D. Wempe GmbH & Co. KG,User/Other,1,3611.9118672,Office,Hamburg,Office,Hamburg,Hamburg,,2023-11-01 00:00:00
4517,4c48b00f-c8f6-419c-a5d2-da2b723242e8,MyCo Living GmbH,Private,1,24999.181904,Dev Site,Bad Harzburg,Dev Site,Bad Harzburg,Lower Saxony,,2022-06-30 00:00:00
4518,7d0a631b-aa5d-4363-9fe3-f9241f59f6a7,Pestana Group,Private,1,,Hotel,Berlin,Hotel,Berlin,Berlin,,2011-05-11 00:00:00
4519,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Helmholtz Zentrum für Infektionsforschung GmbH,User/Other,1,11999.7072,Dev Site,Saarbrucken,Dev Site,Saarbrucken,Saarland,,2012-11-14 00:00:00
4520,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Schatz Gruppe,Private,1,9999.756,Dev Site,Salach,Dev Site,Salach,Baden-Wurttemberg,,2021-03-08 00:00:00
