rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1481,b3e3c681-2209-49ac-8e8d-d6149f4594bb,Ratiodata SE,User/Other,1,29999.0182848,Dev Site,Bassenheim,Dev Site,Bassenheim,Rhineland-Palatinate,,2022-12-01 00:00:00
1482,4c48b00f-c8f6-419c-a5d2-da2b723242e8,"PSG Property Service Group Berlin GmbH, Berlin",Private,1,1299.96828,Office,Berlin,Office,Berlin,Berlin,,2011-03-17 00:00:00
1483,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Hubert Hörmann,Private,1,219992.8007552,Dev Site,Bad Tolz,Dev Site,Bad Tolz,Bavaria,,2016-07-05 00:00:00
1484,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Norma Lebensmittelfilialbetrieb GmbH & Co. KG,User/Other,1,55998.6336,Dev Site,Dasing,Dev Site,Dasing,Bavaria,,2013-06-29 00:00:00
1485,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Medifa Healthcare Group GmbH,User/Other,1,27999.3168,Dev Site,Baden-Baden,Dev Site,Baden-Baden,Baden-Wurttemberg,,2021-04-23 00:00:00
1486,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Swiss International Partner AG,User/Other,1,1116.9727452,Industrial,Neuss,Industrial,Neuss,North Rhine-Westphalia,,2023-04-01 00:00:00
1487,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Autohaus Velebi and Reiner Plum Design,User/Other,1,9999.756,Dev Site,Neuss,Dev Site,Neuss,North Rhine-Westphalia,,2011-08-01 00:00:00
1488,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Antony & Urban Meeting Management GmbH,Private,1,7499.817,Hotel,Berlin,Hotel,Berlin,Berlin,,2014-12-31 00:00:00
1489,09a1015a-c4db-4880-8d3a-332528b0392b,Rengo Co Ltd (JPN),User/Other,1,165995.9496,Dev Site,Weeze,Dev Site,Weeze,North Rhine-Westphalia,Tricor Packaging & Logistics,2023-04-25 00:00:00
1490,9cd91e74-29a7-4d35-8f34-97640403db61,KlokGroep,Private,1,3999.86910464,Dev Site,Duisburg,Dev Site,Duisburg,North Rhine-Westphalia,Novaform,2019-03-22 00:00:00
1491,9eec28f9-2c29-4635-9fd7-2d3a66f8f348,Burkart Group,Private,1,,Seniors Housing & Care,,Seniors Housing & Care,Hochstadt an der Aisch; Uehlfeld; Nuremberg,Bavaria; Saxony-Anhalt; Berlin,,2016-08-30 00:00:00
1492,198e546e-9da5-44e0-944f-147a7a41b81a,KS Immobilien GmbH,Private,1,,Seniors Housing & Care,,Seniors Housing & Care,Hochstadt an der Aisch; Uehlfeld; Nuremberg,Bavaria; Saxony-Anhalt; Berlin,,2016-08-30 00:00:00
1493,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Schapira Family,Private,1,39999.024,Office,Bremen,Office,Bremen,Bremen,,2017-11-14 00:00:00
1494,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Krage Speditionsgesellschaft mbH,User/Other,1,4999.878,Dev Site,Potsdam,Dev Site,Potsdam,Brandenburg,,2015-01-20 00:00:00
1495,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Luo Chen GbR,Private,1,2699.93412,Hotel,Troisdorf,Hotel,Troisdorf,North Rhine-Westphalia,,2017-08-16 00:00:00
1496,67491e73-ca88-485b-823a-373be9c35ced,Industriebau Wernigerode,Private,1,7909.74116670454,Industrial,Quedlinburg,Apartment; Retail; Industrial,Magdeburg; Golzow; Quedlinburg,Saxony-Anhalt; Brandenburg,,2018-09-26 00:00:00
1497,bd5657ae-402e-4677-a035-dc18a547bcae,Fiedberger Wohnungsbaugesellschaft mbH,User/Other,1,29999.268,Dev Site,Friedberg (Hessen),Dev Site,Friedberg (Hessen),Hesse,,2011-12-17 00:00:00
1498,8e8ada14-d766-4a92-849d-7d3e3e6dc843,Wiebe Holding GmbH & Co. KG,Private,1,10699.73892,Dev Site,Bremen,Apartment; Dev Site,Bremen; Hamburg,Bremen; Hamburg,,2017-02-09 00:00:00
1499,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Reis Musikverlage Verwaltung GmbH,Private,1,2199.94632,Industrial,Erzhausen,Industrial,Erzhausen,Hesse,,2013-03-26 00:00:00
1500,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,"Musikverlage Lienau, Zimmermann und Allegra",User/Other,1,2199.94632,Industrial,Erzhausen,Industrial,Erzhausen,Hesse,,2013-03-26 00:00:00
