rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
301,218382e4-9527-4c4f-a2e8-a4fefab8328d,Habacker Holding,Private,6,431988.5435776,Dev Site; Office,Krefeld; Westerkappeln; Kamp-Lintfort,Industrial; Dev Site; Office,Neu Wulmstorf; Krefeld; Dusseldorf,North Rhine-Westphalia; Lower Saxony; Baden-Wurttemberg,,2021-08-03 00:00:00
302,d7d3c583-4712-4b0c-bc91-17d9c87362cf,Mansford Holdings,Private,6,20970.4883076,Retail,Wickede (Ruhr); Gescher; Unna,Retail,Dessau-Rosslau; Berlin; Hettstedt,Saxony-Anhalt; North Rhine-Westphalia; Saxony,,2015-12-31 00:00:00
303,6849e612-6a27-4ebe-b1b3-8289f095d451,DSR Immobilien GmbH,Private,6,87997.8528,Dev Site; Office,Lubeck; Hamburg; Garmisch-Partenkirchen,Dev Site; Office; Apartment,Hamburg; Lubeck; Ruhpolding,Hamburg; Schleswig-Holstein; Bavaria,,2019-05-03 00:00:00
304,83ef6ff3-77c5-480b-9b12-90cc4e0d8a50,Arsago Real Estate,Institutional,6,147056.411736,Apartment; Office,Berlin; Munster,Apartment; Office,Frankfurt am Main; Berlin; Munich,Hesse; Bavaria; Saxony,,2021-10-25 00:00:00
305,1684bf0d-16b7-4946-8a92-06dacb65db99,Partners Immobilien CM,Institutional,6,158741.126622,Dev Site; Industrial,Hamburg; Cologne; Passau,Dev Site; Industrial,Hamburg; Bayreuth; Cologne,Bavaria; Hamburg; North Rhine-Westphalia,,2022-04-19 00:00:00
306,466a53c7-6a80-4228-96c7-2d463129caa9,ICN AG,Private,6,19109.533716,Office; Retail,Munich; Erfurt; Frankfurt am Main,Office; Retail,Munich; Frankfurt am Main; Berlin,Bavaria; Hesse; Berlin,,2017-12-31 00:00:00
307,79e5eaef-5487-4806-ac97-bb6b9b512a4b,Grund und Grun GmbH,Private,6,11749.7133,Apartment; Office,Dusseldorf; Hagen; Gelsenkirchen,Apartment; Office,Dusseldorf; Frankfurt am Main; Hagen,North Rhine-Westphalia; Hesse,Silberlake Real Estate Group; Silverlake Real Estate Group,2022-04-13 00:00:00
308,bd3b8271-80a3-48bb-94d1-0a30feae4e2e,Brixx Projektentwicklung,Private,6,81897.61874336,Dev Site,Augsburg; Munich; Hamburg,Dev Site; Hotel; Office,Augsburg; Hamburg; Gersthofen,Bavaria; Hamburg,,2023-08-30 00:00:00
309,5146218c-57c2-453d-aa9b-400e78a7ca13,EWMG,User/Other,6,133452.7436736,Dev Site; Retail,Monchengladbach,Dev Site; Retail; Office,Monchengladbach,North Rhine-Westphalia,,2021-05-26 00:00:00
310,b4bb6473-8cfb-4250-a08c-0bc4b5a205e4,Thirteen Seven GmbH,<unknown>,6,403790.14728,Dev Site,Hohenhameln; Stassfurt; Estorf,Dev Site,Hohenhameln; Stassfurt; Estorf,Lower Saxony; Saxony-Anhalt; North Rhine-Westphalia,,2024-01-19 00:00:00
311,2b495ec6-a0a6-4004-bbb7-dbb98c46d58b,ESPS,User/Other,6,16805.5899336,Office; Apartment,Hamburg; Mannheim; Dresden,Office; Apartment,Hamburg; Mannheim; Berlin,Hamburg; Baden-Wurttemberg; Berlin,,2015-12-31 00:00:00
312,ed9fb9d5-0d6e-481f-b70d-e531a54c6a78,Evangelisches Siedlungswerk in Bayern,Private,6,72885.2215572,Dev Site; Apartment,Furth; Regensburg; Nuremberg,Apartment; Dev Site; Office,Furth; Regensburg; Nuremberg,Bavaria,,2020-03-03 00:00:00
313,16982944-ea08-4af0-aab1-52330322c6bb,Primevest,Institutional,6,39353.0397624,Apartment; Condo,Berlin; Saarbrucken; Aachen,Apartment; Condo; Office,Berlin; Saarbrucken; Aachen,North Rhine-Westphalia; Lower Saxony; Berlin,,2022-01-06 00:00:00
314,4dab710f-171a-4a80-a038-985eb610cbb9,Modepark Rother GmbH,User/Other,6,104456.4512004,Retail,Hohe Borde; Idar-Oberstein; Hildesheim,Retail,Hohe Borde; Idar-Oberstein; Hildesheim,Baden-Wurttemberg; Saxony-Anhalt; Rhineland-Palatinate,,2016-11-24 00:00:00
315,7a1ad8c0-b1dc-40a1-b4a5-cbd071033dee,Real Estate & Asset Beteiligungs GmbH,Private,6,49378.795128,Apartment,Feldkirchen; Hof Städte; Wertheim,Apartment,Feldkirchen; Hof Städte; Wertheim,Baden-Wurttemberg; Bavaria; Lower Saxony,,2020-09-11 00:00:00
316,34dda251-994d-4053-b488-f271073594c0,Kamor Ltd,Private,6,86997.5193416302,Office; Industrial,Frankfurt am Main; Bensheim; Regensburg,Office; Retail; Industrial,Potsdam; Frankfurt am Main; Bensheim,Hesse; Brandenburg; Bavaria,,2015-09-07 00:00:00
317,15672a2f-9800-42ef-b810-16c28c5925c6,Porsche,User/Other,6,227124.6256196,Dev Site; Office,Stuttgart; Friolzheim; Holzwickede,Dev Site; Office,Stuttgart; Friolzheim; Holzwickede,Baden-Wurttemberg; North Rhine-Westphalia; Hamburg,,2023-06-07 00:00:00
318,5e447ce0-b150-4d97-a41c-6b1740223b73,IVS Gerhold Immoprojekt GmbH & Co. KG,Private,6,16999.5852,Apartment; Dev Site,Kassel,Apartment; Dev Site,Kassel,Hesse,,2014-06-26 00:00:00
319,041bacf4-4a8d-4332-a390-2fe808be4b9c,ImmoMa GmbH,Institutional,6,97967.609532,Office; Apartment,Berlin; Gera; Dessau-Rosslau,Office; Apartment; Retail,Berlin; Gera; Dessau-Rosslau,Berlin; Saxony-Anhalt; Thuringia,,2021-03-30 00:00:00
320,29d5cdbe-b330-421e-895c-bd339b2b9646,Midas Asset,Institutional,6,176668.6891788,Industrial,Werne; Alzenau; Schortens,Industrial,Werne; Alzenau; Schortens,North Rhine-Westphalia; Bavaria; Lower Saxony,,2021-03-11 00:00:00
