rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
2961,b853e99d-8f13-4683-9eb7-2dacb8353552,Beiersdorf,User/Other,1,119997.072,Dev Site,Hamburg,Industrial; Dev Site,Hamburg,Hamburg,,2017-06-29 00:00:00
2962,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Bergzeit Alpin,User/Other,1,13999.54186624,Dev Site,Otterfing,Dev Site,Otterfing,Bavaria,,2016-03-01 00:00:00
2963,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Projekt Bruhlstraße GmbH,Private,1,2999.9268,Office,Hanover,Office,Hanover,Lower Saxony,,2018-07-17 00:00:00
2964,4c48b00f-c8f6-419c-a5d2-da2b723242e8,HannoverReal GmbH & Co. KG,Private,1,10199.75112,Retail,Northeim,Retail,Northeim,Lower Saxony,,2022-03-25 00:00:00
2965,24adb5fb-5a95-4838-8111-8f0549d7da8f,Baden-Württembergische Versorgungsanstalt,Institutional,1,20199.50712,Industrial,Dornstadt,Industrial,Dornstadt,Baden-Wurttemberg,,2013-11-18 00:00:00
2966,a4238401-1295-405a-9851-2abd04698d6f,City of Espelkamp,User/Other,1,9999.756,Industrial,Espelkamp,Industrial,Espelkamp,North Rhine-Westphalia,,2010-12-15 00:00:00
2967,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Eggers Schuh- und Sport GmbH,User/Other,1,1999.9512,Retail,Bad Oldesloe,Retail,Bad Oldesloe,Schleswig-Holstein,,2012-01-04 00:00:00
2968,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Tara GmbH,Private,1,4599.88776,Dev Site,Darmstadt,Dev Site,Darmstadt,Hesse,,2019-06-12 00:00:00
2969,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Michaela & Michael Hagen,Private,1,,Hotel,Meerbusch,Hotel,Meerbusch,North Rhine-Westphalia,,2009-08-15 00:00:00
2970,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Janssen Grundstücksgesellschaft mbH,Private,1,7999.8048,Dev Site,Korschenbroich,Dev Site,Korschenbroich,North Rhine-Westphalia,,2012-03-13 00:00:00
2971,4c48b00f-c8f6-419c-a5d2-da2b723242e8,TreuBau Freiburg AG,Private,1,,Office,Freiburg im Breisgau,Office,Freiburg im Breisgau,Baden-Wurttemberg,,2013-06-06 00:00:00
2972,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Containerwerk Pro GmbH,Private,1,899.97804,Dev Site,Monchengladbach,Dev Site,Monchengladbach,North Rhine-Westphalia,,2020-12-22 00:00:00
2973,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Senvita Social Estate,User/Other,1,5999.8536,Dev Site,Kemnath,Dev Site; Seniors Housing & Care,Kemnath,Bavaria,,2019-03-31 00:00:00
2974,6e4169f7-c689-4a53-977b-dde6b6741a48,Seyband Gruppe,Private,1,8999.7804,Industrial,Bad Gronenbach,Industrial; Retail,Bad Gronenbach; Kempten (Allgau),Bavaria,,2023-10-06 00:00:00
2975,c7062843-b68a-4728-8078-dfb9d4eeb176,IGM,User/Other,1,69997.7093312,Dev Site,Medard,Dev Site,Medard,Rhineland-Palatinate,,2022-09-01 00:00:00
2976,4ab5c0e6-f1f9-4e41-8c6a-480a7a9dc052,Sigma Holding GmbH,Private,1,9499.7682,Industrial,Ebersdorf bei Coburg,Industrial,Ebersdorf bei Coburg,Bavaria,,2024-07-01 00:00:00
2977,0dfdf45c-0a94-4d1f-aabd-610c82db2b2a,S.K.E.T. Gesellschaft fur Immobilienmanagement,Private,1,22539.450024,Dev Site,Karlsruhe,Dev Site,Karlsruhe,Baden-Wurttemberg,,2017-04-20 00:00:00
2978,1655761b-6fd8-4ae5-9462-c445ae721107,Soloplan GmbH,Private,1,5749.8597,Office,Kempten (Allgau),Office,Kempten (Allgau),Bavaria,,2015-08-19 00:00:00
2979,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Nova Umwelttechnik,User/Other,1,1999.9512,Industrial,Grossostheim,Industrial,Grossostheim,Bavaria,,2020-07-01 00:00:00
2980,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Borschweid + Wenig GmbH,User/Other,1,21799.46808,Dev Site,Gersthofen,Dev Site,Gersthofen,Bavaria,,2012-06-21 00:00:00
