rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
2661,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Hubertus Hiller & Harald Wengust,Private,1,7459.817976,Dev Site,Berlin,Dev Site,Berlin,Berlin,,2015-11-19 00:00:00
2662,b157001f-9bd3-4d8f-ae1c-90bc0fb6b6a6,DBB GmbH,Private,1,11999.7072,Dev Site,Mainz,Apartment; Dev Site,Mainz,Rhineland-Palatinate,,2016-06-02 00:00:00
2663,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,SSH Schwenker Spedition GmbH,User/Other,1,5699.86092,Industrial,Althengstett,Industrial,Althengstett,Baden-Wurttemberg,,2015-03-31 00:00:00
2664,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Reisner Cooling Solutions,User/Other,1,9999.756,Dev Site,Holzwickede,Dev Site,Holzwickede,North Rhine-Westphalia,,2019-12-01 00:00:00
2665,4c48b00f-c8f6-419c-a5d2-da2b723242e8,K1 Holding Luxembourg,Private,1,8099.80236,Office,Mannheim,Office,Mannheim,Baden-Wurttemberg,,2023-08-10 00:00:00
2666,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Cavotec Faldung,User/Other,1,7999.8048,Industrial,Dietzenbach,Industrial,Dietzenbach,Hesse,,2011-07-13 00:00:00
2667,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Vierlande GmbH,User/Other,1,14999.634,Dev Site,Beselich,Dev Site,Beselich,Hesse,,2014-09-19 00:00:00
2668,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Pro-micron GmbH,User/Other,1,3699.90972,Dev Site,Kaufbeuren,Dev Site,Kaufbeuren,Bavaria,,2018-08-10 00:00:00
2669,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Emil Loeffelhardt GmbH & Co. KG,User/Other,1,49998.78,Industrial,Schorndorf,Industrial,Schorndorf,Baden-Wurttemberg,,2015-03-25 00:00:00
2670,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Kanisi Holding GmbH,Private,1,1599.96096,Dev Site,Munich,Dev Site; Office,Munich,Bavaria,,2022-04-15 00:00:00
2671,e2e0306d-169f-4831-b7d8-88eb4f976e9b,KORAMCO,Institutional,1,33999.1704,Industrial,Garbsen,Industrial,Garbsen,Lower Saxony,,2018-11-21 00:00:00
2672,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Michael Dietrich,Private,1,2499.939,Retail,Bedburg,Retail,Bedburg,North Rhine-Westphalia,,2014-12-31 00:00:00
2673,bd5657ae-402e-4677-a035-dc18a547bcae,Studierendenwerk Giessen,User/Other,1,2099.94876,Apartment,Fulda,Apartment,Fulda,Hesse,,2017-10-26 00:00:00
2674,37f97ab6-406d-4eee-8b75-1a3a1caab864,Noris Network,Private,1,2999.9268,Data Center,Hof,Data Center,Hof,Bavaria,,2019-02-07 00:00:00
2675,697c1b07-92eb-4cdd-ad27-3d8bcca6fafc,Krollmann Gruppe,Private,1,3781.9077192,Office,Hagen,Office,Hagen,North Rhine-Westphalia,,2019-03-05 00:00:00
2676,6f0ab0ea-222c-44f2-acd5-84a6f9736f2f,Takenaka,Private,1,6699.83652,Office,Dusseldorf,Office,Dusseldorf,North Rhine-Westphalia,,2019-08-15 00:00:00
2677,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Roland Bomhard,Private,1,1999.9512,Office,Dusseldorf,Office,Dusseldorf,North Rhine-Westphalia,,2009-09-29 00:00:00
2678,463f6584-5aaa-4c8f-9d1c-72ac78c30c0d,Habitat Wohnimmobilienfonds Nr. 1,Institutional,1,12206.60215164,Apartment,Hamburg,Apartment,Hamburg,Hamburg,,2004-09-01 00:00:00
2679,4c48b00f-c8f6-419c-a5d2-da2b723242e8,OS Group GmbH,Private,1,11035.7307216,Dev Site,Mossingen,Dev Site,Mossingen,Baden-Wurttemberg,,2014-08-06 00:00:00
2680,bd5657ae-402e-4677-a035-dc18a547bcae,Landesverein fur Innere Mission in Schleswig-Holst,User/Other,1,,Apartment,Norderstedt,Apartment,Norderstedt,Schleswig-Holstein,,2011-01-15 00:00:00
