rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
521,6a9b2f31-d7b8-4492-9e07-089affd4ae35,City of Kassel,User/Other,6,78498.0846,Apartment; Dev Site,Kassel,Office; Dev Site; Apartment,Kassel,Hesse,,2025-09-19 00:00:00
522,adb6f780-959a-48f9-9333-593df1b0f673,Greykite,Institutional,6,343970.6069124,Industrial; Hotel,Delmenhorst; Munich; Essen,Industrial; Hotel; Apartment,Delmenhorst; Munich; Essen,Lower Saxony; Bavaria; North Rhine-Westphalia,,2026-05-11 00:00:00
523,480a1d0d-0352-46df-bc55-512d357a68c2,WohnRaum Niedersachsen GmbH,User/Other,6,15899.61204,Apartment,Hanover; Gottingen; Stuhr,Apartment,Hanover; Gottingen; Stuhr,Lower Saxony,,2026-07-02 00:00:00
524,e806500a-55dc-485d-b002-aaa43607637f,Amazon,User/Other,6,248192.9439444,Dev Site; Industrial,Maintal; Schoneck; Ettenheim,Dev Site; Industrial,Maintal; Schoneck; Ettenheim,Hesse; Baden-Wurttemberg,,2025-11-17 00:00:00
525,79e6e546-da7e-409d-a215-9edc7f90b537,Ontario Teachers’ Pension Plan (OTPP),Institutional,6,150600.3252624,Industrial; Apartment,Bochum; Bornheim; Florsheim am Main,Industrial; Apartment,Bochum; Bornheim; Florsheim am Main,North Rhine-Westphalia; Hesse; Baden-Wurttemberg,,2026-03-20 00:00:00
526,2b15e786-d4c2-47c7-a372-948ca91fd605,imvent Gruppe,Institutional,6,3882.9052548,Apartment,Dresden; Radeberg; Herten,Apartment,Dresden; Radeberg; Herten,Saxony; North Rhine-Westphalia,,2025-04-08 00:00:00
527,38007267-f532-4636-b3b8-62c0ff2b6bb0,Net Zero Properties SA,Private,6,284793.05088,Apartment,,Apartment,,North Rhine-Westphalia,,2026-06-09 00:00:00
528,c886cb7a-2400-4dc9-a877-bd217fbe642e,MAS Real Estate,Public,5,20731.4941392,Retail,Frankenthal (Pfalz); Gotha; Braunschweig,Retail; Industrial,Berlin; Braunschweig; Nienburg (Saale),Saxony-Anhalt; Lower Saxony; Baden-Wurttemberg,,2026-03-31 00:00:00
529,e574639d-1a63-4743-b9fb-8f507911ab73,Orion Capital Managers,Institutional,5,57368.600172,Office; Retail,Mannheim; Wiesbaden; Neuss,Office; Retail; Industrial,Berlin; Hamburg; Mannheim,Hesse; Baden-Wurttemberg; Berlin,,2026-02-19 00:00:00
530,beb89547-fc67-4dac-a3c3-a1008663a206,Metro Group,User/Other,5,325692.05292,Dev Site; Office,Essen; Dusseldorf; Frankenthal (Pfalz),Retail; Dev Site; Office,Dusseldorf; Wiesbaden; Berlin,North Rhine-Westphalia; Hesse; Baden-Wurttemberg,,2026-04-16 00:00:00
531,e3a677a8-f4e3-411c-8c29-30aae0ad3972,HLG Projektentwicklung,Private,5,61598.49696,Retail; Dev Site,Aachen; Ulm; Solingen,Retail; Dev Site; Apartment,Aachen; Herford; Bremen,North Rhine-Westphalia; Bremen; Lower Saxony,,2026-07-06 00:00:00
532,9b462b2f-31d0-4508-8e3b-f09ae7dcc9b9,Isarkies,Private,5,42578.961048,Industrial; Dev Site,Katlenburg-Lindau; Ottobrunn; Landshut,Industrial; Retail; Dev Site,Olching; Maisach; Ginsheim-Gustavsburg,Bavaria; Hesse; Baden-Wurttemberg,,2026-04-15 00:00:00
