rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
561,e4594852-fdb2-4dae-a725-4ce4264f8584,Buteo Gruppe,Private,5,31181.2391592,Industrial; Hotel,Essen,Industrial; Hotel; Office,Essen,North Rhine-Westphalia,,2025-12-10 00:00:00
562,49cef4f5-a0d9-415b-b5c9-8310981ebc47,OFI Invest AM,Institutional,5,59562.5466384,Industrial; Office,Hamburg; Cologne; Neuss,Industrial; Office; Retail,Hamburg; Cologne; Neuss,Hamburg; North Rhine-Westphalia; Rhineland-Palatinate,,2025-01-01 00:00:00
563,63486086-6b09-447c-826d-eaa386bc719b,Nokera,Private,5,223461.5474052,Office; Industrial,"Hanau, Bruder-Grimm-Stadt; Remscheid; Mannheim",Office; Apartment; Industrial,"Mannheim; Hanau, Bruder-Grimm-Stadt; Remscheid",Baden-Wurttemberg; Hesse; North Rhine-Westphalia,R+S Group (Nokera),2025-11-12 00:00:00
564,0b5fd93d-278c-4011-8996-c3e616b5a22e,Beta Eigenheim,Private,5,243492.07224936,Dev Site,Dortmund; Lunen; Gelsenkirchen,Dev Site; Apartment,Dortmund; Gelsenkirchen; Bergkamen,North Rhine-Westphalia,,2025-01-28 00:00:00
565,b7d8ae5c-ff79-4e12-b50f-f3dbe20b3bf6,Mauss Bau,Private,5,35571.1320432,Condo; Dev Site,Nuremberg; Hohen Neuendorf; Darmstadt,Condo; Dev Site,Nuremberg; Hohen Neuendorf; Darmstadt,Bavaria; Brandenburg; Hesse,,2025-01-08 00:00:00
566,d1342cce-6bd4-4501-a73b-c5321f0cc521,Nordelbe,Private,5,52489.7192196,Industrial; Apartment,Hamburg,Industrial; Apartment; Dev Site,Hamburg,Hamburg,,2025-09-22 00:00:00
567,ff662b62-dead-4e33-af42-e5a717fface8,Beyond Real Estate,Private,5,86407.891596,Office,Mainz; Dusseldorf; Monchengladbach,Office,Mainz; Dusseldorf; Monchengladbach,North Rhine-Westphalia; Rhineland-Palatinate; Bavaria,,2025-10-01 00:00:00
568,64804b6d-9d73-4c71-b8d7-9e3cf1d9b27e,CDS Wohnbau GmbH,Private,5,49898.78244,Dev Site,Berlin; Dreieich,Apartment; Dev Site; Office,Hamburg; Berlin; Dreieich,Hamburg; Berlin; Hesse,,2026-03-16 00:00:00
569,a3a1c64f-8f4b-46c2-8cb7-9b0b48ac234b,Dachser Group,User/Other,5,375989.160832,Dev Site; Industrial,Memmingen; Eschbach; Bremen,Dev Site; Industrial,Offenbach am Main; Memmingen; Eschbach,Hesse; Baden-Wurttemberg; Bavaria,,2026-02-27 00:00:00
570,2e7cbdc3-0c4e-4950-a4e5-4cadba6c0f8f,Hilpert AG,Institutional,5,37658.0811204,Dev Site; Apartment,Berlin,Dev Site; Apartment; Condo,Berlin,Berlin,,2025-09-16 00:00:00
