rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
421,8dcea4fd-d9a7-4532-b0b6-53f148d8a4ea,LFP Europimmo SCPI,Private,8,108737.346744,Office; Industrial,Nuremberg; Hamburg; Dusseldorf,Office; Retail; Industrial,Essen; Dusseldorf; Frankfurt am Main,North Rhine-Westphalia; Hesse; Bavaria,,2025-12-31 00:00:00
422,26b9b1c2-e51f-434f-8095-51ef59321736,Leipziger Stadtbau AG,Private,8,95797.66248,Dev Site; Office,Halle (Saale); Leipzig,Office; Dev Site; Apartment,Leipzig; Halle (Saale),Saxony; Saxony-Anhalt,,2024-12-01 00:00:00
423,af902d08-c0d9-47c6-9528-ea8636c5dbee,Situs,Private,8,36036.1206972,Office; Industrial,Cologne; Norden; Hagen,Office; Retail; Industrial,Hagen; Essen; Cologne,North Rhine-Westphalia; Lower Saxony; Brandenburg,,2025-06-25 00:00:00
424,d346c7ba-4636-4e84-838f-5d8459e6459f,Immobilien Zentrum,Private,8,163295.60761184,Dev Site; Apartment,Regensburg; Munich,Dev Site; Apartment; Retail,Regensburg; Munich; Bad Abbach,Bavaria,,2025-04-01 00:00:00
425,eea9931b-6e60-4210-889e-d7dfd0f38009,Wöhr + Baur,Private,8,463361.6936988,Dev Site; Office,Stuttgart; Munich; Frankfurt am Main,Office; Dev Site; Retail,Munich; Stuttgart; Eschborn,Bavaria; Hesse; Baden-Wurttemberg,,2026-03-12 00:00:00
426,b1fa69aa-2b3f-459e-bea1-853712f1341f,Ardian,Institutional,8,138759.6141828,Office; Apartment,Frankfurt am Main; Berlin; Hamburg,Office; Apartment,Berlin; Munich; Frankfurt am Main,Berlin; Bavaria; Hesse,,2025-09-11 00:00:00
427,eb937690-3b1c-4bd9-a3b7-62957ce3efbf,Gross & Partner,Private,8,87695.8601688,Dev Site; Apartment,Frankfurt am Main; Offenbach am Main,Office; Dev Site; Apartment,Frankfurt am Main; Hamburg; Neu-Isenburg,Hesse; Hamburg,,2024-09-26 00:00:00
428,f661a42d-5c0d-40d2-b788-3811268355c5,Tetris Grundbesitz GmbH,Private,8,30552.2545068,Office; Hotel,Berlin; Hamburg; Nuremberg,Office; Retail; Hotel,Berlin; Hamburg; Wurzburg,Berlin; Bavaria; Hamburg,,2026-06-16 00:00:00
429,3fbed292-069b-4808-998a-16004c4ea892,6B47 Real Estate Investors,Private,8,40462.0127028,Dev Site; Office,Dusseldorf; Berlin; Ingolstadt,Dev Site; Apartment; Office,Dusseldorf; Frankfurt am Main; Berlin,North Rhine-Westphalia; Hesse; Bavaria,6B47 Germany,2024-11-04 00:00:00
430,44fd24cb-1190-4c4b-8e27-3fec71fb2d13,IKEA Fastigheter AB,User/Other,8,849979.26,Dev Site; Retail,Essen; Lubeck; Bremerhaven,Retail; Dev Site; Industrial,Lubeck; Hofheim am Taunus; Dortmund,North Rhine-Westphalia; Hesse; Schleswig-Holstein,IKEA; Ingka Group; Inter IKEA Investments,2024-11-03 00:00:00
