rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
941,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,SAPA Group,User/Other,1,12999.6828,Industrial,Waldbrol,Industrial,Waldbrol,North Rhine-Westphalia,,2025-03-19 00:00:00
942,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Brand Real Estate GmbH,Private,1,11368.7225964,Office,Hanover,Office,Hanover; Ingersheim,Lower Saxony; Baden-Wurttemberg,,2025-08-26 00:00:00
943,bd5657ae-402e-4677-a035-dc18a547bcae,Allgemeiner Deutscher Automobil-Club e.V. (ADAC),User/Other,1,6149.84994,Dev Site,Greven,Dev Site; Hotel,Greven; Munich,North Rhine-Westphalia; Bavaria,,2024-12-18 00:00:00
944,7dd99e89-5997-42bc-b1da-40ef08d204e6,City of Munster,User/Other,1,14639.642784,Retail,Munster,Dev Site; Office; Retail,Munster,North Rhine-Westphalia; Hesse,WFM Munster,2024-12-13 00:00:00
945,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Mabe.Immo,Private,1,15199.62912,Apartment,Gorlitz,Apartment,Gorlitz,Saxony,,2025-01-01 00:00:00
946,642d9c2b-e2e2-4a86-a5f0-daaecbe991f2,City of Oberhavel,User/Other,1,,Hotel,Oranienburg,Hotel,Oranienburg,Brandenburg,,2024-08-16 00:00:00
947,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,VEDDER GmbH,User/Other,1,53998.6824,Dev Site,Ludinghausen,Dev Site,Ludinghausen,North Rhine-Westphalia,,2024-11-25 00:00:00
948,1b9bb476-29f7-42cc-b624-cb4864beba5d,City of Osnabruck,User/Other,1,369987.8921792,Dev Site,Osnabruck,Dev Site,Osnabruck,Lower Saxony,,2025-08-27 00:00:00
949,410f7520-4a22-477c-9d05-8fab0ab255f4,Roche,User/Other,1,39999.024,Dev Site,Ludwigsburg,Dev Site,Ludwigsburg,Baden-Wurttemberg,,2025-10-31 00:00:00
950,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Square Parks GmbH,User/Other,1,9999.756,Dev Site,Hamburg,Dev Site,Hamburg,Hamburg,,2026-03-10 00:00:00
951,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Stadt Gross-Gerau,User/Other,1,,Apartment,Gross-Gerau,Apartment,Gross-Gerau,Hesse,,2025-07-09 00:00:00
952,4a018619-2364-4067-a60a-08c841f6c90d,Immo Cube GmbH,Private,1,2699.93412,Office,Stuttgart,Office,Stuttgart,Baden-Wurttemberg,,2026-07-06 00:00:00
953,4c48b00f-c8f6-419c-a5d2-da2b723242e8,P Immobilien GmbH,Private,1,683.9833104,Apartment,Stuttgart,Apartment,Stuttgart,Baden-Wurttemberg,,2025-11-15 00:00:00
954,5b34e701-f7e9-4926-9715-3d307cecd8b0,Menerga GmbH,User/Other,1,5049.87678,Office,Mulheim an der Ruhr,Industrial; Office,Mulheim an der Ruhr,North Rhine-Westphalia,,2025-05-07 00:00:00
955,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Kinderhut GmbH,Private,1,739.981944,Office,Essen,Office,Essen,North Rhine-Westphalia,,2025-03-17 00:00:00
956,b52a279b-ecab-4364-8c8e-02f921fa2841,CRX Real Estate,Private,1,4499.8902,Apartment,Berlin,Apartment; Industrial,Berlin; Walsrode,Berlin; Lower Saxony,Ruppmann Investment,2026-06-25 00:00:00
957,4c48b00f-c8f6-419c-a5d2-da2b723242e8,E3,Private,1,14299.65108,Retail,Hamburg,Retail,Hamburg,Hamburg,,2025-02-26 00:00:00
958,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Umweltservice Willgeroth GmbH,User/Other,1,9999.756,Dev Site,Rodewisch,Dev Site,Rodewisch,Saxony,,2026-05-14 00:00:00
959,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Moselstern Hotels,Private,1,,Hotel,Bullay,Hotel,Bullay,Rhineland-Palatinate,,2026-05-05 00:00:00
960,4c48b00f-c8f6-419c-a5d2-da2b723242e8,KfH Kuratorium fur Dialyse und Nierentransplantation e.V.,Private,1,59998.536,Dev Site,Oldenburg (Oldenburg),Dev Site,Oldenburg (Oldenburg),Lower Saxony,,2025-09-19 00:00:00
