rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1121,0166200b-2da3-4028-ba05-4ce77a55da67,Klaas Projekte GmbH,Institutional,1,2381.9418792,Retail,Rheine,Retail,Rheine; Lingen (Ems),North Rhine-Westphalia; Lower Saxony,,2025-02-13 00:00:00
1122,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Zweckverband Abfallwirtschaft Region Trier (A.R.T.),User/Other,1,16599.59496,Dev Site,Morbach,Dev Site,Morbach,Rhineland-Palatinate,,2026-03-16 00:00:00
1123,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Dieter Marquart Medizintechnik,User/Other,1,2999.9268,Dev Site,Freiburg im Breisgau,Dev Site,Freiburg im Breisgau,Baden-Wurttemberg,,2026-04-10 00:00:00
1124,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,TransetBW GmbH,User/Other,1,89305.8208848,Industrial,Rothenburg ob der Tauber,Industrial,Rothenburg ob der Tauber,Bavaria,,2024-12-15 00:00:00
1125,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Projektbau Konig GmbH,Private,1,4274.89569,Apartment,Kulmbach,Apartment,Kulmbach,Bavaria,,2025-12-18 00:00:00
1126,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Block Menu GmbH,User/Other,1,52998.7068,Dev Site,Zarrentin am Schaalsee,Dev Site,Zarrentin am Schaalsee,Mecklenburg-West Pomerania,,2025-06-30 00:00:00
1127,29c3f199-0201-4285-a654-01a6679ec691,First Immo,Private,1,4514.889834,Dev Site,Leipzig,Dev Site; Hotel; Retail,Leipzig; Darmstadt; Regensburg,Saxony; Bavaria; Hesse,,2025-01-15 00:00:00
1128,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Valorum,Private,1,6999.8292,Apartment,Hamburg,Apartment,Hamburg,Hamburg,,2025-12-09 00:00:00
1129,4c48b00f-c8f6-419c-a5d2-da2b723242e8,JCC eGbR,Private,1,5499.8658,Dev Site,Paderborn,Dev Site,Paderborn,North Rhine-Westphalia,,2025-12-18 00:00:00
1130,05e22577-be87-446e-bc9b-69bdc5a69fe2,Kubota,User/Other,1,28532.3037948,Industrial,Zweibrucken,Industrial,Zweibrucken,Rhineland-Palatinate,,2024-12-10 00:00:00
1131,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Possum Development,Private,1,12048.7060044,Dev Site,Leverkusen,Dev Site,Leverkusen,North Rhine-Westphalia,,2026-02-26 00:00:00
1132,2860f2e3-28ce-4a74-99f0-e82bdd8ace75,Kreissparkasse Kaiserslautern,Institutional,1,6399.84384,Office,Kaiserslautern,Office,Kaiserslautern,Rhineland-Palatinate,,2025-06-16 00:00:00
1133,bb2cf57a-ef37-4359-8061-8d447d2c837b,Aspire Hotel Gmbh,Private,1,,Hotel,Oldenburg (Oldenburg),Hotel,Oldenburg (Oldenburg),Lower Saxony,,2025-03-09 00:00:00
1134,7f6723bd-923e-4256-a555-85dde9309d58,Studierendenwerk Stuttgart,User/Other,1,2580.9370236,Apartment,Esslingen am Neckar,Apartment,Esslingen am Neckar,Baden-Wurttemberg,,2025-05-05 00:00:00
1135,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Luserske Vermogensverwaltung,Private,1,8962.7813028,Retail,Kaiserslautern,Retail,Kaiserslautern,Rhineland-Palatinate,,2025-01-01 00:00:00
1136,759785e5-7490-4b41-8d27-36768d5e1176,Vermeer Equipment Holdings,Private,1,,Industrial,Kiel,Industrial,Kiel,Schleswig-Holstein,,2024-12-18 00:00:00
1137,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Schindler Karosserie + Lack,User/Other,1,2799.93168,Industrial,Tirschenreuth,Industrial,Tirschenreuth,Bavaria,,2026-02-19 00:00:00
1138,be3f3a21-441a-4b81-ba32-5ca2a2f12358,Immobilien-Projektentwicklung Albert Weil GmbH,Private,1,7999.8048,Dev Site,Hadamar,Dev Site,Hadamar,Hesse,,2025-01-13 00:00:00
1139,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,City of Neu-Ulm,User/Other,1,16999.44369472,Dev Site,Neu-Ulm,Dev Site,Neu-Ulm,Bavaria,,2026-04-28 00:00:00
1140,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Municipality of Quierschied,User/Other,1,1499.9634,Other General,Quierschied,Other General,Quierschied,Saarland,,2026-05-05 00:00:00
