rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
481,944c59c5-6255-408b-a293-b2242b50ea3a,DSV Group,User/Other,7,356990.7065312,Dev Site; Industrial,Hagen; Neunkirchen; Hamburg,Industrial; Dev Site,Bochum; Peine; Homburg,North Rhine-Westphalia; Lower Saxony; Saarland,DB Schenker (DSV),2025-04-30 00:00:00
482,9d0ac859-3b73-404e-932a-08a9ab4ccfd0,spreewater,Private,7,9329.772348,Apartment; Condo,Berlin,Apartment; Condo,Berlin,Berlin,,2025-01-20 00:00:00
483,b1683bc2-a8f9-4038-a504-5feecd432639,WvM Immobilien,Private,7,63800.4432312,Dev Site; Retail,Cologne; Petershagen/Eggersdorf; Bergisch Gladbach,Dev Site; Apartment; Retail,Cologne; Petershagen/Eggersdorf; Bergisch Gladbach,North Rhine-Westphalia; Brandenburg,,2026-01-23 00:00:00
484,f2cb646f-0d27-4001-81f4-f8ca4786dfc0,Midstad B.V.,Institutional,7,42576.9610968,Retail; Dev Site,Dusseldorf; Berlin; Leipzig,Retail; Dev Site; Office,Dusseldorf; Berlin; Leipzig,North Rhine-Westphalia; Berlin; Saxony,,2026-07-10 00:00:00
485,e669b6d8-6a50-498d-907b-edc436adf311,HPG Capital GmbH,Private,7,16692.5926908,Apartment; Other General,Hamburg; Potsdam; Leipzig,Apartment; Hotel; Other General,Hamburg; Potsdam; Leipzig,Hamburg; Saxony; Baden-Wurttemberg,,2025-11-12 00:00:00
486,b765d3bc-193c-47e4-baaa-148807a148ff,hedera bauwert,Private,7,99544.5710532,Retail; Apartment,Dresden; Rostock; Bernau bei Berlin,Retail; Apartment; Dev Site,Dresden; Berlin; Rostock,Saxony; Brandenburg; Berlin,,2026-01-08 00:00:00
487,97573e78-da78-4a15-a57b-9da13e296c15,Immotime AG,Private,7,43398.94104,Retail; Office,Gelsenkirchen; Schwetzingen; Neustadt an der Weinstrasse,Retail; Office; Seniors Housing & Care,Gelsenkirchen; Schwetzingen; Neustadt an der Weinstrasse,North Rhine-Westphalia; Baden-Wurttemberg; Rhineland-Palatinate,,2025-05-12 00:00:00
488,06851a6e-396f-475a-b42a-41e969b6a6bb,Unibail-Rodamco-Westfield,Public,6,509784.542474274,Retail; Dev Site,Bochum; Monchengladbach; Oberhausen,Retail; Dev Site; Office,Leipzig; Berlin; Gera,North Rhine-Westphalia; Bavaria; Saxony,Unibail-Rodamco,2026-02-12 00:00:00
489,1280e045-a449-4da0-bc9c-a7f2e91e036f,AEW Patrimoine,Institutional,6,56947.6104444,Retail; Office,Falkensee; Cologne; Hochstadt an der Aisch,Retail; Office,Mannheim; Peine; Kehl,Lower Saxony; North Rhine-Westphalia; Baden-Wurttemberg,Ciloger,2026-03-31 00:00:00
490,49816279-4875-4fc3-8761-29701846177a,Fakt AG,Institutional,6,319492.2042,Office; Dev Site,Essen; Datteln; Paderborn,Office; Retail; Dev Site,Essen; Bergkamen; Marl,North Rhine-Westphalia; Saxony-Anhalt,,2025-09-30 00:00:00
