rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
581,05d34949-b7e5-4ce7-9c15-371a6b4cbc43,InfraRed Capital Partners,Institutional,4,122655.0071448,Industrial; Office,Kelsterbach; Frankfurt am Main; Ottobrunn,Office; Industrial; Hotel,Munich; Cologne; Hamburg,Bavaria; North Rhine-Westphalia; Hesse,,2025-12-17 00:00:00
582,a2ef96bd-9eaf-4108-a2af-bc2b26f3b9e3,Newport Holding,Private,4,51590.7411552,Retail; Industrial,Hamburg; Berlin; Bayreuth,Retail; Industrial; Hotel,Celle; Warendorf; Ehingen (Donau),North Rhine-Westphalia; Bavaria; Baden-Wurttemberg,,2026-02-10 00:00:00
583,df0292b5-a2d7-40e0-8a9d-8938c345b828,Esas Holding,Institutional,4,169600.861638,Office; Hotel,Munich; Wedel; Berlin,Office; Retail; Hotel,Mannheim; Cologne; Ulm,Baden-Wurttemberg; North Rhine-Westphalia; Hamburg,Feldberg Capital,2026-05-27 00:00:00
584,66e37e19-4631-46cd-92a0-8dd6157965f8,Schramm & Schoen,Private,4,10899.73404,Apartment; Office,Hanover; Hamburg; Berlin,Office; Apartment; Dev Site,Hanover; Laatzen; Hamburg,Lower Saxony; Hamburg; Berlin,Norddeutsche Wohnbau,2025-05-09 00:00:00
585,54b66d2d-2b06-4834-9c44-0db48f0fcaa5,Matrix Immobilien,Private,4,51964.7320296,Dev Site; Retail,Hamburg; Nuremberg; Wenningstedt-Braderup (Sylt),Retail; Dev Site; Office,Hamburg; Pinneberg; Stade,Hamburg; Schleswig-Holstein; Lower Saxony,,2026-03-26 00:00:00
586,df3073de-2d68-4990-9f56-e3d29446aa35,RAG Montan Immobilien,Private,4,49498.7922,Dev Site; Office,Essen; Bochum; Dresden,Dev Site; Office; Industrial,Kamp-Lintfort; Herten; Dortmund,North Rhine-Westphalia; Saxony,,2025-03-16 00:00:00
587,0763f7a7-2992-4e02-942c-d240ea4edd88,Harel Insurance Invts,Institutional,4,158410.1346984,Office; Apartment,Dusseldorf; Leipzig,Office; Apartment,Dusseldorf; Hanover; Frankfurt am Main,North Rhine-Westphalia; Berlin; Lower Saxony,,2022-09-28 00:00:00
588,6476fb61-463e-4e7c-a3ca-9c8fb0e97cb1,Norddeutsche Grundvermogen,Private,4,21678.7233488,Office; Industrial,Hamburg,Office; Apartment; Dev Site,Hamburg; Kappeln; Kiel,Hamburg; Schleswig-Holstein; Lower Saxony,,2024-12-31 00:00:00
589,29d48fc5-da2e-4d7d-9537-920c751fa709,Fokus AG,Private,4,35919.123552,Retail; Dev Site,Schweinfurt; Minden; Korbach,Retail; Dev Site; Industrial,Hoxter; Offenbach am Main; Hamm,North Rhine-Westphalia; Hesse; Bavaria,,2024-09-30 00:00:00
590,b743fdca-62a6-4186-854a-79899115441f,PEG Beteiligungsgesellschaft,Private,4,3999.9024,Office; Hotel,Hamburg,Office; Hotel; Apartment,Hamburg,Hamburg,,2025-09-05 00:00:00
591,b27c7b9a-3830-41fa-9286-e9a3a5b8a68a,DIWG,Private,4,92997.73079999999,Retail; Industrial,Herrenberg; Bremen,Retail; Industrial,Munsingen; Dusseldorf; Naunhof,Baden-Wurttemberg; North Rhine-Westphalia; Saxony,,2024-12-18 00:00:00
592,a41ea696-0781-4fbb-8094-1b3f0751a8e3,Cesa Investment,Private,4,107247.3831,Office; Dev Site,Dusseldorf; Ansbach; Bad Vilbel,Office; Dev Site; Apartment,Dusseldorf; Berlin; Ansbach,North Rhine-Westphalia; Berlin; Hesse,,2025-01-21 00:00:00
593,bafb0c06-14e5-44be-9ab8-a9877b906658,HUK Coburg,Institutional,4,44218.921032,Office; Retail,Frankfurt am Main; Essen; Leipzig,Office; Seniors Housing & Care; Retail,Hanover; Kassel; Cologne,North Rhine-Westphalia; Hesse; Lower Saxony,,2024-09-04 00:00:00
594,9217b49a-2cce-4d5f-b993-6fc438ec4e35,Merz Objektbau,Private,4,47821.7216388,Dev Site; Retail,Remshalden; Wiesloch; Berlin,Dev Site; Retail; Apartment,Berlin; Heidenheim an der Brenz; Kunzelsau,Baden-Wurttemberg; Berlin,,2025-10-01 00:00:00
595,4badddd2-5183-41b4-bbfe-bb9af4f4092d,Taurus,Private,4,98597.02813888,Dev Site; Office,Hildesheim; Gilching; Hanover,Retail; Industrial; Dev Site,Gross-Gerau; Remseck am Neckar; Dietzenbach,Baden-Wurttemberg; Hesse; Bavaria,,2025-04-01 00:00:00
596,58afc463-7202-4bfb-88dc-d51ae71439fa,RIMC International Hotels & Resorts,Private,4,25499.341175104,Hotel; Dev Site,Bad Griesbach im Rottal; Bad Frankenhausen/Kyffhauser; Cottbus,Hotel; Dev Site,Bad Griesbach im Rottal; Bad Frankenhausen/Kyffhauser; Cottbus,Bavaria; Thuringia; Brandenburg,,2025-10-31 00:00:00
597,0a59a551-4c40-45ce-94fd-0edc2aeacca2,Euroboden,Private,4,20779.492968,Office; Dev Site,Berlin; Bayrischzell; Ebersberg,Dev Site; Office; Apartment,Berlin; Inning am Ammersee; Haimhausen,Bavaria; Berlin,,2025-09-24 00:00:00
598,d92698ec-1ccd-4694-9203-a63f7f452b90,Brockhoff-Objekt GmbH,Private,4,30888.2463084,Retail; Industrial,Korbach; Essen; Triptis,Industrial; Retail; Office,Essen; Bochum; Recklinghausen,North Rhine-Westphalia; Hesse; Thuringia,,2026-03-31 00:00:00
599,1f7cbc8f-7b2e-444e-9d43-823f712c4f4d,City of Mannheim,User/Other,4,2457924.2927424,Dev Site,Mannheim,Dev Site; Apartment; Office,Mannheim,Baden-Wurttemberg,,2024-08-29 00:00:00
600,d9079c85-eb59-4e05-9efe-d9fe3dddc706,Herecon Projekt GmbH,Private,4,34129.167228,Dev Site; Retail,Munich; Salach; Biberach an der Riss,Dev Site; Retail; Hotel,Berlin; Munich; Salach,Baden-Wurttemberg; Bavaria; Berlin,,2025-12-08 00:00:00
