rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
961,ef8640f3-b42f-46eb-8886-04f30ba60607,Frey,Private,1,20999.4876,Retail,Wustermark,Retail,Wustermark,Brandenburg,,2025-05-04 00:00:00
962,4c48b00f-c8f6-419c-a5d2-da2b723242e8,S&P Sahlmann,Private,1,10999.7316,Dev Site,Leipzig,Dev Site,Leipzig,Saxony,,2025-03-18 00:00:00
963,08423514-e930-42de-b370-4d38a2e2b550,Hochtaunuskreis,User/Other,1,23349.43026,Office,Bad Homburg vor der Hohe,Dev Site; Office; Apartment,Bad Homburg vor der Hohe; Usingen; Friedrichsdorf,Hesse,,2026-03-12 00:00:00
964,1dd75342-5193-4031-b080-e0f4bdd94470,ESR Europe,Institutional,1,25999.3656,Industrial,Braunschweig,Industrial,Braunschweig,Lower Saxony,,2024-07-30 00:00:00
965,2c9257d0-1a9d-4b64-bfc9-8404879a46cf,VR Bank Rosenheim,Institutional,1,6499.8414,Hotel,Grainau,Hotel,Grainau,Bavaria,,2024-09-13 00:00:00
966,d54d09c2-0c8a-4d4a-9886-395ca67e87a5,VR Bank Niederbayern-Oberpfalz,Institutional,1,6999.8292,Dev Site,Eschwege,Dev Site,Eschwege,Hesse,,2026-02-16 00:00:00
967,aae2ce53-7795-42c2-8f11-09f36bfb0d4b,Blankbau Gruppe,Private,1,9299.77308,Dev Site,Duisburg,Seniors Housing & Care; Dev Site,Duisburg; Mulheim an der Ruhr,North Rhine-Westphalia,,2025-06-02 00:00:00
968,4c48b00f-c8f6-419c-a5d2-da2b723242e8,GEG Grundstucksentwicklungsgesellschaft mbH,Private,1,19199.53152,Hotel,Bad Neuenahr-Ahrweiler,Hotel,Bad Neuenahr-Ahrweiler,Rhineland-Palatinate,,2025-02-03 00:00:00
969,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Rupp Gruppe,Private,1,9999.756,Dev Site,Weissenhorn,Dev Site,Weissenhorn,Bavaria,,2025-12-16 00:00:00
970,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Projektentwicklung Wolgast GmbH DE,Private,1,6999.8292,Dev Site,Wolgast,Dev Site,Wolgast,Mecklenburg-West Pomerania,,2026-03-16 00:00:00
971,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Bremer Projektentwicklung GmbH,Private,1,7499.817,Industrial,Dissen am Teutoburger Wald,Industrial,Dissen am Teutoburger Wald,Lower Saxony,,2025-09-23 00:00:00
972,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Harry-Brot GmbH DE,User/Other,1,154996.218,Dev Site,Erlensee,Dev Site,Erlensee,Hesse,,2025-01-24 00:00:00
973,3127b3f9-139a-4083-b701-f1371819a73b,Tengelmann Group,Private,1,11499.7194,Dev Site,Mainz,Retail; Industrial; Apartment,Berlin; Mainz; Mulheim an der Ruhr,North Rhine-Westphalia; Bavaria; Rhineland-Palatinate,Trei Real Estate,2026-04-23 00:00:00
974,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Kohlstedt Gerustbau,Private,1,23999.4144,Dev Site,Rosdorf,Dev Site,Rosdorf,Lower Saxony,,2025-07-09 00:00:00
975,c0b91a44-451d-4fdd-aca6-2773eb286d38,State of Brandenburg,User/Other,1,4599.88776,Office,Potsdam,Office; Dev Site,Potsdam; Grunheide (Mark); Grossbeeren,Brandenburg,,2026-01-23 00:00:00
976,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,City of Merzig,User/Other,1,11999.7072,Industrial,Merzig,Industrial,Merzig,Saarland,,2025-06-23 00:00:00
977,d5125e77-1e14-4b6b-aa6a-7c9646ac65a2,BayWa AG,Private,1,8899.78284,Dev Site,Neuensalz,Dev Site; Retail; Office,Munich; Neuensalz; Gerolzhofen,Bavaria; Baden-Wurttemberg; Saxony,,2025-09-23 00:00:00
978,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,City of Feldkirchen,User/Other,1,269993.412,Dev Site,Feldkirchen,Dev Site,Feldkirchen,Bavaria,,2024-09-30 00:00:00
979,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,ChemCon GmbH,User/Other,1,22999.4388,Dev Site,Bad Krozingen,Dev Site,Bad Krozingen,Baden-Wurttemberg,,2026-05-15 00:00:00
980,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Gebr. Otto und Heinrich Muller GmbH,Private,1,3369.917772,Industrial,Bottrop,Industrial,Bottrop,North Rhine-Westphalia,,2024-10-01 00:00:00
