rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
641,00f0dfe2-6fc1-4c80-a01a-4eb6c5c30c88,Creo Group,Private,3,35599.13136,Dev Site; Office,Berlin; Neuss,Office; Dev Site; Apartment,Berlin; Kelsterbach; Dusseldorf,Berlin; Hesse; North Rhine-Westphalia,,2024-10-10 00:00:00
642,847e987e-0170-4265-aab1-dcf3d30afa38,Cromwell Property Group,Public,3,14135.6550816,Office,Nuremberg; Cologne,Industrial; Retail; Office,Hamburg; Nuremberg; Lohfelden,Bavaria; Hesse; Saxony-Anhalt,,2024-12-24 00:00:00
643,2a242aff-49cd-4da4-9a40-ba565cb07630,Karl Bau GmbH,Private,3,63298.45548,Industrial; Dev Site,Achern; Plattling; Viechtach,Office; Dev Site; Industrial,Eschborn; Iggensbach; Achern,Bavaria; Hesse; Baden-Wurttemberg,,2026-03-27 00:00:00
644,32f85fbf-c8da-46c6-af74-3f4307ac23c2,Fair Value REIT-AG,Public,3,37710.0798516,Office; Retail,Neumunster; Bad Segeberg,Retail; Office; Industrial,Cologne; Ahaus; Pinneberg,Schleswig-Holstein; North Rhine-Westphalia; Lower Saxony,,2026-01-22 00:00:00
645,d414c0cc-be86-4d0b-ad75-c9c1ed60a71c,Harfid Holding,Private,3,25269.383412,Dev Site,Wuppertal; Gelsenkirchen; Bochum,Apartment; Dev Site; Hotel,Aachen; Bochum; Wuppertal,North Rhine-Westphalia,,2026-02-13 00:00:00
646,6cf8e003-6141-4876-a1b5-921c7e2f14c6,Inovalis REIT,Public,3,42292.6112904,Office,Kosching; Bad Homburg vor der Hohe; Stuttgart,Office,Cologne; Hanover; Neu-Isenburg,North Rhine-Westphalia; Hesse; Lower Saxony,,2025-10-10 00:00:00
647,5eb4a001-89f9-489c-851d-df30639daa14,PIC Real Estate GmbH,Private,3,44998.902,Office; Industrial,Nuremberg; Coburg,Office; Industrial; Apartment,Nuremberg; Erlangen; Coburg,Bavaria,,2025-07-01 00:00:00
648,24621d86-c17d-490e-ac4c-94b809eae0bd,Hirmer Immobilien GmbH,Private,3,5399.86824,Hotel; Office,Bonn; Weimar; Rottach-Egern,Office; Dev Site; Hotel,Munich; Dresden; Bonn,Bavaria; Saxony; North Rhine-Westphalia,,2025-10-07 00:00:00
649,3f1b82be-cbfc-4164-9cb4-80f2220e01e2,Avignon Capital,Institutional,3,58205.5797492,Hotel; Industrial,Frankfurt am Main; Berlin; Munich,Office; Industrial; Hotel,Berlin; Frankfurt am Main; Munich,Berlin; Hesse; Bavaria,,2020-02-25 00:00:00
650,fba6edbd-3194-4233-8f19-b605bfbd125a,IC Immobilien Gruppe,Institutional,3,35049.14478,Office,Erfurt; Germering; Stuttgart,Office; Retail; Industrial,Berlin; Chemnitz; Erfurt,Saxony; North Rhine-Westphalia; Bavaria,,2025-03-31 00:00:00
651,36e3cea7-397b-4849-b37d-6cf5d99e19f6,SCPI Corum Origin,Private,3,29974.26861,Hotel; Office,Kelsterbach; Ratingen; Dusseldorf,Hotel; Office,Kelsterbach; Frankfurt am Main; Ratingen,Hesse; North Rhine-Westphalia,,2025-12-17 00:00:00
652,c7242f07-6448-47d7-bc7b-657f299d510a,Kreer Gruppe,Private,3,11722.7139588,Dev Site,Bochum; Cologne; Karlsruhe,Apartment; Dev Site; Office,Heidelberg; Cologne; Bochum,North Rhine-Westphalia; Baden-Wurttemberg; Berlin,,2026-06-10 00:00:00
653,e3c5b77b-39d9-4412-b767-2bb97e526b67,HPK von 1905,Institutional,3,24733.3964904,Office,Berlin,Office; Apartment,Hamburg; Berlin; Pulheim,Hamburg; Berlin; North Rhine-Westphalia,,2025-11-05 00:00:00
654,ee5a7a49-d101-4e1d-bbd3-31022b584b42,Pegasus 2,Institutional,3,16717.5920808,Retail; Apartment,Heiligenhaus; Gaggenau; Saarlouis,Retail; Apartment,Coburg; Aachen; Heiligenhaus,North Rhine-Westphalia; Bavaria; Baden-Wurttemberg,,2026-05-13 00:00:00
655,9f1d4414-0429-4608-aa33-6dfb5a30bb44,Schoeller Group,Private,3,76398.13584,Retail; Hotel,Berlin; Hamburg,Hotel; Office; Retail,Berlin; Hamburg,Berlin; Hamburg,,2026-04-16 00:00:00
656,b19dccb2-4230-41eb-a464-5e3a2e1b4587,Benini Real Estate,Private,3,1821.9555432,Apartment; Dev Site,Dusseldorf,Retail; Apartment; Dev Site,Dusseldorf,North Rhine-Westphalia,,2026-06-15 00:00:00
657,f9bb84c7-92f0-4955-bf2b-48464f6aca69,KVBBG,Institutional,3,54348.67386,Office; Hotel,Munich; Dusseldorf,Office; Hotel,Munich; Dusseldorf,Bavaria; North Rhine-Westphalia,,2026-07-07 00:00:00
658,3cdf05d0-0223-48f4-8c5a-8e46e20d71e9,VSW Apothekerkammer Westfalen-Lippe,Institutional,3,93740.7126708,Office; Dev Site,Munich; Essen,Office; Dev Site,Essen; Munich; Frankfurt am Main,North Rhine-Westphalia; Bavaria; Hesse,,2024-08-12 00:00:00
659,e45f83b8-fd94-4b33-a3d0-267e27632b38,Sanus AG,Private,3,10363.7471184,Apartment,Berlin,Apartment; Office; Dev Site,Berlin; Potsdam,Berlin; Brandenburg,,2024-11-01 00:00:00
660,b62aa2f0-0025-4838-84e6-17d96a9ed94b,Trammell Crow Co (CBRE),Private,3,229088.4101064,Dev Site,Markisch Linden; Neuruppin; Taufkirchen,Dev Site,Schonefeld; Markisch Linden; Neuruppin,Brandenburg; Bavaria,,2026-01-27 00:00:00
