rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1041,b026353f-7e4e-4ffc-ab7e-69ad57281615,NCAP - Nordic Capital,Institutional,1,10576.7419212,Industrial,Bensheim,Industrial,Bensheim,Hesse,,2026-03-06 00:00:00
1042,908bda97-959a-4c87-ad9a-c847f875807f,Select Alternative Investments,Institutional,1,13299.67548,Office,Offenbach am Main,Office,Offenbach am Main,Hesse,,2025-07-25 00:00:00
1043,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Stadt Schwarzenbek,User/Other,1,,Apartment,Schwarzenbek,Apartment,Schwarzenbek,Schleswig-Holstein,,2025-08-19 00:00:00
1044,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Libri GmbH,User/Other,1,35999.1216,Dev Site,Bad Hersfeld,Dev Site,Bad Hersfeld,Hesse,,2024-08-27 00:00:00
1045,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Daimler Truck Holding AG,User/Other,1,40879.002528,Industrial,Neuhausen auf den Fildern,Industrial,Neuhausen auf den Fildern,Baden-Wurttemberg,,2026-05-20 00:00:00
1046,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Kreuz Verwaltungsgesellschaft,Private,1,4016.9019852,Other General,Dettelbach,Other General,Dettelbach,Bavaria,,2025-07-09 00:00:00
1047,a678dd02-7cd1-49d5-a748-d2c82348fc16,Bollmann Liegenschaften,Private,1,2049.94998,Condo,Dusseldorf,Apartment; Condo; Dev Site,Dusseldorf; Steinfurt,North Rhine-Westphalia,,2025-12-03 00:00:00
1048,4c48b00f-c8f6-419c-a5d2-da2b723242e8,KVB Delta GmbH,Private,1,6899.83164,Other General,Langenselbold,Other General,Langenselbold,Hesse,,2025-02-20 00:00:00
1049,4c48b00f-c8f6-419c-a5d2-da2b723242e8,MI Bahnhof Freiburg GmbH & Co KG,Private,1,32698.2021444,Office,Freiburg im Breisgau,Office,Freiburg im Breisgau,Baden-Wurttemberg,,2025-11-15 00:00:00
1050,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Projektgesellschaft Bitburg Housing GmbH,Private,1,624984.75,Dev Site,Bitburg,Dev Site,Bitburg,Rhineland-Palatinate,,2026-05-06 00:00:00
1051,5de15945-0a92-4f58-aaf4-fa9aa1c43b09,Adapt Real Estate,Private,1,3549.91338,Hotel,Berlin,Hotel,Berlin,Berlin,,2025-06-17 00:00:00
1052,47dedf07-3138-4708-8579-7d626bf9c645,KIB Projekt GmbH,Private,1,28299.30948,Dev Site,Nuremberg,Dev Site; Office; Industrial,Nuremberg; Munich; Landshut,Bavaria,,2026-02-16 00:00:00
1053,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Municipality of Dornstadt,User/Other,1,169995.852,Dev Site,Dornstadt,Dev Site,Dornstadt,Baden-Wurttemberg,,2026-06-03 00:00:00
1054,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Streicher Gruppe,User/Other,1,4799.88288,Dev Site,Mannheim,Dev Site,Mannheim,Baden-Wurttemberg,,2024-08-29 00:00:00
1055,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Lazars Immobilien GmbH,Private,1,,Office,Cologne,Office,Cologne,North Rhine-Westphalia,,2025-05-08 00:00:00
1056,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Eurovia Project GmbH,Private,1,36999.0972,Dev Site,Waltrop,Dev Site,Waltrop,North Rhine-Westphalia,,2026-04-01 00:00:00
1057,3555db89-a3eb-45ce-a44c-2e7b2325c461,European Value Partners (EVP) II,<unknown>,1,12870.6859476,Industrial,Rodgau,Industrial,Rodgau,Hesse,,2025-08-20 00:00:00
1058,8fa97c22-08f0-48b3-86d2-9a5d6d88d682,Hoch- und Tiefbau Gadebusch,Private,1,7499.817,Dev Site,Schwerin,Apartment; Dev Site,Hamburg; Schwerin,Hamburg; Mecklenburg-West Pomerania,,2025-04-11 00:00:00
1059,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Pro Secur Immobilien GmbH,Private,1,20399.50224,Dev Site,Hattingen,Dev Site,Hattingen,North Rhine-Westphalia,,2025-06-16 00:00:00
1060,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Sparkasse Jena-Saale-Holzland,User/Other,1,4499.8902,Apartment,Weimar,Apartment,Weimar,Thuringia,,2026-02-12 00:00:00
