rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1581,3880a943-1a77-4eeb-a9c6-b006850f5752,Wohnungsgenossenschaft Neukolln eG,User/Other,1,,Apartment,Berlin,Apartment,Berlin,Berlin,,2025-03-11 00:00:00
1582,be5e3059-6535-412c-a70c-22607db5f3fd,Meine-Immoentwickler GmbH,Private,1,,Apartment,Munich,Apartment,Munich,Bavaria,,2025-03-05 00:00:00
1583,547cdd25-126c-4d22-9da8-4a66c400746f,Orange Capital,Private,1,440093.2614624,Apartment,,Apartment,,North Rhine-Westphalia,,2025-02-28 00:00:00
1584,710461a9-9038-41dc-9924-0f78464f3542,One Investment Management,Institutional,1,440093.2614624,Apartment,,Apartment,,North Rhine-Westphalia,,2025-02-28 00:00:00
1585,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Getranke Schreiner GmbH,Private,1,23999.21462784,Dev Site,Radeberg,Dev Site,Radeberg,Saxony,,2025-02-11 00:00:00
1586,97744d41-4c34-4fdb-838d-1d385e10b2ad,AustralianSuper,Institutional,1,81448.5126078,Industrial,,Industrial,,,,2025-02-06 00:00:00
1587,6e33923a-d8ee-4f70-8f39-5a266608d7fd,LC Gruppe,Private,1,2999.9268,Apartment,Stuttgart,Apartment,Stuttgart,Baden-Wurttemberg,,2025-01-30 00:00:00
1588,fa88f793-0a92-49ad-a0a7-9b4017b2c469,Meridius Capital GmbH,User/Other,1,4999.878,Industrial,,Industrial,,,,2025-01-21 00:00:00
1589,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Atmira Realestate GmbH,Private,1,159996.096,Dev Site,Rosswein,Dev Site,Rosswein,Saxony,,2024-12-18 00:00:00
1590,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Sk62,Private,1,999.9756,Dev Site,Aachen,Dev Site,Aachen,North Rhine-Westphalia,,2024-11-11 00:00:00
1591,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Landguard Immobilien,Private,1,999.9756,Dev Site,Aachen,Dev Site,Aachen,North Rhine-Westphalia,,2024-11-11 00:00:00
1592,6f4bdf1d-3779-4c4a-9ea6-60b3e3db2d6a,PASENDIA,Institutional,1,16999.5852,Office,Leipzig,Office,Leipzig,Saxony,,2024-09-14 00:00:00
1593,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Benini Real Estate - Benini Intermediation & Consulting GmbH,Private,1,519.987312,Apartment,Dusseldorf,Apartment,Dusseldorf,North Rhine-Westphalia,,2024-07-29 00:00:00
