rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
661,36de5084-3707-4bd2-b087-94e0dbdf69a0,City of Bremen,User/Other,3,29639.276784,Office; Industrial,Bremen,Dev Site; Office; Industrial,Bremen,Bremen,WFB Bremen,2026-02-27 00:00:00
662,2f7f56c0-d1a2-427f-b938-71bc5f49c7c0,Collineo Group,Institutional,3,46498.8654,Hotel; Office,Munich; Aachen; Hamm,Office; Hotel; Dev Site,Munich; Berlin; Aachen,Bavaria; Berlin; North Rhine-Westphalia,,2024-09-13 00:00:00
663,dcf6b3c5-1f25-4cd1-bfe9-78c28c021dc7,WBG Nurnberg,Private,3,18699.54372,Dev Site; Apartment,Nuremberg,Dev Site; Apartment,Nuremberg,Bavaria,,2025-09-29 00:00:00
664,bf5c09e2-8baf-4e04-b662-8baae4f3ae05,Kohler & von Bargen,Private,3,41518.986912,Industrial; Apartment,Hamburg,Industrial; Dev Site; Apartment,Hamburg,Hamburg,,2026-02-20 00:00:00
665,d843a7e0-8413-4d38-b65a-131e4d1d6b92,IF Gruppe,Private,3,39106.0457892,Office; Apartment,Freiburg im Breisgau; Chemnitz; Titisee-Neustadt,Office; Apartment,Freiburg im Breisgau; Chemnitz; Titisee-Neustadt,Baden-Wurttemberg; Saxony,,2025-11-24 00:00:00
666,723c2c71-f27f-4c92-84f6-f12161dda573,S&G Development GmbH,Private,3,22499.451,Dev Site; Office,Wiesbaden; Frankfurt am Main; Konigstein im Taunus,Dev Site; Office; Parking Facility,Dresden; Wiesbaden; Frankfurt am Main,Hesse; Saxony,,2026-04-23 00:00:00
667,30eb5c67-42aa-4d24-9b7a-d59d8492181c,E&G Bridge Equity Fonds Gmbh & Co,Institutional,3,37822.0771188,Dev Site,Munich; Dachau,Dev Site; Hotel; Apartment,Munich; Ulm; Dachau,Bavaria; Baden-Wurttemberg,,2025-12-17 00:00:00
668,67634a90-f027-4a5f-9bd7-7897dde252f5,Heureka Development GmbH,Private,3,6616.8385452,Office; Dev Site,Frankfurt am Main; Heidelberg,Dev Site; Office; Hotel,Frankfurt am Main; Heidelberg; Mainz,Hesse; Baden-Wurttemberg; Rhineland-Palatinate,,2025-01-09 00:00:00
669,6cbd840d-f52c-4973-ada0-7c356f036549,City of Bielefeld,User/Other,3,119997.072,Dev Site; Industrial,Bielefeld,Dev Site; Office; Industrial,Bielefeld,North Rhine-Westphalia,,2025-08-12 00:00:00
670,eb1921a9-1a32-4a50-bc9e-60367d7ed8b0,Behrendt Wohnungsbau,Private,3,10340.7476796,Dev Site,Hamburg; Ahrensburg,Dev Site; Apartment,Hamburg; Ahrensburg; Norderstedt,Hamburg; Schleswig-Holstein,,2025-10-16 00:00:00
671,c282dc31-03a8-4e41-ac6a-44184b8819b5,QuadReal,Institutional,3,50237.7741684,Industrial,Berlin,Industrial,Berlin,Berlin,,2025-12-16 00:00:00
672,49bc8cf6-ac08-4b27-88c5-6cb15dab6938,Bautra,Private,3,29201.2874712,Office; Apartment,Bielefeld; Bonn,Apartment; Office,Bielefeld; Bonn; Munster,North Rhine-Westphalia,,2025-11-03 00:00:00
673,d6117682-b98e-4150-8516-95b938a133c9,CM Immobilien Entwicklung,Private,3,36581.1073992,Dev Site; Office,Munster; Dusseldorf,Office; Dev Site; Apartment,Munster; Dusseldorf; Sundern (Sauerland),North Rhine-Westphalia,,2025-11-04 00:00:00
674,4cf4ddb6-93ef-4f04-bc0c-336533bc6123,Munich Re,Institutional,3,26199.36072,Apartment; Office,Munich; Hamburg; Berlin,Office; Apartment,Hamburg; Munich; Berlin,Hamburg; Bavaria; Berlin,,2026-04-14 00:00:00
675,5d2ae79c-337c-4a9e-9c0f-4d3af9777d67,S+S Immobilien,Private,3,38998.77371328,Dev Site; Apartment,Giessen; Marburg,Apartment; Dev Site,"Giessen; Marburg; Hanau, Bruder-Grimm-Stadt",Hesse,,2025-01-31 00:00:00
676,bf35afa1-6602-4e04-be9e-6726c5a14108,wph Wohnbau und Projektentwicklung Hamburg,Private,3,57258.4363792,Dev Site; Retail,Hamburg; Lubeck,Dev Site; Retail; Office,Hamburg; Lubeck,Hamburg; Schleswig-Holstein,,2026-05-29 00:00:00
677,8cf23472-30fa-47ae-976e-6b0371bf8468,Tatar Holding,Private,3,3858.9058404,Office; Retail,Bielefeld; Dusseldorf; Ingolstadt,Office; Retail,Bielefeld; Dusseldorf; Ingolstadt,North Rhine-Westphalia; Bavaria,,2025-01-23 00:00:00
678,c85a8a29-6e33-4472-891e-2b088d5cfc53,Emons Spedition,User/Other,3,102996.96239808,Dev Site,Saterland; Kenzingen; Gengenbach,Dev Site; Industrial,Saterland; Kenzingen; Freiburg im Breisgau,Baden-Wurttemberg; Lower Saxony,,2024-11-19 00:00:00
679,58f39239-94c8-4196-a8b7-67d776722e48,BASF SE,User/Other,3,119332.088226,Office; Industrial,Hamburg; Dusseldorf,Apartment; Office; Industrial,Sylt; Hamburg; Dusseldorf,North Rhine-Westphalia; Brandenburg; Schleswig-Holstein,LuWoGe,2025-10-13 00:00:00
680,b1305984-0c02-456b-8210-f5bc33504fc1,Warehouses De Pauw (WDP),Public,3,155190.2132664,Industrial; Dev Site,Zulpich; Gelsenkirchen; Bottrop,Industrial; Dev Site,Zulpich; Gelsenkirchen; Bottrop,North Rhine-Westphalia,,2025-01-27 00:00:00
