rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
621,bbe4fa7c-8bd8-479d-b1d3-99918b2f6f7d,RQI Immobilien,Institutional,4,29701.2752712,Apartment; Office,Heidelberg; Dusseldorf; Nuremberg,Apartment; Parking Facility; Office,Frankfurt am Main; Nuremberg; Heidelberg,Hesse; Bavaria; Baden-Wurttemberg,,2025-11-03 00:00:00
622,46c6efc0-1595-4434-a5d1-96c425099e07,HWS Immo,Institutional,4,30903.2459424,Hotel; Retail,Munich; Hamburg; Stuttgart,Hotel; Retail,Munich; Hamburg; Stuttgart,Bavaria; Hamburg; Baden-Wurttemberg,,2025-07-01 00:00:00
623,a35229f1-8fd6-48c4-ac0b-23bdcf88549e,Colcap,Institutional,4,60547.5226044,Office; Hotel,Berlin; Leipzig,Office; Hotel,Berlin; Leipzig,Berlin; Saxony,,2025-01-27 00:00:00
624,46824e33-28ec-40ea-baa5-a8c80046093f,Purealis Management GmbH,Institutional,4,14827.6381968,Industrial; Retail,Obertaufkirchen; Nuremberg; Bindlach,Industrial; Retail; Office,Obertaufkirchen; Nuremberg; Bindlach,Bavaria,,2026-04-28 00:00:00
625,8ed4c586-f666-406f-8722-a708e23949b6,Paul Opatz Group,User/Other,4,24819.394392,Office,Bremen,Office,Bremen,Bremen,,2025-03-25 00:00:00
626,3277eb40-f3b1-492b-88a6-cb647a734ea3,famila Handelsmarkt Kiel GmbH & Co KG,Private,4,15402.6241668,Retail; Dev Site,Brand-Erbisdorf; Langenhagen; Waltershausen,Retail; Dev Site,Brand-Erbisdorf; Langenhagen; Waltershausen,Lower Saxony; Saxony; Thuringia,,2025-08-25 00:00:00
627,b51ecbd5-cc84-4fea-801a-8ae75703f9d3,Jamestown,Institutional,4,167570.91117,Office; Industrial,Berlin; Meerbusch; Cologne,Office; Industrial,Berlin; Meerbusch; Cologne,North Rhine-Westphalia; Berlin,,2026-01-14 00:00:00
628,973ac7a3-6dcb-4d74-bdca-87327a96a461,Gjoleka Group,Private,4,3458.9156004,Apartment,Stuttgart,Apartment,Stuttgart,Baden-Wurttemberg,,2026-05-21 00:00:00
629,dcd5adb0-51c3-4c00-8ded-520c8d5029c0,DGC Gruppe,Private,4,11743.7134464,Office; Industrial,Bochum; Essen; Duisburg,Office; Industrial; Dev Site,Bochum; Essen; Duisburg,North Rhine-Westphalia,,2025-12-02 00:00:00
630,826684cf-3ff3-43e3-811f-708b607b6f7e,Pictet Group,Institutional,4,95618.6668476,Industrial; Dev Site,Kerpen; Hochheim am Main; Goch,Industrial; Dev Site; Apartment,Kerpen; Hochheim am Main; Goch,North Rhine-Westphalia; Hesse; Brandenburg,Pictet Alternative Advisors,2026-05-27 00:00:00
631,07452b94-26a3-4a2d-a281-492ddd3b0221,Kraus Immobilien,Private,4,40308.0164604,Office,Heidelberg,Office,Heidelberg,Baden-Wurttemberg,,2024-10-02 00:00:00
632,d0acdbcb-3967-4f36-9ce3-2426188ec2e3,FIM Asset Management,Institutional,4,48948.80562,Retail,Furth; Bremen; Hersbruck,Retail,Furth; Bremen; Hersbruck,Bavaria; Bremen; Baden-Wurttemberg,,2025-12-31 00:00:00
633,856ceb7c-ed0d-4fc7-96df-e0e78eb693a1,Arthur Eschenbach,Private,4,41703.982398,Industrial,Reutlingen; Dettingen an der Iller; Teningen,Industrial,Reutlingen; Dettingen an der Iller; Urbach,Baden-Wurttemberg,,2025-08-04 00:00:00
634,d97fe61e-80f6-4274-8005-466726e255d2,Sogenial - Societe de Gestion Patrimoniale Immobilier,Institutional,4,24008.4141804,Office; Retail,Halberstadt; Duisburg; Berlin,Office; Retail,Halberstadt; Duisburg; Berlin,Saxony-Anhalt; North Rhine-Westphalia; Berlin,,2026-01-31 00:00:00
635,4782d8d3-489a-4783-a824-57e9fadeae8b,BlackTrust Capital,Private,4,13514.670234,Apartment; Dev Site,Duisburg; Dusseldorf; Hagen ,Apartment; Dev Site,Duisburg; Dusseldorf; Hagen ,North Rhine-Westphalia,,2026-03-12 00:00:00
636,f4f322c5-4010-4e21-b5b3-1e0fcbc6e961,Hansevest,Private,4,13199.67792,Apartment,Magdeburg,Apartment,Magdeburg,Saxony-Anhalt,,2025-09-26 00:00:00
637,a4d03d45-1060-4d78-9bea-322dc4b61371,Dr. Lubke & Kelber,Private,4,190444.3530444,Apartment,Leipzig; Frankfurt am Main,Apartment,Leipzig; Frankfurt am Main,Saxony; Hesse,,2024-10-04 00:00:00
638,5c563a41-825f-415a-9d07-78312b875202,SN Beteiligungen,Private,3,202702.2215408,Office; Dev Site,Frankfurt am Main; Junkerath,Office; Industrial; Dev Site,Munich; Hamburg; Hanover,North Rhine-Westphalia; Bavaria; Hesse,,2024-11-13 00:00:00
639,9d20772b-5a70-4579-a9c1-94404360c170,Europa Capital,Institutional,3,114776.1993924,Industrial; Office,Unterfohring,Office; Industrial; Retail,Dusseldorf; Stuttgart; Wolfsburg,North Rhine-Westphalia; Baden-Wurttemberg; Hesse,,2025-01-16 00:00:00
640,3ced8201-b788-421a-9ebf-3313a999fecd,Lloyd Fonds,Institutional,3,21570.4736676,Retail; Dev Site,Schwarzenbek; Hornum (Sylt); Hamburg,Hotel; Office; Retail,Cologne; Hamburg; Berlin,North Rhine-Westphalia; Hamburg; Schleswig-Holstein,,2024-09-27 00:00:00
