rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
601,e4be944a-8eab-4d3e-a628-a2108972ce42,Eberhard Horn Gruppe,Private,4,24343.4060064,Dev Site; Retail,Konigstein im Taunus; Frankfurt am Main,Dev Site; Retail; Office,Konigstein im Taunus; Bad Homburg vor der Hohe; Frankfurt am Main,Hesse,,2025-08-14 00:00:00
602,e638a461-8cc8-4b05-8c7d-2dd4d5a38b2d,Greystar,Institutional,4,39130.0452036,Apartment; Retail,Frankfurt am Main; Hamburg; Berlin,Apartment; Retail,Berlin; Frankfurt am Main; Hamburg,Berlin; Hesse; Hamburg,,2025-09-30 00:00:00
603,eb0bda66-e7c1-44cb-b937-c46e3fa6e126,Aachener SWG,Private,4,32782.2000948,Dev Site; Apartment,Duisburg; Paderborn; Dusseldorf,Dev Site; Apartment; Retail,Duisburg; Paderborn; Hamburg,North Rhine-Westphalia; Hamburg; Mecklenburg-West Pomerania,,2026-02-04 00:00:00
604,3b1783b4-4153-41ca-95c9-569ca21813cf,Neutecta Grundinvest,Private,4,10429.745508,Apartment,Dessau-Rosslau; Rostock; Stendal,Apartment; Retail; Office,Dessau-Rosslau; Bad Durrenberg; Zwickau,Saxony-Anhalt; Saxony; Mecklenburg-West Pomerania,,2024-08-21 00:00:00
605,ddb0609f-3bdc-439b-b920-2414bd85b439,DIO Deutsche Immobilien Opportunitaten,Private,4,150624.3246768,Retail; Office,Radolfzell am Bodensee; Braunschweig,Retail; Hotel; Office,Braunschweig; Radolfzell am Bodensee,Lower Saxony; North Rhine-Westphalia; Baden-Wurttemberg,,2026-01-14 00:00:00
606,42ec4dd9-a319-4e97-9a06-05d98333e8ec,Ferrado Group,Institutional,4,33199.18992,Office,Munich; Hamburg; Eschborn,Office,Munich; Stuttgart; Hamburg,Bavaria; Baden-Wurttemberg; Hamburg,,2026-04-20 00:00:00
607,db1a82a2-fbd9-49df-87eb-79be9ed77d7d,i+R Gruppe,Private,4,191156.42834864,Dev Site,Memmingen; Bad Waldsee; Konstanz,Dev Site; Apartment,Memmingen; Lindau (Bodensee); Bad Waldsee,Bavaria; Baden-Wurttemberg; Saxony,,2026-04-16 00:00:00
608,bfa2b6b0-09fa-4cc1-88e2-1ad496fc93b4,City of Monheim,User/Other,4,54337.6741284,Retail; Office,Monheim am Rhein,Retail; Dev Site; Office,Monheim am Rhein,North Rhine-Westphalia,,2025-12-09 00:00:00
609,76a97df5-9699-4b99-ad9b-fb41201ba3e2,Bollmann Gruppe,Private,4,49118.801472,Dev Site; Office,Bochum,Office; Dev Site; Industrial,Bochum; Lunen; Oberhausen,North Rhine-Westphalia,,2025-09-12 00:00:00
610,a2fc2e40-55a0-4443-b74b-f4d27c0dbc0e,Hamburger Sparkasse,Institutional,4,213759.88513488,Dev Site; Office,Hamburg; Leipzig,Dev Site; Office; Industrial,Hamburg; Leipzig; Berlin,Hamburg; Saxony; Berlin,Haspa,2025-11-04 00:00:00
