rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
281,aa662990-1f25-4610-93ff-c1a506919d3c,MIB AG Immobilien und Beteiligungen,Private,14,323292.11148,Dev Site; Retail,Leipzig; Chemnitz; Berlin,Retail; Office; Dev Site,Leipzig; Nuremberg; Flensburg,Saxony; Bavaria; Schleswig-Holstein,,2026-06-12 00:00:00
282,e8451139-5e3a-4fe3-8894-74b129a6ca38,City of Wiesbaden,User/Other,14,2864987.61768,Dev Site; Office,Wiesbaden,Dev Site; Office; Retail,Wiesbaden,Hesse,SEG Wiesbaden,2025-07-24 00:00:00
283,c14e6ed3-afc0-4adc-bb59-ca08b75fd52f,Baum Group,Private,14,460691.5540952,Apartment; Office,Hanover; Garbsen; Helmstedt,Office; Apartment; Dev Site,Hanover; Garbsen; Helmstedt,Lower Saxony; Bremen; Schleswig-Holstein,,2025-08-29 00:00:00
284,45166c05-0fbd-435c-a228-ef64064f18d8,SCPI Edissimmo,Private,14,360586.201482,Office; Hotel,Berlin; Frankfurt am Main; Hamburg,Office; Hotel; Industrial,Frankfurt am Main; Hamburg; Berlin,Hesse; Hamburg; Berlin,,2025-03-31 00:00:00
285,ff333d88-9e7f-4226-a673-6576cd76f11d,Kondor Wessels,Private,14,212724.44313904,Dev Site; Apartment,Berlin; Solingen; Rangsdorf,Apartment; Dev Site; Office,Berlin; Solingen; Wuppertal,Berlin; North Rhine-Westphalia; Brandenburg,,2026-07-13 00:00:00
286,51936d26-8468-46f2-83a6-2bb4de377b07,City of Berlin,User/Other,14,2298754.1388706,Office; Apartment,Berlin; Pasewalk; Burow,Dev Site; Apartment; Office,Berlin; Pasewalk; Bayrischzell,Berlin; Mecklenburg-West Pomerania; Bavaria,BBF Berliner Bodenfonds,2026-06-04 00:00:00
287,555dac3b-b9c5-47a5-b47f-9be9d5e6e36f,Schoofs Immobilien Group,Private,14,177705.435802784,Dev Site; Retail,Essen; Bochum; Erkelenz,Retail; Dev Site; Apartment,Essen; Bad Homburg vor der Hohe; Dinkelsbuhl,North Rhine-Westphalia; Hesse; Rhineland-Palatinate,Schoofs Immobilien,2025-07-30 00:00:00
288,a1bb0a81-3833-4e34-a114-25311b25ce29,Juniqo Invest,Private,14,71116.2647208,Apartment; Dev Site,Berlin; Potsdam; Zeuthen,Apartment; Dev Site; Office,Berlin; Bad Duben; Potsdam,Berlin; Brandenburg; Saxony,,2026-07-03 00:00:00
289,e88c6797-612a-42c6-8cf8-712c30983cd7,Coreo AG,Private,14,246079.9955016,Apartment; Industrial,Gottingen; Delmenhorst; Frankfurt am Main,Apartment; Industrial; Dev Site,Gottingen; Mannheim; Bad Kostritz,Lower Saxony; Baden-Wurttemberg; Hesse,,2024-12-23 00:00:00
290,151bfe94-d921-43a1-8957-6933f0255191,Dr. Peters Gruppe,Institutional,14,68277.3339924,Retail; Hotel,Bochum; Fulda; Bestwig,Retail; Hotel; Office,Bochum; Fulda; Bestwig,North Rhine-Westphalia; Lower Saxony; Bavaria,,2025-05-13 00:00:00
291,b85e4490-3db4-4ece-b56d-ef201f7b67f3,Contipark,Private,14,58998.5604,Parking Facility,Wesel; Freudenstadt; Cologne,Parking Facility,Wesel; Freudenstadt; Cologne,North Rhine-Westphalia; Baden-Wurttemberg; Rhineland-Palatinate,,2026-07-02 00:00:00
292,e125eb33-1c52-4bba-a28a-64898a923ae1,CityLink,Private,14,57906.5870448,Industrial,Mannheim; Nuremberg; Plankstadt,Industrial,Mannheim; Nuremberg; Plankstadt,Baden-Wurttemberg; North Rhine-Westphalia; Bavaria,,2026-02-06 00:00:00
293,2ade07ef-87b7-4e71-a0a0-a972ddca8695,ANH Hausbesitz,Institutional,14,58504.4309747096,Office; Retail,Berlin; Minden; Munster,Retail; Office; Dev Site,Berlin; Kirchhundem; Minden,Berlin; North Rhine-Westphalia; Baden-Wurttemberg,,2025-01-16 00:00:00
294,3e1bfbfa-6805-407c-8600-f50db7120a88,WATZL Group,Private,14,80653.032018,Office; Dev Site,Stuttgart; Goppingen; Ingolstadt,Office; Dev Site; Industrial,Stuttgart; Augsburg; Goppingen,Baden-Wurttemberg; Bavaria,JW Investment Holding,2026-02-06 00:00:00
