rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1001,4c48b00f-c8f6-419c-a5d2-da2b723242e8,"Jupiter Industrial GmbH & Co. KG, Hamburg",Private,1,99996.727616,Dev Site,Bad Hersfeld,Dev Site,Bad Hersfeld,Hesse,,2024-10-04 00:00:00
1002,4c48b00f-c8f6-419c-a5d2-da2b723242e8,denkmalstadt GmbH,Private,1,136995.6572244,Dev Site,Bremerhaven,Dev Site,Bremerhaven,Bremen,,2026-04-23 00:00:00
1003,3555db89-a3eb-45ce-a44c-2e7b2325c461,LUDWIG FREYTAG GmbH & Co. Kommanditgesellschaft,<unknown>,1,73998.1944,Dev Site,Oldenburg (Oldenburg),Dev Site,Oldenburg (Oldenburg),Lower Saxony,,2026-05-22 00:00:00
1004,25982cea-93a4-40cd-b4d1-0c4b02c36351,DPH Group,Institutional,1,,Apartment,Heidelberg,Office; Retail; Apartment,Schweinfurt; Warburg; Heidelberg,Bavaria; North Rhine-Westphalia; Baden-Wurttemberg,,2025-11-20 00:00:00
1005,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Gemeinde Winnweiler,User/Other,1,99997.56,Dev Site,Winnweiler,Dev Site,Winnweiler,Rhineland-Palatinate,,2025-08-19 00:00:00
1006,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,GINO AG Elektrotechnische Fabrik DE,User/Other,1,16999.5852,Dev Site,Meckenheim,Dev Site,Meckenheim,North Rhine-Westphalia,,2025-10-28 00:00:00
1007,3555db89-a3eb-45ce-a44c-2e7b2325c461,Deutscher Beamtenwirtschaftsbund,<unknown>,1,1322.9677188,Office,Hamburg,Office,Hamburg,Hamburg,,2024-09-01 00:00:00
1008,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Jiangsu Zhenjiang New Energy,User/Other,1,4999.878,Industrial,Cuxhaven,Industrial,Cuxhaven,Lower Saxony,,2025-05-27 00:00:00
1009,6f647866-f432-4d3e-bd21-a02635542c1d,Vastbouw Ontwikkeling,Private,1,3699.90972,Dev Site,Herne,Apartment; Dev Site,Bernau bei Berlin; Nauen; Herne,Brandenburg; North Rhine-Westphalia; Bavaria,Vastbau,2026-03-09 00:00:00
1010,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Lindal Group GmbH DE,User/Other,1,21999.4632,Industrial,Wismar,Industrial,Wismar,Mecklenburg-West Pomerania,,2026-01-11 00:00:00
1011,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Hamburger Energiewerke,User/Other,1,29999.268,Dev Site,Hamburg,Dev Site,Hamburg,Hamburg,,2024-08-22 00:00:00
1012,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Ponti Capital Partners GmbH,Private,1,2699.93412,Office,Cologne,Office,Cologne,North Rhine-Westphalia,,2025-05-06 00:00:00
1013,57330478-c587-4a28-bd7e-c0709294c527,RTLL Gruppe,Private,1,3345.9183576,Retail,Dresden,Retail; Seniors Housing & Care; Other General,Leipzig; Rosdorf; Dresden,Saxony; Lower Saxony; Thuringia,,2026-05-05 00:00:00
1014,db2df847-ba3c-4e16-9ae7-5e927a40f13b,Proptimize,Private,1,14499.6462,Industrial,Ense,Industrial,Ense,North Rhine-Westphalia,,2025-02-11 00:00:00
1015,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,4 MORE Capital Partners,User/Other,1,10149.75234,Industrial,Bovenden,Industrial,Bovenden,Lower Saxony,,2026-02-13 00:00:00
1016,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Dr. Peter Baumgart GmbH,Private,1,1979.951688,Apartment,Essen,Apartment,Essen,North Rhine-Westphalia,,2025-03-21 00:00:00
1017,9f17d077-3a87-4f00-b6e6-b7db451f8feb,City of Mulheim an der Ruhr,User/Other,1,18999.5364,Office,Mulheim an der Ruhr,Dev Site; Office,Mulheim an der Ruhr; Mullheim,North Rhine-Westphalia; Baden-Wurttemberg,,2024-12-15 00:00:00
1018,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Coffee Fellows Hotel GmbH,User/Other,1,,Hotel,Geisenfeld,Hotel,Geisenfeld,Bavaria,,2025-12-19 00:00:00
1019,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Neiro Property,Private,1,,Hotel,Elfershausen,Hotel,Elfershausen,Bavaria,,2024-09-05 00:00:00
1020,4c48b00f-c8f6-419c-a5d2-da2b723242e8,MUCH Gruppe GmbH & Co. KG,Private,1,24999.39,Dev Site,Limburg an der  Lahn,Dev Site,Limburg an der  Lahn,Hesse,,2024-09-01 00:00:00
