rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1281,4c48b00f-c8f6-419c-a5d2-da2b723242e8,FONDSplus Verwaltungsgesellschaft mbH,Private,1,7109.826516,Apartment,Erfurt,Apartment,Erfurt,Thuringia,,2024-11-14 00:00:00
1282,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Baltic Seaside Properties,Private,1,4499.8902,Hotel,Lubeck,Hotel,Lubeck,Schleswig-Holstein,,2026-01-01 00:00:00
1283,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Kropp Gruppe,Private,1,7999.8048,Retail,Friedberg (Hessen),Retail,Friedberg (Hessen),Hesse,,2024-11-20 00:00:00
1284,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Kadens,User/Other,1,,Apartment,Berlin,Apartment,Berlin,Berlin,,2025-10-14 00:00:00
1285,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,atg Luther & Maelzer GmbH DE,User/Other,1,12999.6828,Dev Site,Wertheim,Dev Site,Wertheim,Baden-Wurttemberg,,2025-04-05 00:00:00
1286,36ada267-725e-4ffa-972e-07240ce53b37,BRIX REIT,Private,1,20649.49614,Retail,Cottbus,Retail,Cottbus,Brandenburg,,2025-01-23 00:00:00
1287,fae3ca53-7a20-4890-a09d-ca591b0423b6,Wyckerveste BV,Private,1,20649.49614,Retail,Cottbus,Retail,Cottbus,Brandenburg,,2025-01-23 00:00:00
1288,6cfd9402-f14a-4f7d-b621-6c22eed5b10e,Monitor Capital Investments,Private,1,20649.49614,Retail,Cottbus,Retail,Cottbus,Brandenburg,,2025-01-23 00:00:00
1289,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Family Office DE,Private,1,3249.9207,Apartment,Bernau bei Berlin,Apartment,Bernau bei Berlin,Brandenburg,,2025-02-12 00:00:00
1290,3f33d462-14f1-4737-98eb-a45ae0d540b0,Otto Graf GmbH,User/Other,1,6299.84628,Retail,Hanover,Retail,Hanover,Lower Saxony,,2025-09-04 00:00:00
1291,9908d478-1ba1-4f9c-97cb-b5dfc266ecd6,Athora,Institutional,1,17625.5699256,Office,Frankfurt am Main,Office; Apartment,Freiburg im Breisgau; Frankfurt am Main; Wiesbaden,Hesse; Baden-Wurttemberg; Bavaria,,2025-04-30 00:00:00
1292,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Tetraeder Immobilien,Private,1,8999.7804,Retail,Gottingen,Retail,Gottingen,Lower Saxony,,2025-09-19 00:00:00
1293,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Municipality of Penzing,User/Other,1,1999951.2,Dev Site,Penzing,Dev Site,Penzing,Bavaria,,2026-06-18 00:00:00
1294,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,City of Landsberg,User/Other,1,1999951.2,Dev Site,Penzing,Dev Site,Penzing; Landsberg,Bavaria; Saxony-Anhalt,,2026-06-18 00:00:00
1295,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Telegraph Immobilien GmbH,Private,1,3159.922896,Apartment,Berlin,Apartment,Berlin,Berlin,,2025-12-19 00:00:00
1296,42edd617-9059-48cf-be3f-c368c1cd3781,Stadt Markdorf,User/Other,1,,Hotel,Markdorf,Dev Site; Hotel,Markdorf,Baden-Wurttemberg,,2026-03-16 00:00:00
1297,1cc29eb5-4783-4bc5-95d3-4e6fd2a96d0e,Solwo Holding GmbH,Private,1,6999.8292,Office,Brandenburg an der Havel,Office,Brandenburg an der Havel,Brandenburg,,2025-01-13 00:00:00
1298,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Stadt Heidenheim,User/Other,1,2499.939,Apartment,Heidenheim an der Brenz,Apartment,Heidenheim an der Brenz,Baden-Wurttemberg,,2025-04-01 00:00:00
1299,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Prop.com,Private,1,,Apartment,Trier,Apartment,Trier,Rhineland-Palatinate,,2025-08-06 00:00:00
1300,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Medico International,Private,1,,Other General,Frankfurt am Main,Other General,Frankfurt am Main,Hesse,,2026-04-27 00:00:00
