rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
361,963613ab-a6ad-476c-9429-6a04259c1260,Intaurus,Private,10,462388.36783872,Dev Site; Industrial,Kirchheim bei Munchen; Reichertshofen; Lehrte,Industrial; Dev Site; Office,Leipzig; Reichertshofen; Karlsfeld,Bavaria; Saxony; Lower Saxony,,2025-10-15 00:00:00
362,ab60d1c8-9078-4d94-9fa6-5857b9f457ea,Groner Group,Private,10,164368.9892988,Office; Apartment,Karlsruhe; Karlsfeld; Mannheim,Apartment; Dev Site; Office,Erfurt; Mannheim; Karlsruhe,Baden-Wurttemberg; Thuringia; Bavaria,CG Elementum,2024-11-14 00:00:00
363,4323a3c3-66fc-4098-a309-d56d3c770f4f,Blackbear Real Estate,Institutional,10,38419.062552,Office; Hotel,Dusseldorf; Cologne; Bonn,Office; Hotel,Dusseldorf; Cologne; Offenbach am Main,North Rhine-Westphalia; Hesse,,2025-09-17 00:00:00
364,efd1ae11-ccb7-4a2b-a196-9e13fd510add,Ferox Projektentwicklung,Private,10,147968.3894832,Retail; Office,Wuppertal; Kaltenkirchen; Dusseldorf,Retail; Office; Apartment,Wuppertal; Frankfurt (Oder); Kaltenkirchen,North Rhine-Westphalia; Brandenburg; Schleswig-Holstein,,2026-03-03 00:00:00
365,38fa0e9a-5e70-4eec-ae5d-6befe3223d2a,Daimler AG,User/Other,10,862178.6349404,Dev Site; Office,Stuttgart; Leinfelden-Echterdingen; Frankfurt am Main,Office; Dev Site; Retail,Berlin; Stuttgart; Frankfurt am Main,Berlin; Baden-Wurttemberg; Hesse,DaimlerChrysler Corp; Debis Fondsmanagement,2024-12-03 00:00:00
366,dc70196e-d9ba-4506-91a4-ade6a54a2521,Oxenwood Real Estate,Private,10,144573.08942456,Industrial; Office,Duisburg; Landsberg; Weissenhorn,Industrial; Office; Dev Site,Neuss; Cologne; Duisburg,North Rhine-Westphalia; Bavaria; Saxony-Anhalt,,2024-09-26 00:00:00
367,96479259-f5c2-4733-acaa-e9dcff525dad,Quincap,Institutional,10,424024.653546,Office; Dev Site,Berlin; Frankfurt am Main; Munich,Office; Dev Site,Berlin; Munich; Frankfurt am Main,Berlin; Bavaria; Hesse,Quantum Capital,2025-11-10 00:00:00
368,d285aff2-96a7-4197-b5d7-0e37e604e915,Lambert Unternehmensgruppe,Private,10,71798.24808,Dev Site; Office,Munich; Berlin; Frankfurt am Main,Dev Site; Hotel; Office,Munich; Berlin; Hamburg,Bavaria; Berlin; Hamburg,,2025-04-01 00:00:00
369,1e9b4cb8-3b27-4360-90d0-242e3b97e150,Benchmark RE Dev,Private,10,48593.814282,Dev Site; Office,Frankfurt am Main; Dresden; Oberhausen,Hotel; Dev Site; Apartment,Frankfurt am Main; Leipzig; Dresden,Hesse; Saxony; North Rhine-Westphalia,,2025-09-09 00:00:00
370,5b333d60-5f97-43c3-95a6-9080f775ef09,City of Frankfurt,User/Other,10,168383.8913328,Dev Site; Office,Frankfurt am Main; Offenbach am Main,Dev Site; Office; Industrial,Frankfurt am Main; Offenbach am Main,Hesse,,2024-08-30 00:00:00
371,d2960db2-fc8a-4e76-aa57-f8ef2b5e4b70,Bauwerk Capital,Private,10,106557.93377656,Dev Site; Office,Munich; Herrsching am Ammersee; Berlin,Dev Site; Office; Apartment,Munich; Stuttgart; Herrsching am Ammersee,Bavaria; Hesse; Baden-Wurttemberg,,2025-11-05 00:00:00
372,9b14eca5-1669-419e-b802-9cf9226061a1,KKR,Institutional,10,168449.8897224,Data Center; Industrial,Frankfurt am Main; Burgwedel; Duisburg,Data Center; Industrial; Apartment,Frankfurt am Main; Burgwedel; Duisburg,Hesse; North Rhine-Westphalia; Lower Saxony,,2026-02-04 00:00:00
373,2c6babd2-08aa-4b03-b54c-893850ee3653,Ixocon,Private,10,294606.7499343535,Dev Site; Industrial,Monchengladbach; Hamburg; Moers,Industrial; Dev Site; Office,Hamburg; Monchengladbach; Volkmarsen,Hamburg; North Rhine-Westphalia; Hesse,,2025-10-21 00:00:00
374,ef827b52-8f8d-4139-a1fe-51638471f354,Activ Group,Private,10,506059.4887108,Retail; Industrial,Munich; Kunzelsau; Villingen-Schwenningen,Retail; Office; Dev Site,Vaterstetten; Munich; Berlin,Baden-Wurttemberg; Bavaria; Berlin,,2026-03-03 00:00:00
375,fa89056a-bac4-4230-a135-2e830443e1e3,List Gruppe,Private,10,100277.553168,Dev Site; Retail,Hanover; Essen; Aachen,Hotel; Dev Site; Retail,Rostock; Hanover; Aachen,North Rhine-Westphalia; Lower Saxony; Baden-Wurttemberg,List Develop Commercial GmbH & Co. KG,2026-06-08 00:00:00
376,7cb80d95-1299-4ae0-a668-69401c00e359,Mercurius Real Estate,Private,10,26536.310878,Office; Apartment,Frankfurt am Main; Filderstadt,Apartment; Office; Retail,Frankfurt am Main; Frankfurt (Oder); Heidelberg,Hesse; Baden-Wurttemberg; Brandenburg,,2024-08-27 00:00:00
377,fe6a9198-742c-4348-8cf4-2ce5499eae77,Skjerven Group,Institutional,10,111589.2771552,Apartment,Berlin,Apartment,Berlin; Bielefeld,Berlin; North Rhine-Westphalia,,2025-12-19 00:00:00
378,30f68224-6927-4ba7-9af3-deb36c0161d2,Forte Capital,Institutional,10,351056.434014,Apartment,Dortmund; Kiel; Cologne,Apartment,Schwalbach am Taunus; Dortmund; Kiel,North Rhine-Westphalia; Hesse; Schleswig-Holstein,,2025-10-08 00:00:00
379,8b982f68-145c-43f7-877b-0b1bcc175ad4,Bundesanstalt fur Immobilienaufgaben,User/Other,10,2126182.8768396,Dev Site; Office,Berlin; Konigs Wusterhausen; Wiesbaden,Dev Site; Office; Apartment,"Berlin; Hanau, Bruder-Grimm-Stadt; Giessen",Hesse; Bavaria; North Rhine-Westphalia,BImA,2026-06-18 00:00:00
380,851a1535-c06c-4f02-9a9d-86cf531e4531,Loosen & de Graaf Projekt,Private,10,62317.4794164,Apartment; Office,Aachen; Moers; Krefeld,Apartment; Office; Retail,Aachen; Moers; Krefeld,North Rhine-Westphalia; Rhineland-Palatinate,,2026-04-15 00:00:00
