rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
161,c539d8b0-47d6-4fbe-bc6f-5976187aa655,Schroders,Institutional,28,553744.8113880029,Office; Apartment,Berlin; Cologne; Hamburg,Office; Industrial; Retail,Berlin; Hamburg; Cologne,North Rhine-Westphalia; Berlin; Hesse,Aareal Immobilien Kapitalanlagegesellschaft mbH; Columbus Capital; Schroder Properties Ltd; Schroder Property KAG (+3 more),2026-07-15 00:00:00
162,a94459f6-3438-4c3f-9f62-03be0727cedc,KanAm Grund Group,Institutional,28,304324.4999792,Office; Industrial,Berlin; Frankfurt am Main; Munich,Office; Industrial; Retail,Munich; Frankfurt am Main; Hamburg,Bavaria; Hesse; North Rhine-Westphalia,KanAm Grund; Leading Cities Invest (KanAm),2025-10-27 00:00:00
163,bbed01a4-82bd-4e8b-aa39-414a46423b8a,Dietz AG,Private,28,2229867.063346,Dev Site; Industrial,"Frankfurt am Main; Hanau, Bruder-Grimm-Stadt; Hockenheim",Industrial; Dev Site; Retail,"Frankfurt am Main; Sindelfingen; Hanau, Bruder-Grimm-Stadt",Hesse; Baden-Wurttemberg; North Rhine-Westphalia,,2026-03-02 00:00:00
164,9daed7ea-6194-4be0-8226-76f3c3318ff3,Herkules Group,Institutional,28,101468.8668878876,Retail; Apartment,Hamburg; Berlin; Bad Schwartau,Retail; Apartment; Hotel,Hamburg; Duisburg; Berlin,North Rhine-Westphalia; Lower Saxony; Schleswig-Holstein,,2025-06-13 00:00:00
165,b270fbfa-3a59-494d-8518-a565ed715ff4,LLB,Institutional,28,214219.77291,Office; Hotel,Berlin; Magdeburg; Dusseldorf,Office; Retail; Hotel,Berlin; Magdeburg; Dortmund,Berlin; North Rhine-Westphalia; Bavaria,,2025-06-25 00:00:00
166,54f48dcd-a349-42a9-9a87-07b86f4ff193,GESOBAU AG,User/Other,28,1342520.2417068,Apartment; Dev Site,Berlin,Apartment; Dev Site; Office,Berlin,Berlin,,2026-03-18 00:00:00
167,b5722b80-49ae-4547-b15b-dbef896c9c59,Stadt und Land,User/Other,28,269819.4162456,Apartment; Dev Site,Berlin; Ludwigsfelde; Schonefeld,Apartment; Dev Site,Berlin; Ludwigsfelde; Schonefeld,Berlin; Brandenburg,,2026-07-13 00:00:00
168,5e726aed-2775-4036-8b60-20182853c41d,Signa Group,Private,27,551529.5423508,Retail; Office,Berlin; Hamburg; Frankfurt am Main,Retail; Office; Dev Site,Berlin; Hamburg; Munich,North Rhine-Westphalia; Bavaria; Baden-Wurttemberg,Signa Property Funds,2026-04-16 00:00:00
169,91f2bfc2-2cdb-4572-a0ac-9c11142da27b,JP Morgan,Institutional,27,656344.4023086,Office; Industrial,Hamburg; Berlin; Dusseldorf,Office; Retail; Industrial,Stuttgart; Berlin; Hamburg,North Rhine-Westphalia; Baden-Wurttemberg; Hesse,JP Morgan Asset Management; JP Morgan Cap Prtnrs,2026-06-16 00:00:00
170,e01b4db5-cf2d-41d7-aa63-dc02cf38d77b,Event Hotels,Private,27,8099.80236,Hotel,Munich; Berlin; Leipzig,Hotel,Dresden; Munich; Berlin,Saxony; Bavaria; North Rhine-Westphalia,,2025-09-01 00:00:00
