rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
861,d3f50add-8c43-4e73-91e2-de5f3fe8738d,Stonepeak,Institutional,2,5499.8658,Data Center,Berlin,Data Center,Berlin,Berlin,,2025-11-10 00:00:00
862,4c48b00f-c8f6-419c-a5d2-da2b723242e8,per invest GmbH,Private,2,7164.825174000001,Office,Stuttgart; Mannheim,Office,Stuttgart; Mannheim,Baden-Wurttemberg,,2025-11-10 00:00:00
863,bacf2d0e-08af-4c1f-860a-c195217da819,Today Real Estate Development,Private,2,14259.652056,Dev Site,Dusseldorf; Neuss,Dev Site,Neuss; Dusseldorf,North Rhine-Westphalia,,2026-03-19 00:00:00
864,2d0a6237-c3b9-443b-9fcb-ccfe1ce07ec2,Nexus Investment GmbH,Private,2,11664.715374,Dev Site,Dusseldorf,Dev Site,Dusseldorf,North Rhine-Westphalia,,2025-04-24 00:00:00
865,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Stadt Metzingen,User/Other,2,12999.6828,Dev Site,Metzingen,Dev Site,Metzingen,Baden-Wurttemberg,,2025-08-20 00:00:00
866,c4ac7393-90a8-41ba-9e0b-ce45dba64087,Muller Spreer AG,Institutional,2,17599.57056,Retail; Office,Hamburg,Retail; Office,Hamburg,Hamburg,,2024-12-31 00:00:00
867,998ce89d-361e-4570-8335-fb30bd9197e0,Readcrest Capital AG ,Public,2,19999.512,Dev Site,Schwerin; Halle (Saale),Dev Site,Schwerin; Halle (Saale),Mecklenburg-West Pomerania; Saxony-Anhalt,,2026-03-13 00:00:00
868,179418f9-c059-4d79-9208-e4181abd4674,Coeur d'Europe,Private,2,17423.5748544,Retail,Halberstadt,Retail,Halberstadt,Saxony-Anhalt,,2026-01-31 00:00:00
869,aa07e1fc-0b04-496a-bc05-31208e830076,Woolworth Group,Private,2,181995.5592,Retail; Dev Site,Volklingen; Kamen,Retail; Dev Site,Volklingen; Berlin; Kamen,Saarland; Berlin; North Rhine-Westphalia,,2025-09-05 00:00:00
870,f23910f5-03da-495c-852c-d609cebb9364,Schroder Immobilien,Private,2,14039.4196,Dev Site; Industrial,Winsen (Luhe); Bremen,Dev Site; Office; Industrial,Winsen (Luhe); Berlin; Bremen,Lower Saxony; Berlin; Bremen,,2026-05-05 00:00:00
871,6bb99192-626f-4dab-b002-d73417159eac,SiteBySite,Private,2,7224.82371,Office; Dev Site,Monchengladbach,Office; Dev Site,Monchengladbach,North Rhine-Westphalia,,2025-01-28 00:00:00
872,0ccd216d-4434-4cb5-8303-8f2b866ae443,VR Bank RheinAhrEifel eG,Institutional,2,10849.73526,Hotel; Office,Koblenz,Hotel; Office,Koblenz,Rhineland-Palatinate,,2025-10-07 00:00:00
873,eaf4bf3d-c951-4ad1-b40f-9ac89e8e102a,Stadt Ludinghausen,User/Other,2,51998.73119999999,Dev Site,Ludinghausen,Dev Site,Ludinghausen,North Rhine-Westphalia,,2025-09-11 00:00:00
874,654ee99e-c73e-4231-943f-79b3ec9437c9,Atland,Private,2,5999.8536,Other Hospitality; Hotel,Medebach; Duisburg,Other Hospitality; Hotel,Medebach; Duisburg,North Rhine-Westphalia,Atland Voisin,2025-04-30 00:00:00
875,ba5ffc81-00d4-43a4-9ae0-62d11b19f805,Epargne Pierre Europe,Private,2,5999.8536,Other Hospitality; Hotel,Medebach; Duisburg,Other Hospitality; Hotel,Medebach; Duisburg,North Rhine-Westphalia,,2025-04-30 00:00:00
876,8797b0fb-fbaf-4fc0-a874-fecd749497ca,Therme Group,Private,2,184995.486,Hotel; Other General,Erding,Hotel; Other General,Erding,Bavaria,,2024-12-12 00:00:00
877,12cb9df0-aa1b-4826-8805-8fd68967902f,HB-Immobilien,Private,2,3899.90484,Office; Retail,Magdeburg,Office; Retail; Apartment,Magdeburg; Naumburg (Saale),Saxony-Anhalt,,2025-03-14 00:00:00
878,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,RWG Rheinland,User/Other,2,9399.77064,Dev Site,Heiligenhaus; Monchengladbach,Dev Site,Heiligenhaus; Monchengladbach,North Rhine-Westphalia,,2024-11-27 00:00:00
879,08825024-b8ec-4f8e-a210-043ca9cc6743,Rockfield Real Estate,Private,2,21312.4799628,Apartment,Aachen; Berlin,Apartment,Aachen; Berlin,North Rhine-Westphalia; Berlin,,2025-09-22 00:00:00
880,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Melio Real GmbH,Private,2,31334.235426,Apartment,Bergisch Gladbach,Apartment,Bergisch Gladbach,North Rhine-Westphalia,,2026-01-19 00:00:00
