rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
441,a039a478-287e-49be-880f-b63337dfa368,MAG,Private,8,77962.09767840001,Dev Site; Office,Mainz; Saarbrucken; Darmstadt,Apartment; Dev Site; Office,Mainz; Darmstadt; Saarbrucken,Rhineland-Palatinate; Hesse; Saarland,,2025-06-26 00:00:00
442,3b5ca56b-e4f4-43e1-9148-1a1f3ff9e878,Barton Group,Institutional,8,74271.1877388,Apartment,Grevenbroich; Frankfurt am Main; Dusseldorf,Apartment,Grevenbroich; Frankfurt am Main; Dusseldorf,North Rhine-Westphalia; Bavaria; Hesse,,2025-06-10 00:00:00
443,343477a0-190d-4f14-949e-d840407c3a93,Rossmann,User/Other,8,37368.0881964,Retail; Office,Hanover; Welver; Niebull,Retail; Office; Industrial,Hanover; Welver; Niebull,Lower Saxony; North Rhine-Westphalia; Schleswig-Holstein,,2026-04-29 00:00:00
444,ff6ed8f2-0c80-4168-811a-e1a5f555e46c,Antin,Institutional,8,53946.6836688,Data Center; Dev Site,Munich; Frankfurt am Main; Nuremberg,Data Center; Dev Site,Munich; Frankfurt am Main; Nuremberg,Bavaria; Hesse; Berlin,,2026-03-20 00:00:00
445,4629d823-4740-4cc2-892a-fd6a599726f7,NorthC Datacenters - Antin,Private,8,53946.6836688,Data Center; Dev Site,Munich; Frankfurt am Main; Nuremberg,Data Center; Dev Site,Munich; Frankfurt am Main; Nuremberg,Bavaria; Hesse; Berlin,,2026-03-20 00:00:00
446,35c4573a-ba97-409d-ac57-0ef952fc0ace,Norkon,Institutional,8,201455.084376,Industrial; Retail,Hirschstein; Bad Driburg; Leverkusen,Office; Industrial; Retail,Hirschstein; Bad Driburg; Leverkusen,Hesse; Saxony; North Rhine-Westphalia,,2026-03-31 00:00:00
447,5067e232-38ea-4ec6-b5fd-7cadb6f83936,Iroko,Institutional,8,123572.9847456,Retail; Industrial,Hirschstein; Guben; Leipzig,Retail; Industrial,Hirschstein; Guben; Leipzig,Saxony; Brandenburg; North Rhine-Westphalia,,2026-03-31 00:00:00
448,dcaa243a-6ce2-4fdc-a66f-1e5771a88e0d,Drees & Sommer,Institutional,8,45198.89712,Seniors Housing & Care; Office,Selm; Essen; Rheine,Seniors Housing & Care; Office,Selm; Essen; Unterfohring,North Rhine-Westphalia; Baden-Wurttemberg; Bavaria,,2025-12-17 00:00:00
449,4da74190-3ceb-4063-b5ab-3163427b5503,VSW Arztekammer Schleswig-Holstein,Institutional,8,67914.3428496,Apartment; Office,Flensburg; Dusseldorf; Lubeck,Apartment; Office; Seniors Housing & Care,Flensburg; Dusseldorf; Lubeck,Schleswig-Holstein; North Rhine-Westphalia; Hamburg,,2026-07-07 00:00:00
450,5286fc89-f65e-4a0d-a617-44b573502f90,Arzteversorgung ST,Institutional,8,239144.16474,Office; Apartment,Hamburg; Leipzig; Frankfurt am Main,Office; Apartment; Retail,Hamburg; Leipzig; Frankfurt am Main,Hamburg; Saxony; Hesse,,2026-06-05 00:00:00
451,7b5ea897-fc04-48bc-bc5a-f147a9ea2e76,City of Stuttgart,User/Other,8,70578.22582400001,Retail; Office,Stuttgart,Dev Site; Office; Retail,Stuttgart; Stuttgart Städte,Baden-Wurttemberg,City of Stuttgart ,2025-01-28 00:00:00
452,5eac48a8-abb4-4e31-854d-32ef42d99cd2,Reba Immobilien,Private,8,41301.9922068,Dev Site; Hotel,Hann. Munden; Am Ohmberg; Solingen,Dev Site; Hotel; Office,Hann. Munden; Am Ohmberg; Solingen,Lower Saxony; Thuringia; North Rhine-Westphalia,,2024-11-20 00:00:00
453,9ba6c5b1-0bc6-4b4b-82a6-b47ad46eaab1,Bowery Europe,Institutional,8,109224.3348612,Industrial,Duisburg; Messel; Weil der Stadt,Industrial,Duisburg; Messel; Weil der Stadt,North Rhine-Westphalia; Baden-Wurttemberg; Hesse,,2026-07-22 00:00:00
454,5b9b6ffd-91a5-4840-bb2d-f32f1eb649d7,Phoenix Spree,Public,8,75956.14662479999,Apartment,Berlin; Blankenfelde-Mahlow,Apartment; Retail; Office,Berlin; Dinslaken; Blankenfelde-Mahlow,Berlin; Brandenburg; North Rhine-Westphalia,,2024-12-17 00:00:00
455,e22f0647-affc-4669-8c44-21cf94b559fa,ML Real AG,Institutional,8,32334.211026,Office,Eberswalde; Prenzlau; Frankfurt (Oder),Office,Eberswalde; Prenzlau; Frankfurt (Oder),Brandenburg; Mecklenburg-West Pomerania; Berlin,,2024-12-15 00:00:00
456,4856f27e-9aa8-48d8-a946-a72cd24bb735,Tikehau Capital,Institutional,8,116407.159596,Retail; Office,Berlin; Naunhof; Bad Zwischenahn,Retail; Office; Apartment,Berlin; Naunhof; Bad Zwischenahn,Berlin; Saxony; Lower Saxony,,2025-10-27 00:00:00
457,f735056e-a5fd-400c-a5f8-e2e88d7f7951,Kreissparkasse Koln,Institutional,8,49825.7842212,Dev Site; Office,Bonn; Siegburg; Bruhl,Dev Site; Office; Apartment,Bonn; Cologne; Siegburg,North Rhine-Westphalia,PARETO GmbH,2025-09-29 00:00:00
458,e7fc1943-1151-46f0-a010-86ac1bc9ef9e,Hansereal,Private,8,24172.4101788,Apartment,Berlin; Hamburg,Apartment,Berlin; Hamburg,Berlin; Hamburg,,2024-08-14 00:00:00
459,c75313fe-d006-45f4-b231-b565249e5f11,Modulus Real Estate,Institutional,7,51676.7390568,Retail; Dev Site,Gelsenkirchen; Hann. Munden; Hamburg,Retail; Dev Site; Office,Braunschweig; Hamburg; Soltau,Lower Saxony; Schleswig-Holstein; North Rhine-Westphalia,,2026-03-31 00:00:00
460,87e57f75-dbc4-4892-9bcf-587a0d360046,BlackRock,Institutional,7,318800.1839248,Dev Site; Office,Karben; Salzgitter; Munich,Office; Retail; Dev Site,Munich; Hamburg; Berlin,Bavaria; Hesse; Hamburg,BlackRock Real Estate; BlackRock UK,2026-04-22 00:00:00
