rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
21,37a55571-6f9c-42bc-9545-f34576d6b963,Covivio,Public,130,1558687.3922204,Apartment; Hotel,Berlin; Frankfurt am Main; Hamburg,Apartment; Hotel; Office,Berlin; Dresden; Frankfurt am Main,Berlin; North Rhine-Westphalia; Saxony,Covivio Hotels; Covivio Office AG; FDL Developpement Logements; Fonciere Europe Logistique (+1 more),2026-02-19 00:00:00
22,eac9e335-1a80-4699-be35-7dc5298d72cb,DWS Group,Institutional,126,3993062.0704384,Retail; Apartment,Frankfurt am Main; Berlin; Dusseldorf,Office; Retail; Apartment,Frankfurt am Main; Berlin; Hamburg,Hesse; North Rhine-Westphalia; Bavaria,DB Real Estate; DWS Investments; Deutsche AWM - Germany; Deutsche Grundbesitz Investment (+5 more),2026-06-23 00:00:00
23,3d5ee436-2734-4877-995e-fa937b3f8513,Corestate Capital,Institutional,125,3022961.528135129,Apartment; Office,Gelsenkirchen; Munich; Hamburg,Apartment; Office; Retail,Gelsenkirchen; Dortmund; Leipzig,North Rhine-Westphalia; Hesse; Bavaria,ATOS Asset Management; Hannover Leasing,2026-05-19 00:00:00
24,353d1b39-bf98-46cf-be8c-cfdd27ef421a,BEOS AG,Institutional,123,3829695.1796904,Industrial; Office,Berlin; Hamburg; Dusseldorf,Industrial; Office; Dev Site,Berlin; Hamburg; Frankfurt am Main,Berlin; North Rhine-Westphalia; Bavaria,,2026-05-04 00:00:00
25,d97e00a5-e79c-4419-91ad-21b8b5bf542e,Quantum,Private,121,1500557.055740506,Apartment; Office,Hamburg; Berlin; Dusseldorf,Office; Apartment; Retail,Hamburg; Berlin; Dusseldorf,Hamburg; North Rhine-Westphalia; Berlin,,2026-07-21 00:00:00
26,b8590b97-7815-425a-b8aa-a7af410f1069,ActivumSG,Institutional,118,1883911.2440044,Dev Site; Office,Leipzig; Berlin; Frankfurt am Main,Dev Site; Apartment; Office,Frankfurt am Main; Berlin; Leipzig,North Rhine-Westphalia; Hesse; Saxony,Activum SG; Fairvesta; GRK Holding; GRK ImmoWert (+5 more),2026-07-13 00:00:00
27,0435a836-889e-43a0-b13c-5a9e6fe335ac,Rabo RE Group,Institutional,117,2247085.29577498,Dev Site; Apartment,Berlin; Hamburg; Munich,Apartment; Dev Site; Office,Frankfurt am Main; Hamburg; Berlin,North Rhine-Westphalia; Lower Saxony; Hesse,BPD Immobilienentwicklung; Bouwfonds Development; Bouwfonds European Residential Fund; Bouwfonds IE (+2 more),2025-11-17 00:00:00
28,c96b2867-bd85-43a2-a472-f1ca31e0e68f,Aedifica,Public,116,272590.3486332,Seniors Housing & Care; Dev Site,Berlin; Chemnitz; Duisburg,Seniors Housing & Care; Dev Site; Hotel,Berlin; Chemnitz; Bergisch Gladbach,North Rhine-Westphalia; Lower Saxony; Saxony,,2026-06-29 00:00:00
29,8354abad-1f7c-4b36-9905-a82e2f2b5335,Deutsche Konsum REIT,Public,114,763120.7268544,Retail; Hotel,Leipzig; Kothen (Anhalt); Meissen,Retail; Hotel,Berlin; Marlow; Stendal,Saxony-Anhalt; Mecklenburg-West Pomerania; Saxony,,2026-05-13 00:00:00
30,c4770fd0-ffa9-4bf4-990d-0ac689db2174,Hahn Gruppe,Institutional,114,1404094.83924996,Retail; Office,Monchengladbach; Cologne; Hamburg,Retail; Office; Dev Site,Cologne; Munich; Ingelheim am Rhein,North Rhine-Westphalia; Bavaria; Lower Saxony,Hahn Group,2026-06-10 00:00:00
31,b08909f1-1360-47ec-87c9-d282ace675b8,Project Gruppe,Institutional,114,517760.3663388,Dev Site; Office,Berlin; Hamburg; Nuremberg,Dev Site; Office; Condo,Berlin; Hamburg; Dusseldorf,Berlin; Bavaria; Brandenburg,PI Project Immobilien; Project Fonds Gruppe,2025-07-28 00:00:00
32,36dd7797-0af8-4f91-9f0b-b5e415e91592,GIC,Institutional,113,3807148.70107536,Industrial; Retail,Frankfurt am Main; Hamburg; Berlin,Industrial; Retail; Dev Site,Berlin; Frankfurt am Main; Hamburg,Bavaria; Hesse; North Rhine-Westphalia,P3 Logistic Parks (GIC),2026-05-04 00:00:00
33,ea63a107-b0ff-49d7-9ba8-4f9128bcf31b,aik Invest,Institutional,108,773085.7932498797,Apartment; Office,Berlin; Cologne; Hamburg,Office; Apartment; Retail,Berlin; Cologne; Dusseldorf,North Rhine-Westphalia; Berlin; Lower Saxony,,2026-07-06 00:00:00
34,3ba7b3ef-d706-448f-a0e1-6002a0bbba1a,Commerz Real,Institutional,107,1388666.530216611,Office; Apartment,Munich; Frankfurt am Main; Hamburg,Office; Retail; Apartment,Frankfurt am Main; Munich; Berlin,Hesse; Bavaria; North Rhine-Westphalia,Commerz Grundbesitz; Commerzleasing und Immo; hausInvest,2025-10-24 00:00:00
35,7b9b3843-7db6-41f6-8dfa-ce1e57c4825d,AXA Group,Institutional,105,3289691.24116932,Office; Industrial,Berlin; Munich; Hamburg,Office; Industrial; Retail,Munich; Berlin; Dusseldorf,North Rhine-Westphalia; Bavaria; Hesse,AXA; AXA IM; AXA IM - Real Assets; AXA Immoselect (+6 more),2026-06-25 00:00:00
36,1425e3c0-d56e-488c-b321-8d85408c684d,CTP Invest,Private,104,3666591.0335532,Industrial; Dev Site,Bremen; Remscheid; Schortens,Industrial; Dev Site,Bremen; Remscheid; Schortens,North Rhine-Westphalia; Lower Saxony; Baden-Wurttemberg,Deutsche Industrie Grundbesitz AG,2026-07-09 00:00:00
37,7134bd24-a051-4900-bf26-662b1abd5f9e,Values Real Estate,Institutional,102,1070835.8709672,Office; Retail,Hamburg; Berlin; Dresden,Office; Retail; Industrial,Berlin; Hamburg; Munich,North Rhine-Westphalia; Berlin; Hamburg,DC Values,2026-05-04 00:00:00
38,47c943a6-0d23-40af-876d-ef7c6acd8305,GPEP,Institutional,101,964784.4586848,Retail; Apartment,Oberhausen; Porta Westfalica; Lubeck,Retail; Apartment,Oberhausen; Porta Westfalica; Lubeck,Lower Saxony; North Rhine-Westphalia; Bavaria,,2026-03-10 00:00:00
39,9edb9933-93f4-4543-b339-99c5ad341d92,Art Invest,Institutional,99,1491170.06283468,Office; Hotel,Dusseldorf; Munich; Cologne,Office; Hotel; Dev Site,Munich; Cologne; Hamburg,North Rhine-Westphalia; Bavaria; Hesse,maincubes,2026-06-23 00:00:00
40,2f7a0634-e85c-489e-80b1-d86ae5f0b2fd,Tristan Capital Partners,Institutional,98,2004271.094592,Office; Retail,Berlin; Leipzig; Dusseldorf,Office; Industrial; Retail,Berlin; Cologne; Frankfurt am Main,North Rhine-Westphalia; Berlin; Bavaria,,2026-01-14 00:00:00
