rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
541,e6b09f1b-4e96-475b-9700-49e4c4e6959f,SaarLB Bank,,5,32228.2136124,Dev Site; Office,Mainz; Saarbrucken,Dev Site; Office; Apartment,Mainz; Saarbrucken,Rhineland-Palatinate; Saarland,SBT Immobilien Gruppe,2024-09-04 00:00:00
542,ebb56570-0bdd-4c70-82e7-10328b7a736c,StoneVest AG,Institutional,5,88497.8406,Industrial,Munchberg; Weissenburg im Bay.; Jettingen-Scheppach,Industrial,Hilpoltstein; Kammeltal; Munchberg,Bavaria; Brandenburg,,2026-04-21 00:00:00
543,d1d772fd-e66a-4974-8a5a-f58661c445eb,Nanz Group,Private,5,46998.8532,Office; Industrial,Stuttgart; Pforzheim; Niederaula,Apartment; Office; Retail,Stuttgart; Esslingen am Neckar; Pforzheim,Baden-Wurttemberg; Hesse; Bavaria,,2026-04-13 00:00:00
544,c6ba43fc-7ec5-4e90-9092-3b820f5648cb,M-Concept,Private,5,18389.551284,Dev Site; Apartment,Munich; Ismaning,Dev Site; Apartment; Office,Munich; Karlsfeld; Ismaning,Bavaria,,2025-07-20 00:00:00
545,597aa80d-4f8f-47ab-a4fd-7d6247d4e70e,City of Bochum,User/Other,5,121348.0390356,Office; Dev Site,Bochum,Dev Site; Office; Industrial,Bochum,North Rhine-Westphalia,,2026-05-20 00:00:00
546,0843515f-4d7d-4244-9006-c5b29bd31642,Goldbeck GmbH,Private,5,184978.154576,Dev Site; Office,Bielefeld; Leipzig; Hirschberg an der Bergstrasse,Office; Industrial; Dev Site,Bielefeld; Erlangen; Langenfeld (Rheinland),North Rhine-Westphalia; Bavaria; Saxony,,2026-05-22 00:00:00
547,7d0fdaf2-6598-4ecd-9566-132da1758f3c,Eckpfeiler Immobilien,Private,5,119934.0735372,Dev Site; Retail,Nuremberg; Furth; Munich,Apartment; Dev Site; Retail,Nuremberg; Munich; Furth,Bavaria; Lower Saxony,,2026-05-20 00:00:00
548,6491c4ba-4282-4e8b-a362-605a3021c3be,LEG Thuringen,User/Other,5,87247.8711,Office; Dev Site,Erfurt; Arnstadt; Muhlhausen/Thuringen,Dev Site; Office; Industrial,Erfurt; Jena; Arnstadt,Thuringia,,2026-05-19 00:00:00
549,901b8a16-b3af-4230-9da0-35f1af1e32d8,DRK,User/Other,5,41531.7368796,Seniors Housing & Care; Dev Site,Dusseldorf; Munich; Langen (Hessen),Seniors Housing & Care; Dev Site; Office,Dusseldorf; Duisburg; Stuttgart,North Rhine-Westphalia; Baden-Wurttemberg; Bavaria,,2026-02-13 00:00:00
550,9b238237-6dda-4542-a46c-6eb192902e64,Deutsche Ruck,Institutional,5,25075.3881456,Office; Dev Site,Dusseldorf; Berlin; Leipzig,Office; Dev Site; Apartment,Dusseldorf; Frankfurt am Main; Berlin,North Rhine-Westphalia; Hesse; Berlin,,2025-06-10 00:00:00
551,9923bc73-8a26-45d2-bb59-dd41a7a746dc,Terrania AG,Institutional,5,14155.6545936,Office; Retail,Hamburg; Dusseldorf; Cologne,Office; Retail,Hamburg; Dusseldorf; Cologne,North Rhine-Westphalia; Hamburg,,2024-11-01 00:00:00
552,2097e799-ca4d-4019-a3dc-d51a887fa3d0,VBL Versorgungsanstalt,Institutional,5,16919.587152,Apartment; Industrial,Berlin; Munich; Hamburg,Apartment; Retail; Industrial,Berlin; Hamburg; Frankfurt am Main,Hesse; Bavaria; Berlin,,2025-10-14 00:00:00
553,5363e370-6922-48a1-8b51-1a82aba2e71d,KW-Development,Private,5,138696.32854752,Dev Site; Office,Potsdam; Berlin; Strausberg,Apartment; Dev Site; Hotel,Potsdam; Berlin; Strausberg,Brandenburg; Berlin,,2025-02-12 00:00:00
554,c885d125-a262-4733-9090-09da6fbd9949,Hilee GmbH,Private,5,120981.0479904,Retail; Office,Meerbusch; Laatzen; Garbsen,Retail; Office,Meerbusch; Laatzen; Garbsen,North Rhine-Westphalia; Lower Saxony,,2025-11-28 00:00:00
555,9147a4aa-1246-47f7-9b70-87adcaa02d3a,ERGO Group,Institutional,5,73704.2015736,Industrial; Apartment,Ohringen; Nohra; Hamburg,Industrial; Hotel; Office,Hamburg; Dusseldorf; Bad Honnef,North Rhine-Westphalia; Baden-Wurttemberg; Hamburg,,2024-12-02 00:00:00
556,49af6916-e35b-41a4-8265-962fd5f9c715,Vivit Spaces Group,Private,5,10949.73282,Office; Apartment,Essen; Duisburg,Office; Apartment,Essen; Duisburg,North Rhine-Westphalia,,2026-04-27 00:00:00
557,313a562f-5b55-4975-84af-a9e69acb5f90,City of Essen,User/Other,5,57748.5909,Office; Dev Site,Essen,Dev Site; Office; Other General,Essen,North Rhine-Westphalia,,2025-06-26 00:00:00
558,b887d9f6-59e6-46db-9c21-63d02862787c,City of Dusseldorf,User/Other,5,100526.5470924,Dev Site; Retail,Dusseldorf,Dev Site; Office; Apartment,Dusseldorf,North Rhine-Westphalia,SWD,2026-04-16 00:00:00
559,414f18e5-a944-4306-aafb-586969a4800a,Bartels-Langness,User/Other,5,54700.6652712,Retail; Industrial,Bargteheide; Luneburg; Bredstedt,Retail; Dev Site; Industrial,Bargteheide; Luneburg; Bredstedt,Schleswig-Holstein; Lower Saxony; Brandenburg,,2024-09-12 00:00:00
560,c6a8e891-a10c-4d6a-8206-08ea68e0e9a0,Scantum DW,Private,5,170442.8410932,Industrial; Dev Site,Glauchau; Zwickau; Kerpen,Industrial; Dev Site,Glauchau; Zwickau; Kerpen,Saxony; North Rhine-Westphalia; Hesse,,2026-05-27 00:00:00
