rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
1561,4c48b00f-c8f6-419c-a5d2-da2b723242e8,MiKo Commercial GmbH,Private,1,2499.939,Apartment,Eichstatt,Apartment,Eichstatt,Bavaria,,2026-03-19 00:00:00
1562,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Bonum GmbH & Co. KG,Private,1,20999.4876,Apartment,Bergisch Gladbach,Apartment,Bergisch Gladbach,North Rhine-Westphalia,,2026-01-19 00:00:00
1563,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Aventus Investment Partners,User/Other,1,,Apartment,,Apartment,,North Rhine-Westphalia,,2026-01-02 00:00:00
1564,4c48b00f-c8f6-419c-a5d2-da2b723242e8,PropVesta Grundbesitz,Private,1,,Apartment,,Apartment,,North Rhine-Westphalia,,2026-01-02 00:00:00
1565,4c48b00f-c8f6-419c-a5d2-da2b723242e8,STORCHEN IMMOBILIEN MANAGEMENT GMBH,Private,1,1499.9634,Apartment,Munich,Apartment,Munich,Bavaria,,2025-12-05 00:00:00
1566,4c48b00f-c8f6-419c-a5d2-da2b723242e8,RHEIN-RUHR LIEGENSCHAFTEN GmbH,Private,1,1137.9722328,Apartment,Duisburg,Apartment,Duisburg,North Rhine-Westphalia,,2025-11-27 00:00:00
1567,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Rader Gruppe GmbH,Private,1,1284.968646,Apartment,Leipzig,Apartment,Leipzig,Saxony,,2025-11-20 00:00:00
1568,4c48b00f-c8f6-419c-a5d2-da2b723242e8,DREIZEHN37 Immowert GmbH,Private,1,2359.942416,Apartment,Dresden,Apartment,Dresden,Saxony,,2025-10-09 00:00:00
1569,4c48b00f-c8f6-419c-a5d2-da2b723242e8,MiKo Gruppe,Private,1,10499.7438,Industrial,Regensburg,Industrial,Regensburg,Bavaria,,2025-10-02 00:00:00
1570,58e1ddb0-7fac-4729-be18-f7ba97f35737,Norton Rose Fulbright,User/Other,1,7499.817,Industrial,Dissen am Teutoburger Wald,Industrial,Dissen am Teutoburger Wald,Lower Saxony,,2025-09-29 00:00:00
1571,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,selber-lagern.de,User/Other,1,4999.878,Dev Site,Hamburg,Dev Site,Hamburg,Hamburg,,2025-09-22 00:00:00
1572,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Univers Holding GmbH,User/Other,1,49998.78,Dev Site,Bornheim,Dev Site,Bornheim,North Rhine-Westphalia,,2025-09-12 00:00:00
1573,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Meder Invest,Private,1,,Apartment,Tauberbischofsheim,Apartment,Tauberbischofsheim,Baden-Wurttemberg,,2025-09-12 00:00:00
1574,4c48b00f-c8f6-419c-a5d2-da2b723242e8,GIX-Gruppe,Private,1,,Apartment,Bad Bevensen,Apartment,Bad Bevensen,Lower Saxony,,2025-08-29 00:00:00
1575,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Cast Property DE,Private,1,,Apartment,Meerbusch,Apartment,Meerbusch,North Rhine-Westphalia,,2025-08-22 00:00:00
1576,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Cast-Property Servicer GmbH,Private,1,,Apartment,Dusseldorf,Apartment,Dusseldorf,North Rhine-Westphalia,,2025-08-12 00:00:00
1577,e27ce0ab-e4d8-4aa2-b8d3-741c26f635e6,Richter + Frenzel,User/Other,1,54998.2001888,Dev Site,Helmstedt,Dev Site,Helmstedt,Lower Saxony,,2025-07-03 00:00:00
1578,81891908-3736-4ce7-bb1a-43fad661149e,Neximo Partners GmbH,Private,1,,Apartment,Ottobrunn,Apartment,Ottobrunn,Bavaria,,2025-06-02 00:00:00
1579,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Reneo Group GmbH,Private,1,3999.9024,Apartment,Frankfurt am Main,Apartment,Frankfurt am Main,Hesse,,2025-04-29 00:00:00
1580,4c48b00f-c8f6-419c-a5d2-da2b723242e8,Cast Group,Private,1,1754.957178,Apartment,Bochum,Apartment,Bochum,North Rhine-Westphalia,,2025-04-08 00:00:00
