rank,Company ID,Investor,Capital Group,Current Holdings (objects),Holdings Area (m²),Main Holding Type,Main Holding Cities,Active Property Types,Active Cities,Active Regions,Entities / Vehicles Used,Last Activity
461,f5902255-a943-4df5-8d75-5e83de424edf,Madison International,Institutional,7,187287.4300752,Industrial; Retail,Hilpoltstein; Kammeltal; Weissenburg im Bay.,Industrial; Office; Retail,Frankfurt am Main; Berlin; Dresden,Bavaria; Brandenburg; Hesse,,2025-05-27 00:00:00
462,a18ed2fc-6730-4543-898d-8bc880374042,Soravia Group,Private,7,196594.7035296,Dev Site; Hotel,Saarbrucken; Berlin; Cologne,Hotel; Dev Site; Office,Berlin; Munich; Mainz,North Rhine-Westphalia; Berlin; Bavaria,Ifa AG,2026-02-12 00:00:00
463,30e9b359-9fd8-441e-b0c7-1ad485f27c30,BEMA Development,Private,7,114433.2077616,Dev Site; Office,Neuss; Dusseldorf; Cologne,Dev Site; Office; Hotel,Dusseldorf; Neuss; Krefeld,North Rhine-Westphalia; Brandenburg,,2026-04-16 00:00:00
464,42156f74-92b0-4254-9698-da46556db81d,Hubert Haupt Immobilien,Private,7,370276.050514,Dev Site; Retail,Regensburg; Gersthofen; Munich,Office; Hotel; Apartment,Munich; Regensburg; Nuremberg,Bavaria; Rhineland-Palatinate,Concrete Capital,2025-04-29 00:00:00
465,989ec677-48c4-4be2-b750-b9970f4b8d3f,ZAR Real Estate,Private,7,176541.6922776,Apartment; Dev Site,Cologne; Nuremberg; Zirndorf,Dev Site; Apartment; Retail,Berlin; Munich; Cologne,Berlin; Bavaria; North Rhine-Westphalia,,2025-09-29 00:00:00
466,df5c009d-8d54-4e8e-ab04-255044d84605,Hanseatic Group,Private,7,220694.61492,Dev Site; Retail,Gottingen; Kassel; Magdeburg,Dev Site; Apartment; Retail,Bremen; Wiesbaden; Gottingen,Hesse; Lower Saxony; Bremen,,2025-09-16 00:00:00
467,6bca4138-4747-4b2d-8981-5b40e0a6bbaf,Peper & Sohne,Private,7,229394.40264,Dev Site,Bremen; Loxstedt; Kassel,Industrial; Dev Site; Hotel,Bremen; Thiendorf; Wilhelmshaven,Bremen; Lower Saxony; Schleswig-Holstein,,2026-05-28 00:00:00
468,1c526156-47da-4ff9-96aa-cc8e1ef775e7,Corum,Institutional,7,77820.1011432,Retail; Hotel,Kelsterbach; Ratingen; Dusseldorf,Office; Hotel; Retail,Kelsterbach; Frankfurt am Main; Ratingen,Hesse; North Rhine-Westphalia; Hamburg,,2025-12-17 00:00:00
469,3bcf99f2-2ce2-4181-88ee-cc4897572100,KRE Krakat Real Estate,Private,7,36751.1032512,Dev Site; Retail,Bamberg; Lohr am Main; Cottbus,Retail; Dev Site; Seniors Housing & Care,Bremen; Bamberg; Worms,Bavaria; Rhineland-Palatinate; Bremen,,2025-05-22 00:00:00
470,11032925-9103-4748-8f38-64ca75381a92,Ariston Real Estate AG,Institutional,7,56456.29962060226,Retail; Office,Munich; Garmisch-Partenkirchen; Freising,Retail; Office; Industrial,Freising; Munich; Frankfurt am Main,Bavaria; Hesse; Schleswig-Holstein,,2026-06-02 00:00:00
471,16952e2c-ccef-4b5a-ace8-458c57a1661c,Bremer AG,Private,7,183295.3610032,Dev Site; Industrial,"Paderborn; Hanau, Bruder-Grimm-Stadt; Duisburg",Industrial; Dev Site; Data Center,"Hanau, Bruder-Grimm-Stadt; Bielefeld; Paderborn",North Rhine-Westphalia; Hesse; Brandenburg,,2025-09-29 00:00:00
472,49fffba8-410b-48c3-b109-cfe43841b9b1,FOM Real Estate,Private,7,76098.14316,Retail; Office,Stuttgart; Duisburg; Hildesheim,Office; Retail; Hotel,Munich; Frankfurt am Main; Darmstadt,North Rhine-Westphalia; Hesse; Bavaria,,2025-01-28 00:00:00
473,77a87a89-7c2c-487d-bf80-1324dc9216de,ABR German Real Estate AG,Private,7,31749.2253,Office; Apartment,Hamburg; Berlin,Office; Apartment; Dev Site,Hamburg; Berlin,Hamburg; Berlin,,2026-02-20 00:00:00
474,b97b637c-861d-47ee-a2e0-f72db1772b64,The Flag,Private,7,30380.2587036,Office; Dev Site,Frankfurt am Main; Cologne; Wiesbaden,Office; Dev Site; Hotel,Frankfurt am Main; Cologne; Wiesbaden,Hesse; North Rhine-Westphalia; Rhineland-Palatinate,RMCB GmbH; RMW,2025-10-23 00:00:00
475,45dd2741-ca85-463d-a191-1f7f20fb8525,Merkur Development,Private,7,36931.0988592,Office; Dev Site,Frankfurt am Main; Mainz; Stuttgart,Office; Dev Site; Apartment,Aachen; Neu-Isenburg; Frankfurt am Main,Hesse; North Rhine-Westphalia; Baden-Wurttemberg,,2025-06-25 00:00:00
476,7e1b94da-0e74-4e09-9fd3-9ed3134f380f,J Molitor Immobilien,Private,7,92686.7383884,Dev Site; Office,Mainz; Darmstadt; Oestrich-Winkel,Office; Apartment; Dev Site,Mainz; Darmstadt; Budenheim,Rhineland-Palatinate; Hesse,,2025-08-18 00:00:00
477,708582ff-ceb8-40ac-9af2-cb0e0c724e30,Fidelity Investments,Institutional,7,85692.82729,Office; Apartment,Munich; Hamburg,Office; Data Center; Apartment,Munich; Hamburg; Berlin,Bavaria; Hamburg; Berlin,Colt Technology Services; Pembroke (Fidelity),2025-09-01 00:00:00
478,5703c3d3-b519-416c-8b55-5b15b5212e84,Quantum Capital Partners,Private,7,195046.2407556,Apartment; Office,Schonefeld; Freiburg im Breisgau; Hamburg,Apartment; Office; Dev Site,Hamburg; Schonefeld; Freiburg im Breisgau,Hamburg; Brandenburg; Baden-Wurttemberg,,2026-04-02 00:00:00
